% Model:              Untitled.mph
% Version:            COMSOL 5.6.0.280
% Date:               Jul 28 2026, 13:19
% Table:              Tabla 10 - Valor propio 1
% a (nm)                                          lambda                                            Energía propia (eV)                               Probabilidad total (1)
7.749999999999999                                 0.10005038682403608                               0.1000503868240361                                1.0000000000000018
7.749999999999999                                 0.1027916049233043                                0.1027916049233043                                1.0000000000000009
7.749999999999999                                 0.102791606370517                                 0.102791606370517                                 1
7.749999999999999                                 0.10652271142166259                               0.10652271142166259                               0.9999999999999992
7.749999999999999                                 0.1065227140506288                                0.10652271405062881                               1.0000000000000009
7.749999999999999                                 0.11302417753380747                               0.11302417753380747                               0.9999999999999993
7.749999999999999                                 0.11302417815287302                               0.11302417815287304                               1.0000000000000002
7.749999999999999                                 0.1253665607756919                                0.1253665607756919                                1
7.749999999999999                                 0.125366565368063                                 0.125366565368063                                 1.0000000000000004
7.749999999999999                                 0.12549194554235507                               0.12549194554235507                               1.0000000000000013
7.749999999999999                                 0.12549194729529295                               0.12549194729529295                               0.9999999999999998
7.749999999999999                                 0.14017375211970812                               0.14017375211970812                               0.999999999999998
7.749999999999999                                 0.14017375273465896                               0.14017375273465896                               0.9999999999999989
7.749999999999999                                 0.15565519586820575                               0.15565519586820575                               0.999999999999998
7.749999999999999                                 0.1556551960695394                                0.1556551960695394                                0.9999999999999976
7.749999999999999                                 0.15704522546476654                               0.15704522546476654                               0.999999999999999
7.749999999999999                                 0.15704522738487164                               0.15704522738487164                               1.000000000000001
7.749999999999999                                 0.1760789426538337                                0.1760789426538337                                0.9999999999999994
7.749999999999999                                 0.17607894402306262                               0.17607894402306262                               0.9999999999999988
7.749999999999999                                 0.19630128517155032                               0.19630128517155032                               1.000000000000003
7.749999999999999                                 0.19630129015137648                               0.19630129015137648                               0.9999999999999997
7.749999999999999                                 0.19724441197546                                  0.19724441197546003                               0.9999999999999977
7.749999999999999                                 0.1972444133760804                                0.1972444133760804                                1.0000000000000018
7.999999999999999                                 0.08451632361014645                               0.08451632361014645                               0.9999999999999986
7.999999999999999                                 0.085663959586615                                 0.085663959586615                                 0.9999999999999988
7.999999999999999                                 0.08566396030684315                               0.08566396030684315                               1.000000000000001
7.999999999999999                                 0.08909935701773311                               0.08909935701773312                               1.0000000000000002
7.999999999999999                                 0.0890993589542734                                0.08909935895427341                               0.9999999999999991
7.999999999999999                                 0.09481208703857881                               0.09481208703857881                               1.0000000000000022
7.999999999999999                                 0.0948120876231089                                0.09481208762310891                               1.000000000000001
7.999999999999999                                 0.1027916670525514                                0.10279166705255141                               0.9999999999999984
7.999999999999999                                 0.10279166849976035                               0.10279166849976035                               0.9999999999999989
7.999999999999999                                 0.10670741015601952                               0.10670741015601952                               0.9999999999999977
7.999999999999999                                 0.11300032946011888                               0.11300032946011888                               0.9999999999999972
7.999999999999999                                 0.11300033470103656                               0.11300033470103656                               1.0000000000000004
7.999999999999999                                 0.11302419340095163                               0.11302419340095163                               0.9999999999999994
7.999999999999999                                 0.1130241940199862                                0.1130241940199862                                0.9999999999999981
7.999999999999999                                 0.1254919496212157                                0.1254919496212157                                1.0000000000000013
7.999999999999999                                 0.12549195137415053                               0.12549195137415053                               0.9999999999999978
7.999999999999999                                 0.13133849391471356                               0.13133849391471356                               0.9999999999999986
7.999999999999999                                 0.1313384962410445                                0.13133849624104452                               0.9999999999999996
7.999999999999999                                 0.1401737531657473                                0.1401737531657473                                1.0000000000000009
7.999999999999999                                 0.1401737537806928                                0.1401737537806928                                1.000000000000001
7.999999999999999                                 0.15704522573082358                               0.15704522573082358                               0.9999999999999994
7.999999999999999                                 0.15704522765099183                               0.15704522765099183                               0.9999999999999997
7.999999999999999                                 0.16087185280577257                               0.16087185280577257                               0.9999999999999981
7.999999999999999                                 0.1608718568242673                                0.16087185682426733                               1.0000000000000016
7.999999999999999                                 0.17607894272081165                               0.17607894272081165                               1.0000000000000013
7.999999999999999                                 0.17607894408999347                               0.17607894408999347                               0.9999999999999994
7.999999999999999                                 0.19724441199213916                               0.19724441199213916                               1.0000000000000004
7.999999999999999                                 0.1972444133927138                                0.1972444133927138                                0.9999999999999998
7.999999999999999                                 0.20060378058953998                               0.20060378058954                                  1.0000000000000002
7.999999999999999                                 0.20060378479129998                               0.20060378479129998                               1.0000000000000004
8.25                                              0.08451999036763023                               0.08451999036763025                               0.9999999999999998
8.25                                              0.08566631252379944                               0.08566631252379944                               1.0000000000000016
8.25                                              0.08566631324350987                               0.08566631324350987                               1.0000000000000016
8.25                                              0.08910020474353961                               0.08910020474353961                               0.9999999999999997
8.25                                              0.08910020668023087                               0.08910020668023089                               0.9999999999999997
8.25                                              0.09481233839867913                               0.09481233839867914                               0.999999999999998
8.25                                              0.09481233898312864                               0.09481233898312866                               1.0000000000000002
8.25                                              0.10279173825105734                               0.10279173825105735                               1.0000000000000009
8.25                                              0.10279173969821953                               0.10279173969821953                               0.9999999999999983
8.25                                              0.11302421335736668                               0.11302421335736669                               1.000000000000001
8.25                                              0.11302421397641874                               0.11302421397641874                               0.9999999999999993
8.25                                              0.11394764553500408                               0.11394764553500408                               1
8.25                                              0.12007256859765975                               0.12007256859765975                               0.9999999999999982
8.25                                              0.12007256994734858                               0.12007256994734858                               1.0000000000000009
8.25                                              0.12549195517622097                               0.12549195517622097                               1.0000000000000013
8.25                                              0.1254919569291819                                0.1254919569291819                                1.0000000000000016
8.25                                              0.1379299798061931                                0.1379299798061931                                0.9999999999999966
8.25                                              0.13792998188483452                               0.13792998188483452                               1.0000000000000007
8.25                                              0.14017375469705512                               0.14017375469705512                               1.0000000000000002
8.25                                              0.14017375531203763                               0.14017375531203763                               0.9999999999999988
8.25                                              0.15704522614767025                               0.15704522614767025                               1.0000000000000018
8.25                                              0.15704522806781285                               0.15704522806781285                               1.0000000000000013
8.25                                              0.16672929045408738                               0.16672929045408738                               1.0000000000000016
8.25                                              0.16672929440856554                               0.16672929440856554                               1.0000000000000027
8.25                                              0.17607894283257902                               0.17607894283257905                               0.9999999999999993
8.25                                              0.17607894420179243                               0.17607894420179246                               0.9999999999999982
8.25                                              0.19724441202153137                               0.19724441202153137                               0.9999999999999998
8.25                                              0.19724441342214272                               0.19724441342214274                               1.0000000000000007
8.25                                              0.20554549306468312                               0.20554549306468314                               1.000000000000002
8.25                                              0.20554550058693333                               0.20554550058693336                               1
8.499999999999998                                 0.08452244842446645                               0.08452244842446645                               0.9999999999999997
8.499999999999998                                 0.08566804788283626                               0.08566804788283626                               1.0000000000000007
8.499999999999998                                 0.08566804860255953                               0.08566804860255954                               1.000000000000002
8.499999999999998                                 0.08910094733415992                               0.08910094733415992                               0.9999999999999997
8.499999999999998                                 0.08910094927085696                               0.08910094927085696                               1.0000000000000013
