% Model:              PROYECTO.mph
% Version:            COMSOL 5.6.0.280
% Date:               Jul 27 2026, 19:30
% Table:              Tabla 9 - Valor propio 2
% n                                               lambda                                            Energía propia (eV)                               Probabilidad total (1)
1.5750000000000002                                0.08910045926667484                               0.08910045926667484                               0.9999999999999997
1.5750000000000002                                0.0891014944594441                                0.0891014944594441                                1.000000000000001
1.5750000000000002                                0.09481258223377231                               0.09481258223377233                               1.0000000000000009
1.5750000000000002                                0.09481258258300326                               0.09481258258300326                               0.9999999999999988
1.5750000000000002                                0.1027917923240856                                0.1027917923240856                                1
1.5750000000000002                                0.10279179856184874                               0.10279179856184875                               0.9999999999999994
1.5750000000000002                                0.11302421339788324                               0.11302421339788324                               1.0000000000000004
1.5750000000000002                                0.11302421354749256                               0.11302421354749258                               0.9999999999999989
1.5750000000000002                                0.12211693648057925                               0.12211693648057927                               1.0000000000000004
1.5750000000000002                                0.12549193700075542                               0.12549193700075545                               0.9999999999999996
1.5750000000000002                                0.12549193811485795                               0.12549193811485795                               0.9999999999999986
1.5750000000000002                                0.1278551702721092                                0.1278551702721092                                1.0000000000000002
1.5750000000000002                                0.1278553287015204                                0.1278553287015204                                1.0000000000000022
1.5750000000000002                                0.14017372622992605                               0.14017372622992605                               0.9999999999999994
1.5750000000000002                                0.1401737267094692                                0.1401737267094692                                1.0000000000000007
1.5750000000000002                                0.14030845364423888                               0.14030845364423888                               0.9999999999999978
1.5750000000000002                                0.1516575153631611                                0.1516575153631611                                0.9999999999999977
1.5750000000000002                                0.15704518943165807                               0.1570451894316581                                0.9999999999999997
1.5750000000000002                                0.15704519018451046                               0.15704519018451046                               1.0000000000000004
1.5750000000000002                                0.17473215827167599                               0.174732158271676                                 1
1.5750000000000002                                0.17473236473367354                               0.17473236473367354                               1.0000000000000022
1.5750000000000002                                0.17607889546446848                               0.17607889546446848                               1.0000000000000004
1.5750000000000002                                0.1760788959283453                                0.17607889592834533                               1.0000000000000016
1.5750000000000002                                0.19724434940225677                               0.1972443494022568                                0.9999999999999993
1.5750000000000002                                0.19724435087065922                               0.19724435087065922                               1
1.5750000000000002                                0.2109669595686599                                0.2109669595686599                                1.0000000000000016
1.5750000000000002                                0.21347717272788871                               0.21347717272788871                               1.0000000000000013
1.6                                               0.08452288027831317                               0.08452288027831319                               1.0000000000000002
1.6                                               0.08566835925755482                               0.08566835925755482                               1.0000000000000002
1.6                                               0.08566835993076169                               0.08566835993076169                               0.9999999999999998
1.6                                               0.08910060248809469                               0.08910060248809469                               1.0000000000000007
1.6                                               0.08910155167852053                               0.08910155167852055                               1.0000000000000007
1.6                                               0.0948126214411473                                0.0948126214411473                                1.0000000000000009
1.6                                               0.09481262176668356                               0.09481262176668358                               1.000000000000002
1.6                                               0.10279180854365745                               0.10279180854365746                               1.0000000000000007
1.6                                               0.1027918115617266                                0.1027918115617266                                1.000000000000001
1.6                                               0.11302421837665395                               0.11302421837665397                               0.9999999999999993
1.6                                               0.11302421852710691                               0.11302421852710691                               1.0000000000000002
1.6                                               0.1233379138531582                                0.1233379138531582                                1.0000000000000027
1.6                                               0.1254919384128609                                0.1254919384128609                                1.0000000000000009
1.6                                               0.12549193947507786                               0.12549193947507786                               0.9999999999999992
1.6                                               0.129076205096604                                 0.12907620509660403                               1.0000000000000009
1.6                                               0.12907730437249917                               0.12907730437249917                               1.0000000000000007
1.6                                               0.14017372661003982                               0.14017372661003982                               0.9999999999999991
1.6                                               0.14017372709001638                               0.14017372709001638                               1
1.6                                               0.14169971955315558                               0.14169971955315558                               0.9999999999999982
1.6                                               0.15242862741775043                               0.15242862741775043                               0.9999999999999982
1.6                                               0.15704518954289232                               0.15704518954289232                               1.0000000000000033
1.6                                               0.15704519028905656                               0.15704519028905659                               1.0000000000000009
1.6                                               0.17564060642450052                               0.17564060642450052                               0.9999999999999991
1.6                                               0.1756421284320539                                0.17564212843205393                               0.9999999999999996
1.6                                               0.17607889551355926                               0.17607889551355926                               0.9999999999999976
1.6                                               0.176078895977481                                 0.176078895977481                                 0.9999999999999997
1.6                                               0.1972443494108756                                0.1972443494108756                                1.0000000000000007
1.6                                               0.1972443508799246                                0.19724435087992462                               1.0000000000000013
1.6                                               0.21188981211637853                               0.21188981211637853                               0.9999999999999978
1.6                                               0.21417769662520592                               0.21417769662520592                               0.9999999999999998
1.625                                             0.08452314190935918                               0.08452314190935918                               0.9999999999999997
1.625                                             0.08566855548903804                               0.08566855548903804                               1.0000000000000013
1.625                                             0.08566855593858547                               0.08566855593858547                               0.9999999999999969
1.625                                             0.08910073850902282                               0.08910073850902282                               0.9999999999999969
1.625                                             0.08910160601420244                               0.08910160601420246                               0.9999999999999991
1.625                                             0.09481265907913822                               0.09481265907913822                               0.9999999999999987
1.625                                             0.09481265943772318                               0.0948126594377232                                1.0000000000000004
1.625                                             0.10279182372863775                               0.10279182372863775                               0.999999999999999
1.625                                             0.10279182440392833                               0.10279182440392833                               1
1.625                                             0.11302422315201356                               0.11302422315201358                               0.9999999999999999
1.625                                             0.11302422330118461                               0.11302422330118463                               0.9999999999999982
1.625                                             0.12453340972292766                               0.12453340972292767                               1.0000000000000022
1.625                                             0.1254919398051473                                0.1254919398051473                                1.0000000000000018
1.625                                             0.12549194082350576                               0.12549194082350576                               1.0000000000000002
1.625                                             0.13027316219355503                               0.13027316219355503                               0.9999999999999993
1.625                                             0.13027333214867282                               0.13027333214867282                               1.0000000000000018
1.625                                             0.1401737269950931                                0.1401737269950931                                1.0000000000000002
1.625                                             0.14017372747445608                               0.14017372747445608                               0.9999999999999988
1.625                                             0.14307700066475043                               0.14307700066475043                               0.9999999999999991
1.625                                             0.15317309848675875                               0.15317309848675875                               1
1.625                                             0.157045189656546                                 0.157045189656546                                 1.0000000000000002
1.625                                             0.15704519039581555                               0.15704519039581555                               1
1.625                                             0.17607889549240807                               0.17607889549240807                               1.0000000000000024
1.625                                             0.17607889595619625                               0.17607889595619627                               0.9999999999999999
1.625                                             0.17653549351013043                               0.17653549351013045                               1.0000000000000009
1.625                                             0.17653578346351123                               0.17653578346351123                               1.0000000000000004
1.625                                             0.19724434941960456                               0.19724434941960456                               1.0000000000000013
1.625                                             0.19724435088933223                               0.19724435088933223                               1.0000000000000013
1.625                                             0.21279877423552274                               0.21279877423552274                               1.0000000000000022
1.625                                             0.21486906986246215                               0.21486906986246218                               1.0000000000000018
1.65                                              0.08452338576314425                               0.08452338576314426                               0.9999999999999984
1.65                                              0.08566873959373905                               0.08566873959373905                               1
1.65                                              0.08566874020146914                               0.08566874020146914                               1.0000000000000018
1.65                                              0.08910086788892332                               0.08910086788892332                               0.9999999999999994
1.65                                              0.08910165808669863                               0.08910165808669863                               0.9999999999999984
1.65                                              0.0948126953870999                                0.0948126953870999                                0.9999999999999983
1.65                                              0.09481269571900013                               0.09481269571900014                               0.9999999999999986
1.65                                              0.10279183687733436                               0.10279183687733436                               0.9999999999999992
1.65                                              0.10279183828001659                               0.1027918382800166                                1.0000000000000016
1.65                                              0.11302422776621934                               0.11302422776621934                               0.9999999999999996
1.65                                              0.1130242279166216                                0.11302422791662162                               1.0000000000000007
1.65                                              0.12549194118377288                               0.12549194118377288                               1.0000000000000013
1.65                                              0.12549194216736576                               0.12549194216736576                               0.9999999999999983
1.65                                              0.12570597249285664                               0.12570597249285664                               1.0000000000000013
1.65                                              0.13144643142746065                               0.13144643142746065                               0.9999999999999987
1.65                                              0.13144727907852125                               0.13144727907852125                               0.9999999999999996
1.65                                              0.14017372738600065                               0.14017372738600065                               1.0000000000000016
1.65                                              0.14017372786591709                               0.14017372786591709                               1.0000000000000016
1.65                                              0.14443999501376154                               0.14443999501376154                               1.0000000000000027
1.65                                              0.1538971412876108                                0.1538971412876108                                0.9999999999999973
1.65                                              0.15704518977327114                               0.15704518977327114                               0.9999999999999991
1.65                                              0.15704519050646598                               0.157045190506466                                 0.9999999999999981
1.65                                              0.17607889554236916                               0.1760788955423692                                1.0000000000000002
1.65                                              0.176078896006183                                 0.17607889600618304                               1.0000000000000004
1.65                                              0.1774181299573167                                0.1774181299573167                                1.0000000000000013
1.65                                              0.17741923937833523                               0.17741923937833526                               1.0000000000000002
1.65                                              0.1972443494288672                                0.19724434942886723                               1.0000000000000013
1.65                                              0.19724435089931736                               0.19724435089931736                               1.0000000000000009
1.65                                              0.21369366032660747                               0.21369366032660747                               1.0000000000000007
1.65                                              0.21555696950945974                               0.21555696950945977                               0.9999999999999988
1.675                                             0.0845236131031525                                0.0845236131031525                                1.0000000000000016
1.675                                             0.08566891259468842                               0.08566891259468844                               1.0000000000000016
1.675                                             0.08566891305595466                               0.08566891305595466                               1.0000000000000009
1.675                                             0.08910099112739737                               0.08910099112739737                               0.9999999999999993
1.675                                             0.08910170762992822                               0.08910170762992822                               1.0000000000000002
1.675                                             0.09481273032206096                               0.09481273032206096                               0.9999999999999983
1.675                                             0.09481273067800736                               0.09481273067800736                               0.9999999999999998
1.675                                             0.10279184926012572                               0.10279184926012572                               1.0000000000000007
1.675                                             0.10279185198198597                               0.10279185198198598                               0.9999999999999971
1.675                                             0.11302423223994106                               0.11302423223994106                               1.0000000000000004
1.675                                             0.1130242323892442                                0.11302423238924421                               0.9999999999999993
1.675                                             0.12549194255045526                               0.1254919425504553                                0.9999999999999981
1.675                                             0.12549194350173692                               0.12549194350173692                               0.9999999999999996
1.675                                             0.12685331781503026                               0.12685331781503026                               0.999999999999999
1.675                                             0.13259529302604503                               0.13259529302604506                               0.9999999999999989
1.675                                             0.13259538955380526                               0.13259538955380526                               1.0000000000000029
1.675                                             0.1401737277819404                                0.1401737277819404                                0.9999999999999983
1.675                                             0.14017372826141106                               0.14017372826141106                               0.9999999999999977
1.675                                             0.14578840859817488                               0.14578840859817488                               1.0000000000000004
1.675                                             0.15459614861958249                               0.1545961486195825                                0.9999999999999979
1.675                                             0.15704518989273553                               0.15704518989273553                               0.9999999999999989
1.675                                             0.15704519061979005                               0.15704519061979008                               1.0000000000000002
1.675                                             0.1760788955799377                                0.1760788955799377                                0.9999999999999992
1.675                                             0.17607889604377153                               0.17607889604377153                               0.9999999999999996
1.675                                             0.17828785406223135                               0.17828785406223135                               0.9999999999999999
1.675                                             0.17828801320409393                               0.17828801320409393                               0.9999999999999996
1.675                                             0.19724434943873048                               0.19724434943873048                               1
1.675                                             0.19724435090944506                               0.19724435090944506                               1.0000000000000022
1.675                                             0.21457423370567918                               0.2145742337056792                                0.9999999999999989
1.675                                             0.2162368186542948                                0.2162368186542948                                0.9999999999999998
1.7000000000000002                                0.08452382600017597                               0.08452382600017597                               0.9999999999999986
1.7000000000000002                                0.08566907554719427                               0.08566907554719429                               0.9999999999999997
1.7000000000000002                                0.08566907612343268                               0.08566907612343268                               0.9999999999999997
1.7000000000000002                                0.0891011086755116                                0.0891011086755116                                0.9999999999999976
1.7000000000000002                                0.0891017551273581                                0.0891017551273581                                1
1.7000000000000002                                0.09481276407569196                               0.09481276407569196                               1
1.7000000000000002                                0.09481276441071168                               0.0948127644107117                                0.9999999999999988
1.7000000000000002                                0.10279186142168255                               0.10279186142168256                               1.000000000000001
1.7000000000000002                                0.10279186509467042                               0.10279186509467043                               0.9999999999999987
1.7000000000000002                                0.11302423659746372                               0.11302423659746372                               0.9999999999999989
1.7000000000000002                                0.11302423674779827                               0.11302423674779828                               0.9999999999999992
1.7000000000000002                                0.12549194390826302                               0.12549194390826302                               1.0000000000000004
1.7000000000000002                                0.12549194483213677                               0.12549194483213677                               0.9999999999999998
1.7000000000000002                                0.12797753594331973                               0.12797753594331973                               0.9999999999999996
1.7000000000000002                                0.13372009527431777                               0.13372009527431777                               1.0000000000000004
1.7000000000000002                                0.13372082681708672                               0.13372082681708672                               0.9999999999999984
1.7000000000000002                                0.14017372818339008                               0.1401737281833901                                1.0000000000000013
1.7000000000000002                                0.14017372866326971                               0.14017372866326971                               1.0000000000000016
1.7000000000000002                                0.14712199409553392                               0.14712199409553392                               1.0000000000000013
1.7000000000000002                                0.15527513493126532                               0.15527513493126532                               1.0000000000000024
1.7000000000000002                                0.15704519001530645                               0.15704519001530645                               0.9999999999999999
1.7000000000000002                                0.1570451907369807                                0.15704519073698073                               0.999999999999999
1.7000000000000002                                0.17607889561718734                               0.17607889561718734                               1.0000000000000002
1.7000000000000002                                0.17607889608095595                               0.17607889608095598                               1.0000000000000002
1.7000000000000002                                0.179145805546288                                 0.17914580554628803                               1.000000000000002
1.7000000000000002                                0.17914672696953401                               0.17914672696953401                               1.0000000000000004
1.7000000000000002                                0.19724434944929098                               0.19724434944929098                               1.0000000000000004
1.7000000000000002                                0.19724435092045867                               0.19724435092045867                               1.0000000000000013
1.7000000000000002                                0.21544036437918995                               0.21544036437918998                               0.9999999999999999
1.7000000000000002                                0.216913091076677                                 0.21691309107667703                               1.000000000000001
1.725                                             0.08452402548153101                               0.08452402548153101                               0.9999999999999987
1.725                                             0.08566922927819477                               0.08566922927819479                               1.000000000000002
1.725                                             0.08566922975296583                               0.08566922975296583                               0.9999999999999998
1.725                                             0.08910122093707765                               0.08910122093707766                               1.0000000000000007
1.725                                             0.08910180043135947                               0.08910180043135948                               0.9999999999999994
1.725                                             0.0948127966234681                                0.0948127966234681                                1.0000000000000007
1.725                                             0.09481279697673115                               0.09481279697673115                               1.0000000000000013
1.725                                             0.1027918733693261                                0.1027918733693261                                1.000000000000001
1.725                                             0.10279187764480205                               0.10279187764480205                               0.9999999999999991
1.725                                             0.11302424084847729                               0.11302424084847729                               1.0000000000000004
1.725                                             0.11302424099787209                               0.11302424099787209                               0.9999999999999988
1.725                                             0.12549194525657545                               0.12549194525657548                               0.9999999999999976
1.725                                             0.12549194615425677                               0.12549194615425677                               1.0000000000000004
1.725                                             0.12907707889939313                               0.12907707889939313                               1.0000000000000013
1.725                                             0.13482064279614042                               0.13482064279614045                               1.0000000000000013
1.725                                             0.1348206453636435                                0.1348206453636435                                0.9999999999999978
1.725                                             0.14017372858905064                               0.14017372858905064                               1.0000000000000002
1.725                                             0.14017372906854547                               0.14017372906854547                               1.000000000000001
1.725                                             0.14844048657302053                               0.14844048657302056                               1.0000000000000002
1.725                                             0.15593109373904146                               0.15593109373904146                               1
1.725                                             0.1570451901400271                                0.1570451901400271                                0.9999999999999998
1.725                                             0.15704519085644178                               0.15704519085644178                               1.0000000000000016
1.725                                             0.1760788956544459                                0.17607889565444593                               0.9999999999999991
1.725                                             0.17607889611822258                               0.17607889611822258                               1.0000000000000002
1.725                                             0.17999201206899468                               0.17999201206899468                               0.9999999999999999
1.725                                             0.17999202891203078                               0.17999202891203078                               0.9999999999999978
1.725                                             0.19724434945988847                               0.19724434945988847                               1
1.725                                             0.19724435093145393                               0.19724435093145393                               0.9999999999999994
1.725                                             0.21629176949554285                               0.21629176949554285                               0.9999999999999998
1.725                                             0.21758270238715066                               0.2175827023871507                                0.9999999999999992
1.75                                              0.08452421300820337                               0.08452421300820337                               0.9999999999999987
1.75                                              0.08566937458287258                               0.08566937458287258                               1.0000000000000004
1.75                                              0.08566937505774117                               0.08566937505774118                               0.9999999999999989
1.75                                              0.08910132828169974                               0.08910132828169975                               1.0000000000000002
1.75                                              0.08910184384445269                               0.0891018438444527                                0.9999999999999994
1.75                                              0.09481282809572754                               0.09481282809572754                               1
1.75                                              0.09481282844892214                               0.09481282844892215                               1.0000000000000004
1.75                                              0.10279188510634062                               0.10279188510634062                               1.0000000000000002
1.75                                              0.10279188971398698                               0.10279188971398698                               1.0000000000000009
1.75                                              0.11302424500775463                               0.11302424500775464                               1.0000000000000007
1.75                                              0.1130242451571743                                0.11302424515717431                               1.0000000000000024
1.75                                              0.12549194659764057                               0.12549194659764057                               1.0000000000000009
1.75                                              0.12549194747168976                               0.12549194747168976                               1.0000000000000002
1.75                                              0.1301531980128345                                0.1301531980128345                                1.0000000000000007
1.75                                              0.13589691390052072                               0.13589691390052072                               1.000000000000001
1.75                                              0.135896917817625                                 0.135896917817625                                 1.0000000000000004
1.75                                              0.14017372899962233                               0.14017372899962233                               1.000000000000001
1.75                                              0.1401737294791166                                0.1401737294791166                                0.9999999999999991
1.75                                              0.14974370630870631                               0.14974370630870631                               0.9999999999999999
1.75                                              0.15656705709994145                               0.15656705709994145                               1.0000000000000009
1.75                                              0.15704519026747635                               0.15704519026747635                               0.9999999999999992
1.75                                              0.15704519097913636                               0.15704519097913636                               0.9999999999999994
1.75                                              0.17607889569269106                               0.17607889569269108                               1.0000000000000004
1.75                                              0.176078896156474                                 0.176078896156474                                 1.0000000000000027
1.75                                              0.18082694399735166                               0.18082694399735166                               0.9999999999999981
1.75                                              0.1808269617729127                                0.1808269617729127                                0.9999999999999994
1.75                                              0.1972443494709772                                0.1972443494709772                                0.9999999999999979
1.75                                              0.1972443509429391                                0.19724435094293913                               1.0000000000000004
1.75                                              0.2171284691276315                                0.2171284691276315                                0.9999999999999994
1.75                                              0.2182482155726957                                0.2182482155726957                                0.999999999999998
1.775                                             0.08452438957043105                               0.08452438957043105                               0.9999999999999988
1.775                                             0.08566951213341452                               0.08566951213341452                               1
1.775                                             0.0856695126082258                                0.0856695126082258                                1.000000000000001
1.775                                             0.08910143104169879                               0.0891014310416988                                1.0000000000000009
1.775                                             0.08910188541352859                               0.08910188541352859                               1.0000000000000004
1.775                                             0.09481285852977629                               0.09481285852977629                               0.9999999999999998
1.775                                             0.0948128588828815                                0.09481285888288152                               0.9999999999999996
1.775                                             0.1027918966332431                                0.10279189663324312                               0.9999999999999989
1.775                                             0.1027919013418833                                0.10279190134188332                               1.0000000000000009
1.775                                             0.11302424908281475                               0.11302424908281476                               1.000000000000002
1.775                                             0.11302424923221303                               0.11302424923221303                               0.9999999999999999
1.775                                             0.12549194793152502                               0.12549194793152502                               0.9999999999999976
1.775                                             0.12549194878355074                               0.12549194878355074                               1.0000000000000009
1.775                                             0.13120565505941573                               0.13120565505941573                               0.9999999999999969
1.775                                             0.13694893267755412                               0.13694893267755412                               0.9999999999999998
1.775                                             0.13694893474666484                               0.13694893474666484                               1
1.775                                             0.14017372941503328                               0.14017372941503328                               0.9999999999999997
1.775                                             0.14017372989457078                               0.14017372989457078                               1.0000000000000004
1.775                                             0.15103146361612488                               0.15103146361612488                               0.9999999999999987
1.775                                             0.15704519039760348                               0.15704519039760348                               1.0000000000000004
1.775                                             0.15704519110485038                               0.15704519110485038                               0.9999999999999983
1.775                                             0.15718277902052485                               0.15718277902052488                               0.9999999999999982
1.775                                             0.1760788957321373                                0.1760788957321373                                0.9999999999999992
1.775                                             0.17607889619585784                               0.17607889619585784                               0.9999999999999996
1.775                                             0.18165095313533952                               0.18165095313533952                               0.9999999999999986
1.775                                             0.18165096861633412                               0.18165096861633412                               1.0000000000000009
1.775                                             0.19724434948276917                               0.19724434948276917                               1.0000000000000004
1.775                                             0.19724435095487663                               0.19724435095487663                               1.0000000000000009
1.775                                             0.21795034749831124                               0.21795034749831124                               1.0000000000000007
1.775                                             0.21890912691785602                               0.21890912691785602                               0.9999999999999982
1.8                                               0.08452455611630025                               0.08452455611630026                               1.0000000000000002
