% Model:              Untitled.mph
% Version:            COMSOL 5.6.0.280
% Date:               Jul 28 2026, 13:30
% Table:              Tabla 10 - Valor propio 1
% a (nm)                                          lambda                                            Energía propia (eV)                               Probabilidad total (1)
6.25                                              0.08456585185818863                               0.08456585185818863                               0.9999999999999998
6.25                                              0.08580157653395076                               0.08580157653395078                               0.9999999999999994
6.25                                              0.08580157724754964                               0.08580157724754964                               1.0000000000000002
6.25                                              0.08908785122867732                               0.08908785122867732                               1.0000000000000002
6.25                                              0.08909249230877637                               0.08909249230877637                               0.9999999999999994
6.25                                              0.09481088750913441                               0.09481088750913443                               1.0000000000000002
6.25                                              0.0948108880935358                                0.0948108880935358                                1.0000000000000009
6.25                                              0.10249693093420216                               0.10249693093420216                               1.0000000000000018
6.25                                              0.10279142582545736                               0.10279142582545736                               0.9999999999999983
6.25                                              0.10279143354170572                               0.10279143354170572                               1.0000000000000002
6.25                                              0.10790746629819374                               0.10790746629819375                               1.0000000000000024
6.25                                              0.11302414175744514                               0.11302414175744514                               0.9999999999999997
6.25                                              0.11302414237651012                               0.11302414237651014                               0.9999999999999999
6.25                                              0.12549193795241623                               0.12549193795241623                               0.9999999999999998
6.25                                              0.12549193962981445                               0.12549193962981445                               1.0000000000000007
6.25                                              0.13918612679386552                               0.13918612679386552                               0.9999999999999988
6.25                                              0.13918612784562934                               0.13918612784562934                               1.0000000000000013
6.25                                              0.1401737506339741                                0.1401737506339741                                1.0000000000000007
6.25                                              0.14017375124891618                               0.14017375124891618                               1.0000000000000013
6.25                                              0.15704522509416247                               0.15704522509416247                               0.9999999999999986
6.25                                              0.15704522701433327                               0.15704522701433327                               1.0000000000000004
6.25                                              0.17607894257255646                               0.17607894257255646                               0.9999999999999992
6.25                                              0.1760789439417837                                0.1760789439417837                                0.9999999999999993
6.25                                              0.18356297209863542                               0.18356297209863545                               0.9999999999999994
6.25                                              0.183748714024009                                 0.183748714024009                                 1.0000000000000007
6.25                                              0.19724441195768283                               0.19724441195768286                               0.9999999999999988
6.25                                              0.19724441335831355                               0.19724441335831355                               1
6.499999999999999                                 0.0809952963369783                                0.08099529633697831                               0.999999999999999
6.499999999999999                                 0.08461654854015158                               0.08461654854015159                               1.0000000000000002
6.499999999999999                                 0.08556745867571103                               0.08556745867571103                               0.9999999999999999
6.499999999999999                                 0.0855674596579838                                0.08556745965798382                               1.0000000000000007
6.499999999999999                                 0.08833562752831352                               0.08833562752831352                               1.0000000000000022
6.499999999999999                                 0.08833563994657474                               0.08833563994657474                               0.9999999999999981
6.499999999999999                                 0.08909122995857711                               0.08909122995857711                               0.9999999999999987
6.499999999999999                                 0.08909476793815507                               0.08909476793815507                               1.0000000000000036
6.499999999999999                                 0.09481116220133204                               0.09481116220133205                               1.0000000000000002
6.499999999999999                                 0.09481116278562489                               0.09481116278562489                               0.9999999999999989
6.499999999999999                                 0.10279145658082574                               0.10279145658082574                               1.0000000000000004
6.499999999999999                                 0.1027914696443995                                0.1027914696443995                                0.9999999999999994
6.499999999999999                                 0.10606135297987201                               0.10606135297987201                               0.9999999999999988
6.499999999999999                                 0.11237732034153022                               0.11237732034153024                               0.999999999999999
6.499999999999999                                 0.11302414736383253                               0.11302414736383253                               0.9999999999999994
6.499999999999999                                 0.1130241479828842                                0.1130241479828842                                1
6.499999999999999                                 0.1254919390729284                                0.1254919390729284                                1
6.499999999999999                                 0.12549194064474953                               0.12549194064474953                               0.9999999999999972
6.499999999999999                                 0.1401737504371645                                0.1401737504371645                                1.0000000000000018
6.499999999999999                                 0.14017375105209665                               0.14017375105209665                               1.0000000000000009
6.499999999999999                                 0.1423817476072272                                0.14238174760722722                               0.9999999999999978
6.499999999999999                                 0.14238175199585157                               0.14238175199585157                               0.9999999999999986
6.499999999999999                                 0.15704522512796573                               0.15704522512796576                               0.9999999999999994
6.499999999999999                                 0.1570452270482977                                0.1570452270482977                                1.0000000000000002
6.499999999999999                                 0.1760789425792153                                0.17607894257921533                               0.9999999999999988
6.499999999999999                                 0.17607894394843032                               0.17607894394843032                               0.9999999999999984
6.499999999999999                                 0.18578060208935626                               0.18578060208935626                               1.000000000000002
6.499999999999999                                 0.18605985498665278                               0.1860598549866528                                1.0000000000000004
6.499999999999999                                 0.19724441195895875                               0.19724441195895878                               0.9999999999999999
6.499999999999999                                 0.19724441335954596                               0.19724441335954598                               1.0000000000000009
6.749999999999999                                 0.0843779256707006                                0.0843779256707006                                0.9999999999999993
6.749999999999999                                 0.08563684369851932                               0.08563684369851932                               0.9999999999999987
6.749999999999999                                 0.0856368444305793                                0.08563684443057931                               0.9999999999999999
6.749999999999999                                 0.08656054798974068                               0.0865605479897407                                0.9999999999999998
6.749999999999999                                 0.08909370058176612                               0.08909370058176613                               1.0000000000000009
6.749999999999999                                 0.08909651735402069                               0.08909651735402069                               0.9999999999999981
6.749999999999999                                 0.09332567727512989                               0.09332567727512989                               1.0000000000000018
6.749999999999999                                 0.09332568779959495                               0.09332568779959495                               0.9999999999999984
6.749999999999999                                 0.09481181938346617                               0.09481181938346618                               1.0000000000000009
6.749999999999999                                 0.0948118199651549                                0.09481181996515492                               0.9999999999999982
6.749999999999999                                 0.10279149458104139                               0.10279149458104139                               1.0000000000000013
6.749999999999999                                 0.10279151741920821                               0.10279151741920822                               0.9999999999999981
6.749999999999999                                 0.11005032126187567                               0.11005032126187567                               1.0000000000000022
6.749999999999999                                 0.11302415530836049                               0.11302415530836049                               0.9999999999999996
6.749999999999999                                 0.11302415592741342                               0.11302415592741344                               1.0000000000000007
6.749999999999999                                 0.11738978104746484                               0.11738978104746484                               1.000000000000001
6.749999999999999                                 0.12549194101809544                               0.12549194101809544                               0.9999999999999999
6.749999999999999                                 0.12549194222463783                               0.12549194222463783                               1.0000000000000002
6.749999999999999                                 0.14017375078109917                               0.14017375078109917                               0.9999999999999982
6.749999999999999                                 0.1401737513960271                                0.1401737513960271                                1.0000000000000002
6.749999999999999                                 0.1460941173481378                                0.1460941173481378                                0.9999999999999991
6.749999999999999                                 0.14609412233355024                               0.14609412233355024                               0.9999999999999982
6.749999999999999                                 0.15704522518791889                               0.15704522518791889                               0.9999999999999988
6.749999999999999                                 0.1570452271082402                                0.1570452271082402                                0.9999999999999999
6.749999999999999                                 0.1760789425918734                                0.1760789425918734                                1.0000000000000024
6.749999999999999                                 0.17607894396114562                               0.17607894396114562                               0.9999999999999999
6.749999999999999                                 0.18846522000937876                               0.18846522000937876                               0.9999999999999968
6.749999999999999                                 0.18886781410471443                               0.18886781410471443                               1.0000000000000018
6.749999999999999                                 0.19724441196152054                               0.19724441196152054                               1.0000000000000018
6.749999999999999                                 0.19724441336218834                               0.19724441336218834                               0.9999999999999986
7                                                 0.08448986219002336                               0.08448986219002336                               0.9999999999999979
7                                                 0.08565251366138699                               0.08565251366138699                               0.9999999999999986
7                                                 0.08565251438225507                               0.08565251438225509                               0.9999999999999964
7                                                 0.08909559020805216                               0.08909559020805216                               1
7                                                 0.08909791120329631                               0.08909791120329631                               0.9999999999999994
7                                                 0.09223398108186694                               0.09223398108186695                               0.9999999999999989
7                                                 0.09481132151899788                               0.09481132151899788                               1.0000000000000004
7                                                 0.09481132210406591                               0.09481132210406591                               1.0000000000000013
7                                                 0.09883889035076099                               0.09883889035076099                               1.0000000000000016
7                                                 0.09883889197909246                               0.09883889197909247                               0.9999999999999993
7                                                 0.10279154067069254                               0.10279154067069254                               1.0000000000000007
7                                                 0.102791585589182                                 0.102791585589182                                 1.0000000000000009
7                                                 0.11302416667947059                               0.11302416667947059                               0.9999999999999992
7                                                 0.11302416729852569                               0.1130241672985257                                1.0000000000000007
7                                                 0.11450060073688621                               0.11450060073688621                               1.0000000000000007
7                                                 0.12299557870548447                               0.12299557870548447                               0.9999999999999994
7                                                 0.1254919447111431                                0.1254919447111431                                0.999999999999998
7                                                 0.1254919466020841                                0.1254919466020841                                0.9999999999999998
7                                                 0.14017375124208714                               0.14017375124208714                               1.0000000000000009
7                                                 0.14017375185703898                               0.14017375185703898                               0.9999999999999986
7                                                 0.1503775487356066                                0.1503775487356066                                0.9999999999999984
7                                                 0.15037755005472891                               0.15037755005472891                               0.9999999999999956
7                                                 0.15704522529169002                               0.15704522529169002                               1.0000000000000007
7                                                 0.15704522721220732                               0.15704522721220732                               1.0000000000000013
7                                                 0.17607894261576756                               0.17607894261576756                               1.0000000000000013
7                                                 0.17607894398499163                               0.17607894398499163                               0.9999999999999994
7                                                 0.1916736039190725                                0.19167360391907254                               0.9999999999999981
7                                                 0.19223688496665053                               0.19223688496665056                               0.9999999999999996
7                                                 0.1972444119669808                                0.19724441196698084                               1.0000000000000007
7                                                 0.19724441336753806                               0.19724441336753806                               0.9999999999999997
7.249999999999999                                 0.08450804217917046                               0.08450804217917046                               0.9999999999999999
7.249999999999999                                 0.08565947535079534                               0.08565947535079534                               0.9999999999999997
7.249999999999999                                 0.08565947607091276                               0.08565947607091276                               0.999999999999999
7.249999999999999                                 0.08909708786031029                               0.0890970878603103                                1.0000000000000016
7.249999999999999                                 0.08909905531752114                               0.08909905531752114                               1.0000000000000007
7.249999999999999                                 0.09481169821708704                               0.09481169821708706                               0.9999999999999994
7.249999999999999                                 0.09481169880196501                               0.09481169880196502                               1.0000000000000016
7.249999999999999                                 0.09850353474831841                               0.09850353474831842                               0.9999999999999989
7.249999999999999                                 0.10279159562178429                               0.10279159562178429                               1.0000000000000009
7.249999999999999                                 0.10279173201140325                               0.10279173201140326                               0.9999999999999976
7.249999999999999                                 0.10486852075314182                               0.10486852075314182                               0.9999999999999993
7.249999999999999                                 0.10486852317607892                               0.10486852317607892                               1.0000000000000009
7.249999999999999                                 0.1130241844386269                                0.1130241844386269                                1.0000000000000002
7.249999999999999                                 0.11302418505767678                               0.1130241850576768                                1.0000000000000016
7.249999999999999                                 0.11945250532395842                               0.11945250532395843                               0.9999999999999986
7.249999999999999                                 0.12549194087971477                               0.1254919408797148                                1.0000000000000018
7.249999999999999                                 0.1254919490451255                                0.1254919490451255                                1
7.249999999999999                                 0.12924951135196924                               0.12924951135196924                               1.0000000000000033
7.249999999999999                                 0.14017375194956994                               0.14017375194956994                               1.0000000000000024
7.249999999999999                                 0.14017375256452205                               0.14017375256452205                               1.0000000000000004
7.249999999999999                                 0.15529059545908372                               0.15529059545908372                               1.0000000000000018
7.249999999999999                                 0.1552906030585913                                0.1552906030585913                                1.0000000000000009
7.249999999999999                                 0.15704522546652186                               0.15704522546652186                               0.9999999999999997
7.249999999999999                                 0.15704522738733503                               0.15704522738733503                               0.9999999999999981
7.249999999999999                                 0.17607894265901408                               0.17607894265901408                               0.9999999999999988
7.249999999999999                                 0.17607894402823004                               0.17607894402823004                               1
7.249999999999999                                 0.1954641209363419                                0.1954641209363419                                0.9999999999999999
7.249999999999999                                 0.19623439820777688                               0.1962343982077769                                0.9999999999999988
7.249999999999999                                 0.1972444119775089                                0.19724441197750892                               1.0000000000000002
7.249999999999999                                 0.19724441337813742                               0.19724441337813745                               0.9999999999999996
7.5                                               0.08451552186447783                               0.08451552186447783                               1.000000000000001
7.5                                               0.08566346109173051                               0.08566346109173052                               0.9999999999999997
7.5                                               0.08566346181271911                               0.08566346181271911                               1.0000000000000029
7.5                                               0.08909831025487377                               0.08909831025487377                               1.0000000000000009
7.5                                               0.08910001880694399                               0.08910001880694399                               1.0000000000000018
7.5                                               0.09481199281576541                               0.09481199281576543                               0.9999999999999989
7.5                                               0.09481199339998145                               0.09481199339998145                               1
7.5                                               0.10279138445155558                               0.10279138445155558                               1.0000000000000004
7.5                                               0.1027916601227978                                0.1027916601227978                                1.000000000000001
7.5                                               0.10533194592463598                               0.10533194592463599                               0.9999999999999976
7.5                                               0.11145147085385149                               0.1114514708538515                                0.9999999999999998
7.5                                               0.11145148423940676                               0.11145148423940678                               0.9999999999999994
7.5                                               0.11302425289071032                               0.11302425289071033                               0.9999999999999991
7.5                                               0.11302425350984002                               0.11302425350984002                               1.0000000000000004
7.5                                               0.12494980888128558                               0.12494980888128558                               1.0000000000000029
7.5                                               0.1254919472730525                                0.1254919472730525                                0.9999999999999988
7.5                                               0.12549198568701853                               0.12549198568701853                               0.9999999999999999
7.5                                               0.1362093842478109                                0.1362093842478109                                1.0000000000000009
7.5                                               0.14017375303235846                               0.14017375303235846                               1.0000000000000002
7.5                                               0.1401737536473262                                0.1401737536473262                                0.9999999999999997
7.5                                               0.15704522575423935                               0.15704522575423935                               0.999999999999999
7.5                                               0.15704522767527673                               0.15704522767527673                               1
7.5                                               0.16089584707404583                               0.16089584707404583                               0.9999999999999979
7.5                                               0.16089585414262061                               0.16089585414262061                               1.0000000000000004
7.5                                               0.17607894273498043                               0.17607894273498043                               1.0000000000000002
7.5                                               0.17607894410417754                               0.17607894410417754                               1.0000000000000013
7.5                                               0.19724441199699103                               0.19724441199699103                               0.9999999999999994
7.5                                               0.19724441339775856                               0.19724441339775858                               1.0000000000000027
7.5                                               0.19989637579402453                               0.19989637579402456                               0.9999999999999997
7.5                                               0.2009302262413048                                0.20093022624130483                               0.9999999999999999
7.749999999999999                                 0.08451966574175614                               0.08451966574175614                               1.0000000000000016
7.749999999999999                                 0.08566608144544526                               0.08566608144544526                               1.0000000000000016
7.749999999999999                                 0.08566608216582228                               0.08566608216582228                               1.000000000000003
7.749999999999999                                 0.08909933328557923                               0.08909933328557924                               0.9999999999999999
7.749999999999999                                 0.08910084875996738                               0.08910084875996739                               1.0000000000000002
7.749999999999999                                 0.09481227524538957                               0.09481227524538957                               0.9999999999999982
7.749999999999999                                 0.09481227582977204                               0.09481227582977204                               0.9999999999999993
7.749999999999999                                 0.1027916529658165                                0.1027916529658165                                1.0000000000000002
7.749999999999999                                 0.10279173477416                                  0.10279173477416                                  1.0000000000000004
7.749999999999999                                 0.11275617511129656                               0.11275617511129657                               1.000000000000001
7.749999999999999                                 0.1130241909455736                                0.1130241909455736                                1.0000000000000004
7.749999999999999                                 0.11302419156475593                               0.11302419156475593                               0.999999999999999
7.749999999999999                                 0.11862819672777304                               0.11862819672777306                               1.0000000000000036
7.749999999999999                                 0.11862820958330686                               0.11862820958330687                               0.999999999999999
7.749999999999999                                 0.12549195224579426                               0.12549195224579426                               0.999999999999999
7.749999999999999                                 0.12549195359166798                               0.12549195359166798                               0.9999999999999988
7.749999999999999                                 0.13103937558306628                               0.13103937558306628                               0.9999999999999993
7.749999999999999                                 0.14017375466184956                               0.14017375466184956                               1.0000000000000004
7.749999999999999                                 0.14017375527678308                               0.14017375527678308                               0.9999999999999998
7.749999999999999                                 0.14393410521783315                               0.14393410521783315                               0.9999999999999994
7.749999999999999                                 0.1570452262176807                                0.1570452262176807                                1.000000000000001
7.749999999999999                                 0.15704522813929048                               0.15704522813929048                               1.0000000000000013
7.749999999999999                                 0.16725858930223259                               0.16725858930223259                               1.0000000000000004
7.749999999999999                                 0.16725859408513122                               0.16725859408513122                               1.0000000000000002
7.749999999999999                                 0.1760789428662195                                0.17607894286621953                               0.999999999999999
7.749999999999999                                 0.17607894423543607                               0.1760789442354361                                0.9999999999999977
7.749999999999999                                 0.19724441203359339                               0.1972444120335934                                0.9999999999999987
7.749999999999999                                 0.19724441343418486                               0.19724441343418486                               1.0000000000000022
7.749999999999999                                 0.20502988241668268                               0.20502988241668268                               0.9999999999999979
7.749999999999999                                 0.20639495428382065                               0.20639495428382068                               0.9999999999999984
7.999999999999999                                 0.08452234552180142                               0.08452234552180142                               0.9999999999999993
7.999999999999999                                 0.08566796480816406                               0.08566796480816406                               0.9999999999999984
7.999999999999999                                 0.08566796552823248                               0.0856679655282325                                0.9999999999999999
7.999999999999999                                 0.08910020844563847                               0.08910020844563848                               1.000000000000001
7.999999999999999                                 0.08910157846100338                               0.08910157846100338                               0.9999999999999987
7.999999999999999                                 0.09481255536152877                               0.09481255536152877                               0.9999999999999992
7.999999999999999                                 0.09481255594595307                               0.09481255594595307                               0.9999999999999998
7.999999999999999                                 0.10279176895785769                               0.1027917689578577                                0.9999999999999982
7.999999999999999                                 0.10279182010135855                               0.10279182010135855                               0.9999999999999984
7.999999999999999                                 0.11302422782354876                               0.11302422782354878                               0.999999999999999
7.999999999999999                                 0.11302422844271799                               0.11302422844271799                               1.000000000000001
7.999999999999999                                 0.120818717925874                                 0.120818717925874                                 0.9999999999999998
7.999999999999999                                 0.12549196179216462                               0.12549196179216465                               0.9999999999999982
7.999999999999999                                 0.12549196208419305                               0.12549196208419305                               0.9999999999999997
7.999999999999999                                 0.12643828208410812                               0.12643828208410812                               1.0000000000000029
7.999999999999999                                 0.12643829333115736                               0.12643829333115736                               1.0000000000000007
7.999999999999999                                 0.13776986350911508                               0.1377698635091151                                0.9999999999999989
7.999999999999999                                 0.14017375706861757                               0.14017375706861757                               1.0000000000000002
7.999999999999999                                 0.14017375768355064                               0.14017375768355064                               0.9999999999999998
7.999999999999999                                 0.1524800944386337                                0.1524800944386337                                1.0000000000000007
7.999999999999999                                 0.15704522694857465                               0.15704522694857465                               1.0000000000000027
7.999999999999999                                 0.15704522887095226                               0.1570452288709523                                0.9999999999999989
7.999999999999999                                 0.17444394770684757                               0.17444394770684757                               1.000000000000003
7.999999999999999                                 0.1744439512293099                                0.1744439512293099                                0.9999999999999993
7.999999999999999                                 0.17607894308805302                               0.17607894308805305                               1.000000000000002
7.999999999999999                                 0.17607894445716155                               0.17607894445716157                               0.9999999999999993
7.999999999999999                                 0.1972444120987769                                0.1972444120987769                                0.9999999999999998
7.999999999999999                                 0.19724441349997102                               0.19724441349997104                               1.0000000000000007
7.999999999999999                                 0.21092174904666813                               0.21092174904666813                               0.9999999999999976
7.999999999999999                                 0.21269590117072673                               0.21269590117072676                               1.0000000000000004
8.25                                              0.08452425578420737                               0.08452425578420737                               1.0000000000000004
8.25                                              0.08566940730460959                               0.0856694073046096                                1
8.25                                              0.08566940802439116                               0.08566940802439116                               1
8.25                                              0.08910097195292335                               0.08910097195292337                               0.9999999999999993
8.25                                              0.08910223223548086                               0.08910223223548087                               1
8.25                                              0.09481283586351612                               0.09481283586351613                               1.0000000000000016
8.25                                              0.09481283644829387                               0.09481283644829389                               1.0000000000000002
8.25                                              0.1027918788274111                                0.1027918788274111                                1.000000000000001
8.25                                              0.10279191657867437                               0.10279191657867437                               0.9999999999999993
8.25                                              0.11302426346374711                               0.11302426346374711                               0.9999999999999986
8.25                                              0.11302426408282704                               0.11302426408282705                               0.9999999999999983
8.25                                              0.12549197267761547                               0.1254919726776155                                0.9999999999999984
8.25                                              0.12549197336617543                               0.12549197336617546                               1.0000000000000007
8.25                                              0.12955760018974538                               0.12955760018974538                               0.9999999999999996
8.25                                              0.13491823511432924                               0.13491823511432924                               1.0000000000000002
8.25                                              0.13491823935351868                               0.13491823935351868                               0.9999999999999991
8.25                                              0.14017376056428751                               0.14017376056428751                               1.0000000000000002
8.25                                              0.1401737611792339                                0.1401737611792339                                0.9999999999999988
8.25                                              0.14519044984303478                               0.14519044984303478                               1.0000000000000007
8.25                                              0.15704522807818286                               0.15704522807818289                               0.9999999999999997
8.25                                              0.15704523000186082                               0.15704523000186082                               1.000000000000001
8.25                                              0.1618956409921611                                0.1618956409921611                                0.9999999999999974
8.25                                              0.17607894344925745                               0.17607894344925748                               1
8.25                                              0.17607894481847436                               0.1760789448184744                                0.9999999999999987
8.25                                              0.18251165264816294                               0.18251165264816296                               1
8.25                                              0.18251166099409055                               0.18251166099409058                               0.9999999999999998
8.25                                              0.19724441221309685                               0.19724441221309685                               1.0000000000000004
8.25                                              0.1972444136148014                                0.1972444136148014                                1
8.25                                              0.2176224768932778                                0.21762247689327782                               0.9999999999999991
8.25                                              0.21988967504753892                               0.21988967504753895                               1.0000000000000004
8.499999999999998                                 0.08452571403440257                               0.08452571403440257                               1.0000000000000004
8.499999999999998                                 0.08567056711733567                               0.08567056711733569                               1
8.499999999999998                                 0.08567056783674722                               0.08567056783674723                               1.0000000000000002
8.499999999999998                                 0.08910165010206705                               0.08910165010206705                               0.9999999999999999
8.499999999999998                                 0.0891028284430015                                0.0891028284430015                                0.9999999999999981
8.499999999999998                                 0.09481311796517382                               0.09481311796517382                               0.9999999999999999
8.499999999999998                                 0.09481311854974435                               0.09481311854974435                               0.9999999999999996
8.499999999999998                                 0.10279199519637687                               0.10279199519637688                               0.9999999999999984
8.499999999999998                                 0.10279202466686681                               0.10279202466686682                               1.0000000000000004
8.499999999999998                                 0.11302430493423471                               0.11302430493423472                               1.0000000000000004
8.499999999999998                                 0.11302430555331089                               0.11302430555331089                               0.9999999999999993
8.499999999999998                                 0.125491987036066                                 0.125491987036066                                 1.0000000000000022
8.499999999999998                                 0.12549198783523016                               0.12549198783523016                               0.999999999999997
8.499999999999998                                 0.13900263214063965                               0.13900263214063965                               0.9999999999999994
8.499999999999998                                 0.14017376547892002                               0.14017376547892005                               1.0000000000000004
8.499999999999998                                 0.14017376609386556                               0.14017376609386556                               0.9999999999999993
8.499999999999998                                 0.1440978171104186                                0.1440978171104186                                1.0000000000000009
8.499999999999998                                 0.14409781963328183                               0.14409781963328183                               0.9999999999999982
8.499999999999998                                 0.15334781061168204                               0.15334781061168204                               1.0000000000000013
8.499999999999998                                 0.15704522979150792                               0.15704522979150792                               1.0000000000000004
8.499999999999998                                 0.15704523171744839                               0.15704523171744839                               0.9999999999999999
8.499999999999998                                 0.17221208869174                                  0.17221208869174                                  1.0000000000000004
8.499999999999998                                 0.17607894403496438                               0.1760789440349644                                1.000000000000001
8.499999999999998                                 0.17607894540418162                               0.17607894540418165                               1.0000000000000002
8.499999999999998                                 0.1915069859665934                                0.1915069859665934                                1
8.499999999999998                                 0.19150698724113574                               0.19150698724113577                               0.9999999999999979
8.499999999999998                                 0.19724441240948162                               0.19724441240948162                               0.9999999999999972
8.499999999999998                                 0.19724441381175067                               0.19724441381175067                               1.0000000000000002
8.499999999999998                                 0.22050786571090847                               0.2205078657109085                                0.9999999999999991
8.499999999999998                                 0.2205078675351748                                0.2205078675351748                                0.9999999999999994
8.75                                              0.08452688649803251                               0.08452688649803251                               1.0000000000000007
8.75                                              0.08567153681389733                               0.08567153681389733                               0.9999999999999994
8.75                                              0.08567153753373964                               0.08567153753373964                               1.0000000000000002
8.75                                              0.08910226255443912                               0.08910226255443912                               0.9999999999999989
8.75                                              0.089103381406221                                 0.089103381406221                                 1.0000000000000013
8.75                                              0.0948134026473161                                0.0948134026473161                                1.0000000000000002
8.75                                              0.09481340323166144                               0.09481340323166144                               0.9999999999999987
8.75                                              0.10279212169757157                               0.10279212169757157                               0.9999999999999998
8.75                                              0.10279214486068383                               0.10279214486068383                               0.9999999999999984
8.75                                              0.1130243542976303                                0.1130243542976303                                0.9999999999999994
8.75                                              0.11302435491675195                               0.11302435491675195                               1.0000000000000016
8.75                                              0.12549200575819686                               0.12549200575819686                               1.0000000000000009
8.75                                              0.12549200653920992                               0.12549200653920992                               0.9999999999999986
8.75                                              0.1401737724407033                                0.1401737724407033                                0.9999999999999994
8.75                                              0.14017377305565987                               0.14017377305565987                               0.9999999999999996
8.75                                              0.14916963299547048                               0.14916963299547048                               0.999999999999999
8.75                                              0.15399602205877547                               0.1539960220587755                                1.000000000000001
8.75                                              0.15399603924421462                               0.15399603924421462                               0.999999999999999
8.75                                              0.15704523234477796                               0.15704523234477796                               0.9999999999999994
8.75                                              0.15704523427618783                               0.15704523427618783                               1.0000000000000002
8.75                                              0.16228184507850854                               0.16228184507850854                               1.0000000000000013
8.75                                              0.17607894496180507                               0.17607894496180507                               0.9999999999999989
8.75                                              0.1760789463307686                                0.1760789463307686                                0.9999999999999978
8.75                                              0.18343050453556084                               0.18343050453556084                               0.9999999999999996
8.75                                              0.19724441273851384                               0.19724441273851384                               1.0000000000000004
8.75                                              0.19724441414479582                               0.19724441414479585                               1.0000000000000027
8.75                                              0.20144623457319427                               0.20144623457319427                               1.000000000000003
8.75                                              0.20144624194959604                               0.20144624194959604                               1.0000000000000007
8.75                                              0.22050786582656562                               0.22050786582656565                               0.9999999999999994
8.75                                              0.22050786765073824                               0.22050786765073827                               0.9999999999999989
9                                                 0.08452786913795102                               0.08452786913795102                               1.0000000000000007
9                                                 0.08567237458011762                               0.08567237458011762                               0.999999999999999
9                                                 0.08567237529981109                               0.08567237529981109                               0.9999999999999986
9                                                 0.08910282443940606                               0.08910282443940606                               1.0000000000000002
9                                                 0.08910390270249689                               0.0891039027024969                                1.000000000000001
9                                                 0.09481369104352873                               0.09481369104352873                               0.9999999999999981
9                                                 0.09481369162815921                               0.09481369162815922                               0.9999999999999999
9                                                 0.10279226013972323                               0.10279226013972324                               0.9999999999999993
9                                                 0.1027922777461671                                0.1027922777461671                                1.0000000000000002
9                                                 0.11302441302504296                               0.11302441302504297                               0.9999999999999998
9                                                 0.11302441364428212                               0.11302441364428213                               1.0000000000000002
9                                                 0.12549202986910085                               0.12549202986910085                               1.0000000000000004
9                                                 0.12549203054337077                               0.12549203054337077                               1.0000000000000009
9                                                 0.1401737820123213                                0.1401737820123213                                0.9999999999999986
9                                                 0.14017378262720764                               0.14017378262720767                               1.0000000000000007
9                                                 0.1570452360804197                                0.1570452360804197                                0.9999999999999991
9                                                 0.15704523799626857                               0.15704523799626857                               1.000000000000002
9                                                 0.16005319349137265                               0.16005319349137265                               1.0000000000000002
9                                                 0.16461547904820306                               0.16461547904820306                               0.9999999999999994
9                                                 0.1646154918489744                                0.16461549184897442                               1.0000000000000007
