x_0(nm)	Estado_1(eV)	Estado_2(eV)	Estado_3(eV)	Estado_4(eV)	Estado_5(eV)	Estado_6(eV)	Estado_7(eV)	Estado_8(eV)	Estado_9(eV)	Estado_10(eV)	Estado_11(eV)	Estado_12(eV)	Estado_13(eV)	Estado_14(eV)	Estado_15(eV)	Estado_16(eV)	Estado_17(eV)	Estado_18(eV)	Estado_19(eV)	Estado_20(eV)
42.4	8.568023337	9.193440558	9.193440945	11.05254844	11.05254925	14.09606351	14.09606364	18.24905861	18.24905957	23.42162557	23.4216257	29.52198165	29.52198174	34.58348336	35.26249568	35.2624977	36.46849556	36.4684956	37.30067855	37.30068336
42.6	8.433105989	9.054935632	9.054936106	10.90304353	10.90304435	13.92750427	13.92750432	18.05255622	18.05255723	23.18758119	23.18758132	29.24051165	29.24051175	34.04687419	34.72244912	34.72245038	36.12997842	36.12997871	36.75045357	36.75045822
42.8	8.301324182	8.919599328	8.919599705	10.75680587	10.75680666	13.76237746	13.76237763	17.85972459	17.85972553	22.95753461	22.95753473	28.96348049	28.96348065	33.52255063	34.19472511	34.19472706	35.79648062	35.79648071	36.21264458	36.21264882
43	8.172580568	8.787333699	8.787334065	10.61373631	10.61373702	13.6005819	13.60058206	17.67045944	17.6704603	22.73137812	22.73137819	28.69077606	28.6907761	33.01014523	33.67895568	33.67895721	35.46788306	35.46788321	35.68688056	35.68688476
43.2	8.046784578	8.658047829	8.65804822	10.47374273	10.47374347	13.4420238	13.44202393	17.48466487	17.48466577	22.50901345	22.50901358	28.42229722	28.42229746	32.50930567	33.17478651	33.1747875	35.14408137	35.14408148	35.17280647	35.17281063
43.4	7.923841305	8.531646234	8.531646661	10.33672801	10.33672862	13.286603	13.28660318	17.30223706	17.30223776	22.29033184	22.29033186	28.15792903	28.15792923	32.01967321	32.68185697	32.68185832	34.6700606	34.67006405	34.82495151	34.82495179
43.6	7.803672402	8.408050403	8.408050824	10.20261288	10.20261364	13.13423985	13.13423994	17.12309536	17.12309617	22.07525251	22.07525262	27.89759106	27.89759119	31.54093744	32.19985626	32.19985788	34.17833016	34.17833386	34.51041373	34.5104139
43.8	7.686192777	8.287174782	8.287175116	10.0713106	10.07131127	12.98484493	12.98484508	16.94714773	16.94714848	21.86367961	21.86367975	27.64118256	27.64118265	31.07277393	31.7284591	31.7284607	33.69728894	33.69729246	34.20036047	34.20036077
44	7.571321938	8.168938336	8.168938736	9.942738822	9.942739523	12.8383342	12.83833429	16.7743072	16.77430802	21.6555231	21.65552312	27.38860914	27.38860929	30.61487576	31.26735762	31.26735911	33.22662736	33.22663113	33.89469134	33.89469148
44.2	7.458985672	8.053266658	8.053267038	9.816822229	9.816822855	12.69463077	12.69463091	16.60449559	16.6044963	21.45070299	21.45070301	27.13978958	27.13978972	30.16695188	30.81626024	30.81626145	32.76605369	32.76605679	33.59332318	33.59332322
44.4	7.349109132	7.940084442	7.940084798	9.693484211	9.693484874	12.55365622	12.55365636	16.4376316	16.43763229	21.2491348	21.24913484	26.89463488	26.89463492	29.72871283	30.37487649	30.37487776	32.31527521	32.31527863	33.29616031	33.29616045
44.6	7.241620447	7.829319406	7.829319751	9.572651401	9.57265204	12.41533523	12.41533526	16.27363744	16.27363808	21.05073759	21.05073764	26.65305983	26.65305992	29.29988164	29.94292895	29.94293026	31.87401383	31.87401706	33.00311171	33.00311189
44.8	7.136453052	7.720904663	7.720905056	9.454256013	9.454256681	12.27959866	12.2795987	16.11244256	16.11244318	20.85543934	20.85543935	26.4149909	26.414991	28.88019844	29.5201573	29.52015873	31.4420081	31.44201152	32.71410173	32.71410181
45	7.033539865	7.61477283	7.614773141	9.338229459	9.338230112	12.14637606	12.14637617	15.95397399	15.9539746	20.66316387	20.66316395	26.18034778	26.18034781	28.46940489	29.10630311	29.10630373	31.01899825	31.01900128	32.42904364	32.42904375
45.2	6.932815506	7.510858009	7.510858319	9.224504723	9.224505309	12.0155985	12.01559854	15.79816002	15.79816067	20.47383617	20.4738362	25.94905066	25.94905069	28.06724627	28.70110998	28.70111114	30.60472723	30.60473012	32.14785102	32.14785126
45.4	6.83422283	7.409102876	7.409103222	9.113023849	9.113024421	11.88720721	11.88720723	15.64494127	15.64494187	20.28739611	20.28739617	25.72103896	25.72103914	27.67349785	28.30435374	28.30435506	30.19896953	30.19897243	31.87046264	31.87046275
45.6	6.737698981	7.309444163	7.309444488	9.003722186	9.003722757	11.76113534	11.76113537	15.49424786	15.49424844	20.10377012	20.10377018	25.49623418	25.49623423	27.28791976	27.91579396	27.91579518	29.80148363	29.80148643	31.59679233	31.59679245
45.8	6.643185923	7.211823415	7.211823765	8.896540246	8.896540812	11.6373216	11.63732171	15.34601613	15.34601671	19.92289144	19.9228915	25.2745651	25.27456522	26.91028411	27.53520212	27.5352033	29.41203987	29.41204259	31.32676294	31.32676301
46	6.550631594	7.116188408	7.116188723	8.791425145	8.791425704	11.51571231	11.51571243	15.20019141	15.20019199	19.74470455	19.74470458	25.05597539	25.05597545	26.54038645	27.16237357	27.16237468	29.0304329	29.03043579	31.06031643	31.06031654
46.2	6.459981595	7.022484348	7.022484635	8.688321064	8.688321612	11.39624993	11.39625001	15.0567139	15.05671445	19.56914657	19.5691467	24.84039794	24.84039804	26.1780164	26.79709748	26.7970985	28.65645102	28.65645381	30.79737948	30.79737965
46.4	6.371182807	6.930657742	6.930658013	8.587173403	8.587173949	11.27887805	11.27887816	14.91552489	14.91552541	19.39615599	19.39615609	24.62776734	24.6277674	25.82296643	26.43916597	26.43916685	28.28988523	28.28988777	30.53788124	30.53788138
46.6	6.284184565	6.840657568	6.840657852	8.487930161	8.487930651	11.16354306	11.16354311	14.77656844	14.77656899	19.22567396	19.22567403	24.41802064	24.41802069	25.47503969	26.08838169	26.08838255	27.93053706	27.93053941	30.28175257	30.28175268
46.8	6.198941631	6.752438415	6.752438692	8.390545274	8.390545771	11.05019804	11.05019813	14.63979689	14.63979736	19.05765174	19.05765177	24.21110784	24.21110793	25.13405727	25.74456544	25.74456652	27.57822674	27.57822911	30.02894149	30.02894157
47	6.115406577	6.665952476	6.665952804	8.294970036	8.294970498	10.93879272	10.9387928	14.50515763	14.50515818	18.89203405	18.89203418	24.00696992	24.00697001	24.79983431	25.40753216	25.40753339	27.23276817	27.23277046	29.77938323	29.77938331
