% Model:              Untitled.mph
% Version:            COMSOL 5.6.0.280
% Date:               Jul 28 2026, 14:30
% Table:              Tabla 11 - Valor propio 2
% B (T)                                           lambda                                            Energía propia (eV)                               Probabilidad total (1)
18.8                                              0.16993277629118916                               0.16993277629118916                               1.0000000000000004
18.8                                              0.1802899643680454                                0.18028996436804542                               1.0000000000000016
18.8                                              0.18922590120873867                               0.18922590120873867                               1.0000000000000007
18.8                                              0.19016167795424083                               0.19016167795424085                               1.0000000000000016
18.8                                              0.20235852063489074+3.86371438431855E-15i         0.20235852063489074+3.863714384318551E-15i        1.0000000000000013
18.900000000000002                                0.06300246600534126                               0.06300246600534126                               1.000000000000001
18.900000000000002                                0.07025086682688356+2.3913124516159785E-17i       0.07025086682688356+2.3913124516159785E-17i       1.0000000000000029
18.900000000000002                                0.07143988946704509-2.3056833525944572E-17i       0.07143988946704509-2.3056833525944575E-17i       0.9999999999999999
18.900000000000002                                0.08596559833259308                               0.0859655983325931                                0.9999999999999989
18.900000000000002                                0.08675964735172992                               0.08675964735172992                               1.0000000000000033
18.900000000000002                                0.08739129499225061                               0.08739129499225061                               0.9999999999999984
18.900000000000002                                0.0897463132662437                                0.08974631326624372                               0.9999999999999994
18.900000000000002                                0.09040463803159757                               0.09040463803159757                               0.999999999999997
18.900000000000002                                0.09106063456235541                               0.09106063456235541                               0.9999999999999978
18.900000000000002                                0.09489587737624072                               0.09489587737624072                               1.000000000000001
18.900000000000002                                0.09698917393814782                               0.09698917393814782                               0.9999999999999997
18.900000000000002                                0.0985150160783761                                0.09851501607837611                               0.9999999999999989
18.900000000000002                                0.10217616982314791                               0.10217616982314791                               0.9999999999999987
18.900000000000002                                0.10528098731386143                               0.10528098731386143                               0.9999999999999994
18.900000000000002                                0.1115525116898601                                0.1115525116898601                                1.000000000000001
18.900000000000002                                0.11577008365181751                               0.11577008365181751                               1.0000000000000018
18.900000000000002                                0.12298748011183826                               0.12298748011183826                               1
18.900000000000002                                0.12545433794999233                               0.12545433794999233                               1.0000000000000038
18.900000000000002                                0.12860824905497129                               0.12860824905497129                               0.9999999999999979
18.900000000000002                                0.13644043777284035                               0.13644043777284035                               0.9999999999999993
18.900000000000002                                0.13699725549252673                               0.13699725549252673                               1.0000000000000004
18.900000000000002                                0.1437723065652553                                0.1437723065652553                                1
18.900000000000002                                0.15186668227773764                               0.15186668227773764                               0.9999999999999969
18.900000000000002                                0.16126522503932067                               0.16126522503932067                               1.000000000000001
18.900000000000002                                0.16555265394709873                               0.16555265394709873                               0.9999999999999997
18.900000000000002                                0.16921589503907736                               0.16921589503907739                               1.0000000000000018
18.900000000000002                                0.18108399936259542                               0.18108399936259542                               0.9999999999999992
18.900000000000002                                0.1884291080681437                                0.18842910806814372                               0.9999999999999984
18.900000000000002                                0.19052437919080728                               0.19052437919080728                               0.9999999999999993
18.900000000000002                                0.2032386052913056-3.0157726656799354E-16i        0.2032386052913056-3.015772665679936E-16i         0.999999999999999
19                                                0.06301681061693876                               0.06301681061693877                               0.9999999999999986
19                                                0.07034746418511495+5.27189814013449E-17i         0.07034746418511495+5.271898140134491E-17i        1
19                                                0.0713748966015271-5.870035589548425E-17i         0.07137489660152711-5.870035589548425E-17i        1
19                                                0.08599372692485409                               0.0859937269248541                                0.9999999999999987
19                                                0.08670403431467466                               0.08670403431467467                               0.999999999999999
19                                                0.0875034629564416                                0.08750346295644161                               0.9999999999999987
19                                                0.0896072573810984                                0.0896072573810984                                0.9999999999999999
19                                                0.09037114511535778                               0.09037114511535778                               0.9999999999999984
19                                                0.09125712411767203                               0.09125712411767203                               0.9999999999999986
19                                                0.09467367978505574                               0.09467367978505574                               0.9999999999999999
19                                                0.0972700083156141                                0.09727000831561411                               0.999999999999999
19                                                0.09859231040220667                               0.09859231040220669                               1.0000000000000004
19                                                0.10187113916202044                               0.10187113916202044                               1.0000000000000002
19                                                0.10564526615221272                               0.10564526615221272                               0.9999999999999998
19                                                0.11116497181088744                               0.11116497181088744                               1.0000000000000013
19                                                0.11622174504188337                               0.11622174504188339                               1.0000000000000002
19                                                0.12251778122991674                               0.12251778122991676                               1.0000000000000002
19                                                0.1252343781021319                                0.1252343781021319                                1.0000000000000013
19                                                0.12914570899445324                               0.12914570899445324                               1.0000000000000013
19                                                0.13588897341338735                               0.13588897341338735                               0.9999999999999999
19                                                0.13727355156269558                               0.1372735515626956                                1.000000000000002
19                                                0.14439592820616548                               0.14439592820616548                               0.9999999999999997
19                                                0.15123391718237503                               0.15123391718237503                               0.9999999999999999
19                                                0.16197547210916544                               0.16197547210916544                               1.0000000000000002
19                                                0.1652557202615888                                0.1652557202615888                                1.0000000000000024
19                                                0.16850241605491167                               0.16850241605491167                               1.0000000000000007
19                                                0.18188123156417402                               0.18188123156417405                               1.0000000000000013
19                                                0.187635730932306                                 0.187635730932306                                 1.0000000000000016
19                                                0.1908873624402579                                0.1908873624402579                                1.0000000000000004
19                                                0.20412198297339756                               0.20412198297339756                               1.000000000000001
19.1                                              0.06303166048191887                               0.06303166048191887                               0.9999999999999997
19.1                                              0.07044452951201075-5.4534117792922444E-17i       0.07044452951201075-5.4534117792922444E-17i       0.9999999999999998
19.1                                              0.07131043822069354+5.2468948121518316E-17i       0.07131043822069354+5.246894812151832E-17i        1.0000000000000007
19.1                                              0.08602509809441336                               0.08602509809441336                               1.0000000000000022
19.1                                              0.08665167806366156                               0.08665167806366157                               0.9999999999999983
19.1                                              0.0876188603903825                                0.0876188603903825                                0.9999999999999981
