% Model:              PROYECTO.mph
% Version:            COMSOL 5.6.0.280
% Date:               Jul 14 2026, 19:29
% Table:              Tabla 5 - Valor propio 1
% B (T)                                           lambda                                            Energía propia (eV)                               Probabilidad total (1)
15                                                0.051413425136119024-7.902022490043101E-18i       0.051413425136119024-7.902022490043101E-18i       1.0000000000000022
15                                                0.052136748908178376-1.2353012675185345E-16i      0.05213674890817838-1.2353012675185345E-16i       0.999999999999999
15                                                0.0539326214918689-3.068790261071913E-17i         0.0539326214918689-3.068790261071913E-17i         1.0000000000000002
15                                                0.05634090209622757-2.399292416099301E-16i        0.05634090209622758-2.399292416099301E-16i        1.000000000000001
15                                                0.059375913432695424-7.519234873479697E-17i       0.05937591343269543-7.519234873479697E-17i        0.9999999999999998
15                                                0.06142477536031993+1.2862088446150838E-16i       0.061424775360319935+1.286208844615084E-16i       0.9999999999999992
15                                                0.06439649964073076-1.7085405124687386E-16i       0.06439649964073076-1.7085405124687386E-16i       1.0000000000000002
15                                                0.06497723551805959+1.744211780271642E-16i        0.06497723551805959+1.7442117802716423E-16i       0.9999999999999999
15                                                0.06526200216252863                               0.06526200216252863                               1.0000000000000004
15                                                0.06866371569415763+4.0451841328735665E-16i       0.06866371569415763+4.045184132873567E-16i        0.9999999999999983
15                                                0.0725039028870694-5.5701631602708E-16i           0.07250390288706941-5.5701631602708E-16i          1.0000000000000013
15                                                0.07368448418604208-1.518703526134381E-17i        0.07368448418604209-1.518703526134381E-17i        1.0000000000000007
15                                                0.07461217519449033+2.403569951800336E-17i        0.07461217519449033+2.403569951800336E-17i        1.0000000000000009
15                                                0.07562918404512764-1.226101930229663E-16i        0.07562918404512764-1.226101930229663E-16i        1.0000000000000004
15                                                0.08143503044417237+1.5074002472939983E-16i       0.08143503044417237+1.5074002472939983E-16i       1.0000000000000009
15                                                0.08231737191562769-3.9249015059789633E-16i       0.08231737191562769-3.9249015059789633E-16i       1.0000000000000009
15                                                0.08728327376981752+4.4893997152105853E-17i       0.08728327376981754+4.489399715210586E-17i        0.9999999999999979
15                                                0.08871119560961124-1.730847129960104E-16i        0.08871119560961124-1.7308471299601043E-16i       1.0000000000000002
15                                                0.09143042378950883-2.647209808477817E-16i        0.09143042378950883-2.647209808477817E-16i        1.0000000000000004
