% Model:              PROYECTO.mph
% Version:            COMSOL 5.6.0.280
% Date:               Jul 10 2026, 18:47
% Table:              Tabla 3 - Valor propio 4
% R_1 (nm)                                        lambda                                            Energía propia (meV)                              Probabilidad total (1)
7.5                                               0.0540899365222431                                54.08993652224309                                 1
7.5                                               0.06482888006319254                               64.82888006319254                                 0.9999999999999992
7.5                                               0.06482888090033534                               64.82888090033534                                 0.9999999999999983
7.5                                               0.06837133973800924                               68.37133973800923                                 0.9999999999999988
7.5                                               0.0692020890459723                                69.2020890459723                                  0.9999999999999998
7.5                                               0.0692020913322251                                69.2020913322251                                  1.000000000000001
7.5                                               0.07169518184772672                               71.69518184772672                                 1.0000000000000027
7.5                                               0.07169518532968719                               71.69518532968718                                 0.9999999999999992
7.5                                               0.075852858874488                                 75.85285887448799                                 0.9999999999999999
7.5                                               0.07585286311857668                               75.85286311857668                                 0.9999999999999982
7.5                                               0.07673767435087767                               76.73767435087765                                 0.9999999999999991
7.6                                               0.017164378440823955                              17.164378440823953                                1.0000000000000002
7.6                                               0.0179503656857518                                17.950365685751798                                0.9999999999999994
7.6                                               0.017950366989025676                              17.950366989025675                                0.9999999999999998
7.6                                               0.020299494982045696                              20.299494982045694                                1.000000000000001
7.6                                               0.020299496384518584                              20.29949638451858                                 0.9999999999999999
7.6                                               0.024185733314457045                              24.18573331445704                                 0.9999999999999997
7.6                                               0.024185733745739568                              24.185733745739565                                0.9999999999999988
7.6                                               0.02956729664949692                               29.567296649496917                                1.0000000000000016
7.6                                               0.029567297942195148                              29.567297942195147                                0.9999999999999997
7.6                                               0.036389163726358795                              36.38916372635879                                 1.0000000000000016
7.6                                               0.03638916413705674                               36.38916413705674                                 1.0000000000000007
7.6                                               0.04458665760515184                               44.586657605151835                                1.0000000000000004
7.6                                               0.04458665850834035                               44.58665850834034                                 0.9999999999999998
7.6                                               0.054089935292005606                              54.0899352920056                                  0.9999999999999976
7.6                                               0.05408993575921995                               54.08993575921995                                 1.0000000000000024
7.6                                               0.06482887932876506                               64.82887932876505                                 1.0000000000000004
7.6                                               0.06482888019944671                               64.8288801994467                                  1.000000000000001
7.6                                               0.0683713354793194                                68.37133547931938                                 1.0000000000000004
7.6                                               0.06920208459839546                               69.20208459839544                                 1.0000000000000004
7.6                                               0.06920208885880623                               69.20208885880622                                 1.0000000000000004
7.6                                               0.07169517844500932                               71.69517844500932                                 1.0000000000000002
7.6                                               0.07169518312363003                               71.69518312363003                                 0.9999999999999981
7.6                                               0.07585285642001383                               75.85285642001382                                 0.999999999999999
7.6                                               0.07585286031096429                               75.85286031096427                                 1
7.6                                               0.0767376737236756                                76.73767372367558                                 0.999999999999998
7.7                                               0.01716437927365594                               17.164379273655936                                0.999999999999999
7.7                                               0.01795036689206482                               17.950366892064817                                0.9999999999999974
7.7                                               0.01795036747118954                               17.950367471189537                                1.0000000000000002
7.7                                               0.020299495717057206                              20.2994957170572                                  0.9999999999999997
7.7                                               0.020299497372412906                              20.299497372412905                                0.9999999999999992
7.7                                               0.024185733997620973                              24.185733997620968                                0.9999999999999999
7.7                                               0.024185734802699477                              24.18573480269947                                 1.0000000000000009
7.7                                               0.029567297441982804                              29.567297441982802                                0.9999999999999988
7.7                                               0.029567298883149712                              29.567298883149707                                0.9999999999999983
7.7                                               0.03638916426497077                               36.389164264970766                                1.0000000000000009
7.7                                               0.036389165298609416                              36.38916529860941                                 1.000000000000001
7.7                                               0.04458665837057667                               44.586658370576664                                1.0000000000000009
7.7                                               0.04458665937981493                               44.586659379814925                                0.9999999999999993
7.7                                               0.05408993604352333                               54.08993604352332                                 1
7.7                                               0.054089936548682445                              54.08993654868244                                 0.9999999999999999
7.7                                               0.06482888008521644                               64.82888008521643                                 1.0000000000000004
7.7                                               0.06482888085603872                               64.82888085603871                                 0.9999999999999978
7.7                                               0.06837133491550172                               68.37133491550172                                 0.9999999999999989
7.7                                               0.06920208699584733                               69.20208699584732                                 1.000000000000001
7.7                                               0.06920208741946851                               69.20208741946851                                 1.000000000000001
7.7                                               0.07169517957201703                               71.69517957201703                                 1.0000000000000022
7.7                                               0.07169518492009563                               71.69518492009563                                 0.9999999999999989
7.7                                               0.07585286084081187                               75.85286084081186                                 1.0000000000000002
7.7                                               0.07585286526527511                               75.8528652652751                                  0.9999999999999993
7.7                                               0.07673767455236367                               76.73767455236366                                 0.9999999999999999
7.8                                               0.01716437943944643                               17.16437943944643                                 1.0000000000000004
7.8                                               0.01795036698432502                               17.95036698432502                                 1.0000000000000009
7.8                                               0.01795036773685217                               17.95036773685217                                 1.0000000000000002
7.8                                               0.020299496189688668                              20.299496189688664                                1.000000000000001
7.8                                               0.020299497298926314                              20.299497298926312                                0.9999999999999994
7.8                                               0.02418573427490696                               24.18573427490696                                 1.0000000000000009
7.8                                               0.024185734951297153                              24.185734951297153                                1.0000000000000004
7.8                                               0.029567297445974916                              29.567297445974912                                0.9999999999999999
7.8                                               0.029567299315102824                              29.567299315102822                                1.0000000000000036
7.8                                               0.036389164766741006                              36.389164766741004                                0.9999999999999999
7.8                                               0.03638916522963183                               36.38916522963182                                 0.9999999999999994
7.8                                               0.044586658519317354                              44.58665851931735                                 0.9999999999999986
7.8                                               0.04458665964990443                               44.586659649904426                                0.9999999999999999
7.8                                               0.05408993627426977                               54.08993627426977                                 0.9999999999999994
7.8                                               0.05408993671306755                               54.089936713067544                                0.9999999999999997
7.8                                               0.06482888029114531                               64.82888029114531                                 1.0000000000000002
7.8                                               0.06482888101276704                               64.82888101276703                                 1.0000000000000018
7.8                                               0.06837133239328128                               68.37133239328126                                 1.0000000000000004
7.8                                               0.06920208542446625                               69.20208542446625                                 1
7.8                                               0.0692020864359642                                69.20208643596419                                 1.0000000000000013
7.8                                               0.07169518030202926                               71.69518030202924                                 0.9999999999999998
7.8                                               0.07169518377425244                               71.69518377425243                                 0.9999999999999987
7.8                                               0.07585285932791189                               75.85285932791189                                 1.0000000000000009
7.8                                               0.07585286201836205                               75.85286201836205                                 1.000000000000003
7.8                                               0.07673767452632069                               76.73767452632069                                 0.9999999999999997
7.9                                               0.017164379353743486                              17.164379353743485                                0.999999999999999
7.9                                               0.017950367134042466                              17.950367134042462                                1.0000000000000009
7.9                                               0.017950367445695697                              17.950367445695697                                1
7.9                                               0.02029949598299803                               20.299495982998028                                0.9999999999999994
7.9                                               0.020299497411159717                              20.299497411159717                                1.0000000000000004
7.9                                               0.024185734475543993                              24.185734475543992                                0.9999999999999984
7.9                                               0.02418573468808871                               24.18573468808871                                 0.9999999999999998
7.9                                               0.029567297477465795                              29.567297477465793                                1.0000000000000004
7.9                                               0.029567299237386935                              29.56729923738693                                 1.0000000000000007
7.9                                               0.036389164701964336                              36.38916470196433                                 0.9999999999999998
7.9                                               0.036389165255373654                              36.38916525537365                                 1.0000000000000022
7.9                                               0.04458665860990128                               44.58665860990127                                 0.9999999999999997
7.9                                               0.044586659523442033                              44.58665952344202                                 1.0000000000000022
7.9                                               0.05408993625614766                               54.089936256147645                                1.0000000000000002
7.9                                               0.054089936697209344                              54.08993669720933                                 1.0000000000000013
7.9                                               0.06482888020188612                               64.82888020188612                                 1.0000000000000009
7.9                                               0.06482888106984427                               64.82888106984426                                 0.9999999999999998
7.9                                               0.06837132873994392                               68.3713287399439                                  1.0000000000000007
7.9                                               0.0692020832693526                                69.20208326935258                                 1.0000000000000022
7.9                                               0.06920208432317544                               69.20208432317544                                 1.0000000000000016
