% Model:              PROYECTO.mph
% Version:            COMSOL 5.6.0.280
% Date:               Jul 27 2026, 20:17
% Table:              Tabla 9 - Valor propio 2
% F (kV/cm)                                       lambda                                            Energía propia (eV)                               Probabilidad total (1)
2                                                 0.08999344365126238                               0.08999344365126238                               1.0000000000000002
2                                                 0.0904464583398514                                0.09044645833985142                               1.0000000000000002
2                                                 0.0950614751480387                                0.09506147514803871                               0.9999999999999988
2                                                 0.09506928110961813                               0.09506928110961813                               1.0000000000000013
2                                                 0.0980857534799471                                0.0980857534799471                                1.0000000000000016
2                                                 0.10293063293586166                               0.10293063293586166                               0.9999999999999996
2                                                 0.10293071137255624                               0.10293071137255624                               1.0000000000000004
2                                                 0.11311199497170206                               0.11311199497170207                               0.9999999999999998
2                                                 0.11311199979149823                               0.11311199979149823                               0.9999999999999997
2                                                 0.12555223189299913                               0.12555223189299913                               1
2                                                 0.1255522326018645                                0.1255522326018645                                0.999999999999999
2                                                 0.1315052558471455                                0.1315052558471455                                0.9999999999999988
2                                                 0.13151288073635028                               0.13151288073635028                               0.9999999999999997
2                                                 0.140217522694461                                 0.14021752269446103                               1.0000000000000013
2                                                 0.1402175230291936                                0.1402175230291936                                1.0000000000000007
2                                                 0.15707830414407897                               0.15707830414407897                               1.000000000000001
2                                                 0.15707830460231814                               0.15707830460231814                               0.9999999999999999
2                                                 0.17610468899711906                               0.1761046889971191                                1.0000000000000009
2                                                 0.17610468924847353                               0.17610468924847356                               1.000000000000002
2                                                 0.17817044253342834                               0.17817044253342837                               0.9999999999999996
2                                                 0.17907615419401718                               0.17907615419401718                               1.0000000000000013
2                                                 0.1972648934462333                                0.19726489344623332                               0.9999999999999998
2                                                 0.19726489428073202                               0.19726489428073202                               0.9999999999999992
3.0000000000000004                                0.060614345843077164                              0.06061434584307717                               0.999999999999999
3.0000000000000004                                0.06954451633003679                               0.06954451633003679                               0.9999999999999986
3.0000000000000004                                0.06994616240698621                               0.06994616240698621                               1
3.0000000000000004                                0.07968338875923743                               0.07968338875923743                               1.0000000000000022
3.0000000000000004                                0.083291648863337                                 0.083291648863337                                 1.0000000000000018
3.0000000000000004                                0.0865155776057965                                0.08651557760579652                               1.0000000000000018
3.0000000000000004                                0.08939580507331474                               0.08939580507331474                               1.0000000000000002
3.0000000000000004                                0.09044014231344279                               0.09044014231344279                               1.0000000000000027
3.0000000000000004                                0.09104542843790181                               0.09104542843790181                               0.9999999999999988
3.0000000000000004                                0.09537535385039729                               0.0953753538503973                                1.0000000000000002
3.0000000000000004                                0.09542410125045474                               0.09542410125045474                               0.9999999999999983
3.0000000000000004                                0.09808674229989732                               0.09808674229989732                               1.0000000000000018
3.0000000000000004                                0.10310694796945429                               0.1031069479694543                                0.9999999999999996
3.0000000000000004                                0.10310763204210513                               0.10310763204210514                               0.9999999999999987
3.0000000000000004                                0.11322238791910971                               0.11322238791910973                               0.9999999999999993
3.0000000000000004                                0.11322239882947767                               0.11322239882947768                               1.0000000000000002
3.0000000000000004                                0.12562781039817994                               0.12562781039817994                               1.0000000000000002
3.0000000000000004                                0.12562781135952938                               0.12562781135952938                               1.0000000000000007
