x_0(nm)	Estado_1(eV)	Estado_2(eV)	Estado_3(eV)	Estado_4(eV)	Estado_5(eV)	Estado_6(eV)	Estado_7(eV)	Estado_8(eV)	Estado_9(eV)	Estado_10(eV)	Estado_11(eV)	Estado_12(eV)	Estado_13(eV)	Estado_14(eV)	Estado_15(eV)	Estado_16(eV)	Estado_17(eV)	Estado_18(eV)	Estado_19(eV)	Estado_20(eV)
20.8	18.81820341	19.57806092	19.5780622	21.85090967	21.85091352	25.61693412	25.61693773	30.84408912	30.84409048	37.48959891	37.48960175	43.43561684	45.50215658	45.50215827	54.82474151	54.82474408	55.00773459	55.0757483	65.39790811	65.3979113
21	19.26807417	20.02163131	20.02163605	22.27604258	22.27604654	26.01281353	26.01281444	31.20198423	31.20198637	37.80345631	37.8034578	43.43569236	45.76891374	45.76891499	55.00791572	55.04433632	55.04433926	55.0759271	65.57294542	65.57294721
21.2	19.73387467	20.48122782	20.48122859	22.71744648	22.71745005	26.42528253	26.4252851	31.57674111	31.57674316	38.13424739	38.13424956	43.43570821	46.05234555	46.05234751	55.00799907	55.07601499	55.27991787	55.27992068	65.76282094	65.76282322
21.4	20.21638758	20.95762536	20.95762653	23.17589815	23.17590122	26.85511919	26.85512287	31.96914239	31.96914448	38.48277944	38.48278223	43.43577262	46.35330281	46.35330476	55.00812628	55.07613532	55.53240061	55.53240407	65.9685351	65.96853574
21.6	20.71641565	21.45162687	21.45162816	23.652193	23.65219686	27.30311743	27.30312229	32.37998919	32.37999159	38.84987474	38.8498773	43.43582414	46.67264125	46.67264379	55.00822212	55.07623119	55.80268294	55.80268503	66.19101222	66.1910147
21.8	21.23481128	21.96408245	21.96408451	24.14717817	24.1471833	27.77012334	27.77012779	32.81013431	32.81013633	39.23640647	39.23640966	43.43585407	47.01127581	47.01127859	55.00827628	55.07629988	56.09173624	56.09173875	66.43129794	66.43130385
22	21.77247408	22.49588987	22.49589271	24.66174713	24.66175211	28.25702524	28.257029	33.26046952	33.26047165	39.64328384	39.64328614	43.43584908	47.37014609	47.37014665	55.00829332	55.0763112	56.40054304	56.40054574	66.69042543	66.6904264
22.2	22.33039818	23.04804345	23.04804388	25.19688981	25.19689314	28.76481191	28.76481602	33.73199231	33.73199393	40.07152406	40.0715261	43.43588038	47.75030756	47.75030881	55.00834636	55.07635972	56.73022135	56.73022362	66.96958136	66.96958291
22.4	22.90959675	23.62155139	23.62155239	25.753611	25.75361552	29.29448774	29.29449229	34.22570938	34.22571087	40.52214916	40.52215158	43.43589686	48.15281341	48.15281506	55.00838029	55.07638612	57.08186504	57.08186889	67.26991553	67.26991723
22.6	23.51115685	24.21750001	24.21750293	26.33299472	26.33299963	29.84713357	29.84713819	34.74270681	34.74270825	40.99626262	40.99626628	43.43590623	48.57880083	48.57880401	55.00839958	55.07640502	57.45666614	57.45666954	67.59268345	67.59268664
22.8	24.13622606	24.83703708	24.83703854	26.93618142	26.93618508	30.42388473	30.42388785	35.28411838	35.28412032	41.4950085	41.49501148	43.43589847	49.02943561	49.02943772	55.00839541	55.07640372	57.85582101	57.85582484	67.93912537	67.93913022
23	24.78607324	25.48142829	25.48142939	27.56443588	27.56443949	31.02600588	31.02600986	35.85121794	35.85122065	42.01967816	42.01968128	43.43590677	49.50604512	49.50604636	55.00840776	55.07642009	58.28071555	58.28071921	68.31070559	68.31070794
23.2	25.46200026	26.15197386	26.15197535	28.21905366	28.21905851	31.65479046	31.65479387	36.44529867	36.44530041	42.57157465	42.57157705	43.43592125	50.00995398	50.00995604	55.00843163	55.07643689	58.73271276	58.73271562	68.70883283	68.70883605
23.4	26.16539645	26.85006207	26.85006341	28.90141961	28.90142442	32.3116174	32.31162065	37.06773902	37.06774217	43.15208713	43.15208969	43.43591867	50.54257518	50.54257826	55.00843111	55.07643692	59.21326067	59.21326376	69.13500713	69.1350112
23.6	26.89779211	27.57722197	27.57722344	29.6130609	29.6130658	32.99801454	32.99801875	37.72007556	37.72007861	43.43592568	43.76276815	43.76277124	51.10549654	51.1054983	55.00843643	55.07645183	59.72400209	59.72400459	69.59095112	69.59095172
23.8	27.66077219	28.33503609	28.33503883	30.35555538	30.35556032	33.71555462	33.71555849	38.40387504	38.40387771	43.43592903	44.40518727	44.40518984	51.70029543	51.70029674	55.0084438	55.07645529	60.26653522	60.26653829	70.07828827	70.07829107
24	28.45603464	29.12520256	29.12520414	31.13059518	31.13060051	34.46592479	34.46592945	39.12082559	39.12082784	43.43592328	45.08104032	45.08104286	52.32869022	52.32869189	55.00844214	55.07644635	60.84261887	60.84262152	70.59883942	70.59884349
24.2	29.28544496	29.94958457	29.94958664	31.94004588	31.94005121	35.2509936	35.25099797	39.8728016	39.87280418	43.43592854	45.79221729	45.79222048	52.99259621	52.99259838	55.00844716	55.07645508	61.45420033	61.45420376	71.15458774	71.15459519
24.4	30.15094348	30.81012156	30.81012402	32.78584143	32.78584655	36.07268949	36.07269373	40.66173085	40.66173406	43.43592575	46.54065368	46.5406574	53.69397253	53.69397505	55.00844455	55.07645244	62.10328836	62.10329234	71.74762886	71.74763629
24.6	31.05461051	31.70889213	31.70889393	33.6700536	33.67005898	36.93307607	36.93308079	41.48966914	41.4896728	43.43592278	47.32839978	47.32840316	54.43486849	54.43487099	55.00844073	55.07645058	62.79193795	62.79194203	72.38002862	72.38003402
24.8	31.99874121	32.64819079	32.64819252	34.59497879	34.594985	37.8344543	37.83445893	42.35892656	42.35892969	43.43592911	48.15778198	48.15778543	55.00845041	55.07645639	55.21763814	55.21764041	63.52253916	63.52254322	73.05421595	73.05422071
25	32.98572802	33.63040809	33.63041048	35.56300436	35.56300893	38.77920376	38.77920856	43.27187908	43.27188173	43.43593048	49.03118095	49.03118422	55.008452	55.07645857	56.04467976	56.04468188	64.29753119	64.29753659	73.7727088	73.77271135
25.2	34.01817088	34.65814398	34.65814551	36.57672334	36.57672964	39.76991716	39.76992263	43.43592303	44.23111799	44.23112081	49.95119104	49.95119442	55.00844199	55.07645183	56.9185972	56.9185993	65.11953609	65.11953987	74.53814377	74.53815146
25.4	35.09883575	35.73416096	35.73416338	37.63889747	37.63890376	40.80934748	40.80935316	43.43592857	45.23938966	45.23939345	50.92055661	50.92055994	55.00845024	55.07645653	57.84213919	57.84214279	65.99131774	65.99132286	75.3533298	75.35333452
25.6	36.23077395	36.86151172	36.86151379	38.75257705	38.75258337	41.90054696	41.90055316	43.43593031	46.29975223	46.29975592	51.94234391	51.94234772	55.00845117	55.07645959	58.81838875	58.81839217	66.91597801	66.91598396	76.22137947	76.2213831
25.8	37.41719561	38.04340458	38.043407	39.92096915	39.92097596	43.04672204	43.04672757	43.43593134	47.41541235	47.41541633	53.01977033	53.01977386	55.00845369	55.07645942	59.85058507	59.85058868	67.89680365	67.89680983	77.14566026	77.14566633
26	38.66156328	39.28330137	39.28330387	41.1475323	41.14753914	43.43592473	44.2513257	44.25133152	48.58982196	48.58982539	54.15628761	54.15629142	55.00844631	55.0764512	60.94218755	60.94219286	68.93727075	68.93727738	78.12967948	78.1296846
26.2	39.96767604	40.58499936	40.58500182	42.43605834	42.43606504	43.43593086	45.51814226	45.51814847	49.82675468	49.8267577	55.00845117	55.0764597	55.35565977	55.35566366	62.09695135	62.09695553	70.04112163	70.0411273	79.17716144	79.1771663
26.4	41.33958067	41.95254507	41.95254774	43.43593421	43.79059321	43.79059941	46.85121738	46.8512243	51.13025885	51.13026169	55.00845115	55.07646533	56.62194276	56.62194696	63.31894532	63.31895135	71.21245265	71.21245874	80.29223963	80.29225049
26.6	42.78163213	43.39029696	43.39029993	43.43593783	45.21549273	45.21549987	48.25490756	48.25491326	52.50469137	52.50469367	55.00845444	55.07645733	57.95950108	57.95950455	64.61255647	64.61255771	72.45568244	72.45569017	81.47940379	81.47941222
26.8	43.43592129	44.29865834	44.90305823	44.90306075	46.71556023	46.7155684	49.73401452	49.73402071	53.95485783	53.95486205	55.00844892	55.07645856	59.37314769	59.37315294	65.98260596	65.98260998	73.77566169	73.77566753	82.74352508	82.74352848
27	43.43592295	45.89570102	46.4959061	46.49590886	48.29586704	48.2958735	51.29359554	51.29360368	55.00845012	55.07645193	55.4858015	55.4858046	60.8679064	60.86791109	67.4340968	67.43410847	75.17737042	75.17737857	83.5597536	84.08957139
27.2	43.43592741	47.57834946	48.17440758	48.1744112	49.96197605	49.9619843	52.93921809	52.93922562	55.00845305	55.07645747	57.1030872	57.10309017	62.44934848	62.44935159	68.97262113	68.97262572	76.66641192	76.66641855	83.5597629	85.52316611
27.4	43.43593031	49.35267208	49.94463524	49.94463803	51.71996287	51.71997077	54.67695689	54.67696378	55.00845119	55.07646543	58.81279671	58.81280221	64.12356669	64.1235715	70.60428325	70.60428963	78.24893461	78.24893957	83.55976485	85.57090518
27.6	43.43592316	51.22522018	51.81313998	51.81314322	53.57638143	53.57638985	55.00844753	55.07645294	56.51337273	56.51338036	60.62150578	60.62150944	65.89715345	65.897158	72.3357068	72.33570977	79.93159181	79.93159894	83.55975452	85.57089327
27.8	43.43592496	53.20302088	53.78694283	53.7869464	55.00845048	55.07645659	55.53823555	55.53824429	58.45544003	58.45544764	62.53614229	62.53614676	67.77698436	67.77698972	74.17369762	74.17370016	81.72111482	81.72112263	83.55975527	85.57089767
28	43.4359271	55.00844398	55.07645624	55.29386875	55.87384952	55.8738536	57.61333209	57.61334099	60.51098181	60.51098974	64.5645577	64.56456179	69.77094827	69.77095296	76.12619714	76.12620242	83.55975958	83.6255208	83.62552636	85.57089976
28.2	43.43592855	55.00845166	55.07645675	57.50615767	58.08223761	58.08224264	59.81006214	59.81007184	62.68838714	62.68839599	66.71513807	66.71514279	71.88742971	71.88743561	78.20159516	78.20160055	83.55975909	85.5709046	85.65319614	85.65320223
28.4	43.43592578	55.00844981	55.076453	59.84901938	60.42125076	60.42125385	62.13755729	62.13756758	64.99678886	64.99679653	68.99701772	68.99702331	74.13557165	74.13557616	80.4090448	80.40905131	83.55975644	85.57089856	87.81332367	87.81332883
28.6	43.43592583	55.0084476	55.07645561	62.33229013	62.90071593	62.90071954	64.60563499	64.60564525	67.445978	67.44598704	71.41995684	71.41996251	76.52508753	76.52509276	82.75820897	82.75821408	83.5597584	85.57089658	90.11549561	90.1155032
28.8	43.43592869	55.00844806	55.07646189	64.96685611	65.53152397	65.53152844	67.2251959	67.22520713	70.0468777	70.04688741	73.99490691	73.99491177	79.06697173	79.06697738	83.55976145	85.26013436	85.26014091	85.5709026	92.57083784	92.57084667
29	43.43593001	55.00845458	55.07645836	67.76447513	68.32543167	68.32543485	70.00798967	70.00800193	72.81122634	72.81123738	76.73359266	76.73359817	81.77293476	81.77294067	83.55976263	85.57090522	87.926517	87.92652356	95.19102743	95.1910347
29.2	43.43592774	55.00845269	55.07645513	70.73798652	71.29527975	71.29528492	72.9668753	72.96688242	75.75190277	75.75191295	79.64892346	79.64893077	83.55976073	84.65592934	84.65593538	85.57090023	90.77036321	90.77037512	97.98914294	97.98915289
29.4	43.43592521	55.00844736	55.07645465	73.9011512	74.45482348	74.45482794	76.11557176	76.11558242	78.88258768	78.882599	82.75452437	82.75452616	83.55975664	85.57089661	87.72949577	87.72950112	93.80511973	93.80512851	100.9785086	100.9785181
29.6	43.43592893	55.00845198	55.07645859	77.26914784	77.8192436	77.81924807	79.4692771	79.46929151	82.21849679	82.21850746	83.55976068	85.57090467	86.06563051	86.06563585	91.00891646	91.00892301	97.04611746	97.04612628	104.1745268	104.1745353
29.8	43.43593068	55.00845024	55.07646438	80.85831911	81.40488267	81.40488607	83.04432997	83.044345	83.55976768	85.57090722	85.77596439	85.77597249	89.59857693	89.59858122	94.51051398	94.51052071	100.5096727	100.5096785	107.5934999	107.5935115
30	43.43592471	55.00844737	55.07645357	83.55975449	84.68663605	85.22971676	85.22972349	85.57089417	86.85873744	86.85875637	89.57302844	89.57304092	93.37145651	93.37147009	98.25246714	98.25247137	104.2140613	104.2140644	111.2538354	111.2538421
30.2	43.43592966	55.00845306	55.0764592	83.55976286	85.57090262	88.77275246	89.31238992	89.31239551	90.93109357	90.93110365	93.62822019	93.62823067	97.40270478	97.40271047	102.2530589	102.253066	108.1773982	108.1774073	115.1734436	115.1734519
30.4	43.43593295	55.0084561	55.07646364	83.55976629	85.57090952	93.13738555	93.67362392	93.67363029	95.28213888	95.282154	97.96232298	97.96233363	101.7131534	101.713157	106.5332089	106.5332156	112.4206964	112.4207019	119.3734361	119.3734464
30.6	43.43593096	55.00845425	55.07646105	83.55976444	85.57090574	97.80256291	98.33544759	98.33545462	99.93391061	99.93392602	102.5973684	102.5973785	106.3248383	106.3248399	111.1149529	111.1149603	116.9659965	116.9660003	123.8758733	123.8758833
30.8	43.43592583	55.00844995	55.07645351	83.55975678	85.57089739	102.7917381	103.3213248	103.3213322	104.9098942	104.9099235	107.5569043	107.5569104	111.2613716	111.2613863	116.0220053	116.0220158	121.8371236	121.837143	126.1508891	126.1667813
31	43.43593189	55.0084549	55.07646244	83.55976671	85.5709059	108.128849	108.6551756	108.6551812	110.2339748	110.2339852	112.8646896	112.8647009	116.5463984	116.5464053	121.2778151	121.2778211	126.1509016	126.1667949	127.0573122	127.0573211
31.2	43.43593062	55.00845541	55.07645907	83.55976431	85.57090481	113.8394044	114.3625188	114.3625224	115.9316765	115.9316932	118.5463408	118.5463505	122.2055892	122.2055994	126.1509012	126.1667916	126.9081626	126.9081702	132.6524579	132.6524615
31.4	43.43593145	55.00845513	55.07646123	83.55976523	85.57090633	119.9490504	120.4690005	120.4690065	122.0286718	122.0286853	124.6275156	124.6275268	126.1509063	126.1667968	128.2646317	128.2646384	132.9387458	132.9387521	138.6482678	138.6482722
31.6	43.43593253	55.00845521	55.07646367	83.55976821	85.57090669	126.1509029	126.1667932	126.4835202	127.0003728	127.000379	128.5507385	128.5507742	131.1341028	131.1341105	134.749499	134.7495069	139.395671	139.3956873	145.0710217	145.0710224
31.8	43.43593014	55.00845458	55.07645878	83.55976449	85.57090284	126.1508982	126.1667884	133.4654746	133.9792747	133.9792792	135.5204853	135.5204981	138.0885421	138.0885516	141.6824895	141.6825007	146.3010314	146.3010373	151.9425078	151.9425147
32	43.43593316	55.00845612	55.07646419	83.55977062	85.57090593	126.1509034	126.1667967	140.9158198	141.4266257	141.4266347	142.9588537	142.9588641	145.5119025	145.5119092	149.0847775	149.0847806	153.6761142	153.6761199	159.2841893	159.2841981
32.2	43.43592883	55.00844977	55.07646058	83.55976052	85.57090304	126.1508907	126.1667914	148.8499808	149.3578662	149.3578727	150.8813067	150.8813241	153.4196718	153.4196794	156.9718852	156.971891	161.5364939	161.5365067	167.1116667	167.1116757
32.4	43.43592817	55.0084498	55.0764591	83.55976381	85.5708974	126.1508894	126.166789	157.2745118	157.7795649	157.779581	159.2944802	159.2945233	161.8185846	161.8186023	165.350673	165.3506894	167.2150221	169.889169	169.8891936	175.4320549
32.6	43.43593014	55.0084525	55.07646089	83.55976539	85.57090201	126.1508965	126.1667911	166.1829321	166.6854075	166.6854118	167.2151807	168.1921043	168.1921154	170.7023731	170.7023796	174.2148662	174.2148765	176.3229604	176.6451611	178.7278776
32.8	43.43593108	55.00845564	55.0764598	83.55976365	85.57090658	126.1508996	126.166792	167.2149833	175.5504727	176.0500985	176.0501013	176.3229203	176.6451325	177.5488803	177.5488873	180.045767	180.0457697	183.539246	183.5392492	186.3851971
33	43.43593218	55.00845356	55.07646449	83.55976565	85.57090822	126.1509062	126.1667907	167.2149956	176.3229297	176.6451345	185.326755	185.822706	185.8229887	186.3864124	186.5552845	187.3151871	187.3151951	189.7993602	189.799364	193.274546
33.2	43.4359288	55.00845166	55.07645853	83.55975852	85.57090481	126.1508945	126.1667873	167.2149977	176.3229198	176.6451248	186.385048	186.5542007	195.4276396	195.9227305	195.9227377	197.4069513	197.4069784	199.8793939	199.8794026	203.3373587
33.4	43.43592678	55.00844944	55.07645618	83.55975686	85.57090026	126.1508905	126.1667825	167.214998	176.3229149	176.6451193	186.3850863	186.5542404	205.7242415	206.2173995	206.2174019	207.6954749	207.6955429	210.1574589	210.1574605	213.5993724
33.6	43.43592432	55.0084464	55.0764536	83.5597553	85.57089418	126.1508834	126.1667788	167.214997	176.3229089	176.6451119	186.385097	186.5542518	216.033755	216.5255226	216.5255248	217.9972917	217.998369	220.4517414	220.4517428	222.7466177
33.8	43.43592694	55.00845009	55.07645599	83.559759	85.57089884	126.1508912	126.1667832	167.2149994	176.3229166	176.6451222	186.3851041	186.5542586	222.741529	226.1116938	226.6030117	226.6030157	228.0670811	228.0777082	230.5196331	230.5196354
34	43.43592512	55.0084501	55.07645178	83.55975729	85.57089466	126.1508875	126.1667781	167.2149982	176.322914	176.6451126	186.3851066	186.5542606	222.7430548	231.6194513	233.4090201	233.4107648	235.6486534	236.1413266	236.1413348	237.616249
