B (T)	real(schr.Ei) (meV)
5.1000000000000005	21.134403921433147
5.1000000000000005	23.661753423881493
5.1000000000000005	25.039928264726516
5.1000000000000005	28.86543063132364
5.1000000000000005	30.26456991308421
5.1000000000000005	35.65516091795038
5.1000000000000005	36.734178433814236
5.1000000000000005	43.96793250239119
5.1000000000000005	44.004287623904226
5.1000000000000005	44.37866948210127
5.1000000000000005	51.21547888280739
5.1000000000000005	53.13597284295442
5.1000000000000005	53.86991679821597
5.1000000000000005	60.01589018273144
5.1000000000000005	62.95433907019515
5.1000000000000005	65.19522104818518
5.2	17.568114278496193
5.2	18.115289966929527
5.2	18.53828860772924
5.2	20.22274942320355
5.2	20.968918906535084
5.2	23.91717018341331
5.2	24.792614749810394
5.2	29.20770033175904
5.2	29.935977422067076
5.2	36.085191810768684
5.2	36.32469724212389
5.2	43.88851843475278
5.2	43.99072756888444
5.2	44.52296704965392
5.2	51.15335366920398
5.2	52.56520633857085
5.2	54.47809231695538
5.2	60.12630207204226
5.2	62.302871789355045
5.2	65.89367385143859
5.300000000000001	17.57332260802341
5.300000000000001	18.204593214917544
5.300000000000001	18.460266609097634
5.300000000000001	20.397052392732316
5.300000000000001	20.808463675696732
5.300000000000001	24.177398769120362
5.300000000000001	24.55042283326375
5.300000000000001	29.55479081819366
5.300000000000001	29.61261060720252
5.300000000000001	35.92055501152289
5.300000000000001	36.52007009394573
5.300000000000001	43.403825295049934
5.300000000000001	44.01396304922906
5.300000000000001	45.04653793153117
5.300000000000001	51.0916952138733
5.300000000000001	52.00001873035804
5.300000000000001	55.091220389537575
5.300000000000001	60.23717946838024
5.300000000000001	61.657103190523884
5.300000000000001	66.59715708217917
5.4	17.583413971296242
5.4	18.29873543453153
5.4	18.38718876376205
5.4	20.576167738087815
5.4	20.65302990074298
5.4	24.31334433413405
5.4	24.442430769666746
5.4	29.294461528003577
5.4	29.90669368040632
5.4	35.52174414139094
5.4	36.959787348725065
5.4	42.92458289222339
5.4	44.03763882201403
5.4	45.574991846913456
5.4	51.03050339428748
5.4	51.4404033440226
5.4	55.70929261541284
5.4	60.3485222160196
5.4	61.017027133139145
5.4	67.3056695843355
5.5	17.59837979407734
5.5	18.319046517301675
5.5	18.397708057316578
5.5	20.502609097807806
5.5	20.76008690056724
5.5	24.081370915094006
5.5	24.712257625176395
5.5	28.981522088760702
5.5	30.263400359680386
5.5	35.128256879384416
5.5	37.40433500664963
5.5	42.45078390979751
5.5	44.061754764195484
5.5	46.108320221473434
5.5	50.88635336779667
5.5	50.9697780862998
5.5	56.33230044016176
5.5	60.38263735710343
5.5	60.46033015606621
5.5	68.01923630525499
5.6000000000000005	17.618211351139706
5.6000000000000005	18.25583116196011
5.6000000000000005	18.501502365901892
5.6000000000000005	20.35719262770902
5.6000000000000005	20.948801173804334
5.6000000000000005	23.854494082583425
5.6000000000000005	24.986870628037863
5.6000000000000005	28.673784038457686
5.6000000000000005	30.624902149654226
5.6000000000000005	34.74008532116779
5.6000000000000005	37.85370435034813
5.6000000000000005	41.98242088516514
5.6000000000000005	44.08631075118779
5.6000000000000005	46.64651432984109
5.6000000000000005	50.33786185191613
5.6000000000000005	50.909519164187714
5.6000000000000005	56.96023515602392
5.6000000000000005	59.753927438708054
5.6000000000000005	60.57260313245895
5.6000000000000005	68.7376888481517
5.7	17.642899766954184
5.7	18.197533837184224
5.7	18.61010949479684
5.7	20.21677169627464
5.7	21.14230170463764
5.7	23.63270518694699
5.7	25.266260923705815
5.7	28.371238970692293
5.7	30.99119019715872
5.7	34.35722141012508
5.7	38.30788651432734
5.7	41.519486209140666
5.7	44.11130665692729
5.7	47.18956529624986
5.7	49.79492170806882
5.7	50.84972650068817
5.7	57.59308790244906
5.7	59.1308908746889
5.7	60.685340977549316
5.7	69.39091989315382
5.800000000000001	17.672436016422555
5.800000000000001	18.144145530206224
5.800000000000001	18.72352043122799
5.800000000000001	20.08133735474836
5.800000000000001	21.340579493986446
5.800000000000001	23.41599542260503
5.800000000000001	25.55041951154192
5.800000000000001	28.07387832361958
5.800000000000001	31.362255503107974
5.800000000000001	33.979656937096244
5.800000000000001	38.76687248581163
5.800000000000001	41.06197212552919
5.800000000000001	44.136742353974455
5.800000000000001	47.73746409516929
5.800000000000001	49.25752570885461
5.800000000000001	50.79039996711184
5.800000000000001	58.23084966666908
5.800000000000001	58.51352100092287
5.800000000000001	60.79854352835323
5.800000000000001	68.78826240823295
5.9	17.706810925620513
5.9	18.095657076632783
5.9	18.84172601598778
5.9	19.95088050017897
5.9	21.543625397751534
5.9	23.204355828221598
5.9	25.839337245656054
5.9	27.78169337988717
5.9	31.73808892339827
5.9	33.607383540097246
5.9	39.23065310559154
5.9	40.609870730673784
5.9	44.16261771358423
5.9	48.29020155180276
5.9	48.725666487223954
5.9	50.73153943357177
5.9	57.90181103077108
5.9	58.87351128445294
5.9	60.91221061747098
5.9	68.09645626372033
6	17.74601517259326
6	18.052059161086152
6	18.964716944340665
6	19.825391875865126
6	21.751430127772018
6	22.997777286922172
6	26.133004835792875
6	27.4946752666116
6	32.118681169861716
6	33.24039270407391
6	39.69921906892891
6	40.16317397303333
6	44.18893260583815
6	48.199336535930456
6	48.8477683421306
6	50.673144769762466
6	57.29575404706705
6	59.52106344017297
6	61.02634207545191
6	67.41047093789875
6.1000000000000005	17.79003928817142
6.1000000000000005	18.01334231786218
6.1000000000000005	19.09248376694625
6.1000000000000005	19.70486207181106
6.1000000000000005	21.96398425279522
6.1000000000000005	22.796250526512836
6.1000000000000005	26.431412848224895
6.1000000000000005	27.212814955356873
6.1000000000000005	32.50402281124023
6.1000000000000005	32.878675760653174
6.1000000000000005	39.721873652746254
6.1000000000000005	40.17256092648125
6.1000000000000005	44.21568689976083
6.1000000000000005	47.67852820697859
6.1000000000000005	49.4101549906232
6.1000000000000005	50.61521584806654
6.1000000000000005	56.695343001262266
6.1000000000000005	60.173496668450824
6.1000000000000005	61.14093773093594
6.1000000000000005	66.7302429668356
6.2	17.838873656806307
6.2	17.97949693160637
6.2	19.225016890805897
6.2	19.589281525198437
6.2	22.181278199472573
6.2	22.599766119715866
6.2	26.734551706653853
6.2	26.93610326211602
6.2	32.52222388788693
6.2	32.89410427417899
6.2	39.28596142118639
6.2	40.65066908524619
6.2	44.24288046343869
6.2	47.16323371104201
6.2	49.977351847802424
6.2	50.557752566814614
6.2	56.10057071299477
6.2	60.83080135478185
6.2	61.25599740555081
6.2	66.0557685660979
6.300000000000001	17.89250851746192
6.300000000000001	17.950513238047193
6.300000000000001	19.36230658026626
6.300000000000001	19.478640520911192
6.300000000000001	22.40330225338946
6.300000000000001	22.40831448446992
6.300000000000001	26.66453084733486
6.300000000000001	27.042411693152122
6.300000000000001	32.171028110041796
6.300000000000001	33.288915844272694
6.300000000000001	38.85542878054837
6.300000000000001	41.133533809568
6.300000000000001	44.270513164194504
6.300000000000001	46.653445116922384
6.300000000000001	50.500753060597226
6.300000000000001	50.54935088086057
6.300000000000001	55.51142986939634
6.300000000000001	61.37152094240919
6.300000000000001	61.49296771056768
6.300000000000001	65.38704645656533
6.4	17.926381324717518
6.4	17.95093396454088
6.4	19.37292919206339
6.4	19.504342958038475
6.4	22.221885884117857
6.4	22.63004656022377
6.4	26.398088215936763
6.4	27.354982949096602
6.4	31.825079297363473
6.4	33.68844766713462
6.4	38.43026708341531
6.4	41.62114522215248
6.4	44.29858486875046
6.4	46.14915435096862
6.4	50.44422188098977
6.4	51.1261374938336
6.4	54.92791302444689
6.4	61.487508122674996
6.4	62.15998587990901
6.4	64.72407021738454
6.5	17.907091131813573
6.5	18.014139948757236
6.5	19.272137520579392
6.5	19.65111600625084
6.5	22.04047042791769
6.5	22.86150112665573
6.5	26.136765717367823
6.5	27.67225547612581
6.5	31.484368165875043
6.5	34.09268974949394
6.5	38.01046753233939
6.5	42.11349330512752
6.5	44.327095443425264
6.5	45.65035319651533
6.5	50.38815454513413
6.5	51.70770597998573
6.5	54.35001259833915
6.5	61.60395879909863
6.5	62.831845752713555
6.5	64.06683341869822
6.6000000000000005	17.8926324528878
6.6000000000000005	18.082116278238885
6.6000000000000005	19.17625533777771
6.6000000000000005	19.802615567555357
6.6000000000000005	21.864058071190236
6.6000000000000005	23.097655821698716
6.6000000000000005	25.88055354566487
6.6000000000000005	27.994219137101705
6.6000000000000005	31.14888527717936
6.6000000000000005	34.501631960334315
6.6000000000000005	37.59602117942734
6.6000000000000005	42.61056790113789
6.6000000000000005	44.35604475436116
6.6000000000000005	45.15703329331279
6.6000000000000005	50.33255221371135
6.6000000000000005	52.29404484483358
6.6000000000000005	53.777720876825896
6.6000000000000005	61.72087277945081
6.6000000000000005	63.41532988373016
6.6000000000000005	63.50853747653231
6.7	17.88299493579591
6.7	18.1548526194428
6.7	19.08527232500999
6.7	19.958831346246264
6.7	21.692638615783576
6.7	23.33850037776826
6.7	25.629441739542386
6.7	28.32086365707417
6.7	30.818621038275815
6.7	34.91526403206069
6.7	37.186918925928886
6.7	43.1123587144742
6.7	44.38543266777817
6.7	44.669186136956895
6.7	50.277414767887045
6.7	52.885143730233054
6.7	53.2110300105663
6.7	61.8382498690959
6.7	62.76955034948759
6.7	64.19004976544298
6.800000000000001	17.87816808354052
6.800000000000001	18.23233849824629
6.800000000000001	18.999178014316648
6.800000000000001	20.119752909429508
6.800000000000001	21.52620171044872
6.800000000000001	23.584024391903473
6.800000000000001	25.383420182499975
6.800000000000001	28.652178624246318
6.800000000000001	30.493565701390654
6.800000000000001	35.33357556169962
6.800000000000001	36.78315152183606
6.800000000000001	43.61885531223761
6.800000000000001	44.18680307832067
6.800000000000001	44.41525905026705
6.800000000000001	50.22274206791926
6.800000000000001	52.6499320144648
6.800000000000001	53.48099215684296
6.800000000000001	61.95608991243691
6.800000000000001	62.12948952428009
6.800000000000001	64.87637309734397
6.9	17.878141255197306
6.9	18.3145633010337
6.9	18.917961789125897
6.9	20.285369688229718
6.9	21.36473685126801
6.9	23.83421732700727
6.9	25.14247860295762
6.9	28.988153490935762
6.9	30.173709363827808
6.9	35.75655601214117
6.9	36.38470956548812
6.9	43.70987532298571
6.9	44.130047125547755
6.9	44.44552376913269
6.9	50.16853396914377
6.9	52.094418767011256
6.9	54.08157950926291
6.9	61.49513931038635
6.9	62.074392623247554
6.9	65.56749646647283
7	17.88290366686497
7	18.401516275816387
7	18.84161288497478
7	20.45567097902276
7	21.208233382101913
7	24.089068513110984
7	24.90660657440316
7	29.32877757451457
7	29.85904196782493
7	35.991583503182056
7	36.18419471340229
7	43.23839393067649
7	44.47622669277614
7	44.64592345077214
7	50.11479032442092
7	51.54448200960427
7	54.68689503472868
7	60.86649223015564
7	62.19315791630729
7	66.26340942204797
7.1000000000000005	17.892444392652763
7.1000000000000005	18.49318653339346
7.1000000000000005	18.770120390268552
7.1000000000000005	20.630645944713198
7.1000000000000005	21.056680495071337
7.1000000000000005	24.34856714867571
7.1000000000000005	24.675793515569584
7.1000000000000005	29.549553300428464
7.1000000000000005	29.674040058324714
7.1000000000000005	35.603763628789125
7.1000000000000005	36.61648086392757
7.1000000000000005	42.77234981468233
7.1000000000000005	44.5073676911423
7.1000000000000005	45.166473450809846
7.1000000000000005	50.06151098478749
7.1000000000000005	51.000113345875924
7.1000000000000005	55.29692784364873
7.1000000000000005	60.24354056764111
7.1000000000000005	62.312385548997156
7.1000000000000005	66.96410141073152
7.2	17.90675236572389
7.2	18.58956304856725
7.2	18.70347324709177
7.2	20.810283616063295
7.2	20.910067231087208
7.2	24.45002869065231
7.2	24.612702301943756
7.2	29.245232993409886
7.2	30.023929992576257
7.2	35.22124008340153
7.2	37.05340353194134
7.2	42.31173374131474
7.2	44.53894663626475
7.2	45.69168615641527
7.2	50.00869579972982
7.2	50.46130424103156
7.2	55.911666910605156
7.2	59.626276514218226
7.2	62.43207532414207
7.2	67.66957416036533
7.300000000000001	17.925816379343164
7.300000000000001	18.641660252021946
7.300000000000001	18.690634661366346
7.300000000000001	20.76838248037281
7.300000000000001	20.994572893034093
7.300000000000001	24.22930120952188
7.300000000000001	24.881462912291347
7.300000000000001	28.94607052315394
7.300000000000001	30.37843629516945
7.300000000000001	34.84400285495405
7.300000000000001	37.49495165680083
7.300000000000001	41.85653632932337
7.300000000000001	44.57096340284973
7.300000000000001	46.22155046753794
7.300000000000001	49.92804602114691
7.300000000000001	49.95634461728254
7.300000000000001	56.53110107549469
7.300000000000001	59.01469213165142
7.300000000000001	62.552227041720165
7.300000000000001	68.37977297496622
7.4	17.94962508799552
7.4	18.584670057014666
7.4	18.796390078335776
7.4	20.63161498307242
7.4	21.183502546180634
7.4	24.0136000279918
7.4	25.15483779164731
7.4	28.652055210614975
7.4	30.737547752471503
7.4	34.472041777891135
7.4	37.94111405041291
7.4	41.40674804935299
7.4	44.60341786901416
7.4	46.75605515472735
7.4	49.40032987250002
7.4	49.90445728413765
7.4	57.1552190447791
7.4	58.40877935243767
7.4	62.67284049626128
7.4	68.39909437049911
7.5	17.978167008531344
7.5	18.53249117030918
7.5	18.90681787386197
7.5	20.49975332984821
7.5	21.377061218101012
7.5	23.802913948107378
7.5	25.432815625930484
7.5	28.36317622126738
7.5	31.101253020000758
7.5	34.10534653283092
7.5	38.39187939867207
7.5	40.96235922338947
7.5	44.63630991712987
7.5	47.29518886056854
7.5	48.878146840886714
7.5	49.85303364571945
7.5	57.78400939243474
7.5	57.808529979120024
7.5	62.793915480803314
7.5	67.72039639931411
7.6000000000000005	18.011430521347776
7.6000000000000005	18.4851119573725
7.6000000000000005	19.021906491524437
7.6000000000000005	20.372785962536664
7.6000000000000005	21.57523742489721
7.6000000000000005	23.597231618454032
7.6000000000000005	25.715384976515498
7.6000000000000005	28.07942256507993
7.6000000000000005	31.469540622989204
7.6000000000000005	33.74390664623733
7.6000000000000005	38.84723626292612
7.6000000000000005	40.52336002420565
7.6000000000000005	44.6696394348108
7.6000000000000005	47.838940101150925
7.6000000000000005	48.361487830925476
7.6000000000000005	49.80207354624964
7.6000000000000005	57.21393568127503
7.6000000000000005	58.41746056307739
7.6000000000000005	62.91545178896343
7.6000000000000005	67.04747507856736
7.7	18.049403871615464
7.7	18.442520641885285
7.7	19.141644245500714
7.7	20.250701174831644
7.7	21.778019557691344
7.7	23.396541534503875
7.7	26.002534281736708
7.7	27.80078309651645
7.7	31.84239895680045
7.7	33.387711490113546
7.7	39.307173081479114
7.7	40.089740474815976
7.7	44.70340631610627
7.7	47.85034360539676
7.7	48.3872972670413
7.7	49.7515768283958
7.7	56.6249880439447
7.7	59.055561033922196
7.7	63.03744231261348
7.7	66.38031061880635
7.800000000000001	18.092075170555443
7.800000000000001	18.404705306777636
7.800000000000001	19.26601932201767
7.800000000000001	20.13348711301785
7.800000000000001	21.98539588419058
7.800000000000001	23.200832039002943
7.800000000000001	26.294251858429593
7.800000000000001	27.527246514567697
7.800000000000001	32.21981628716693
7.800000000000001	33.03675028171669
7.800000000000001	39.66149044794982
7.800000000000001	39.77167817113375
7.800000000000001	44.73761046292507
7.800000000000001	47.34470478443248
7.800000000000001	48.94024862707813
7.800000000000001	49.701543334738346
7.800000000000001	56.041678367746165
7.800000000000001	59.69829883051266
7.800000000000001	63.15989153296117
7.800000000000001	65.71892232182962
7.9	18.139432396745285
7.9	18.371653895292603
7.9	19.3950197808326
7.9	20.021131776725927
7.9	22.197354550278558
7.9	23.010091322374763
7.9	26.590525903489965
7.9	27.25880136279529
7.9	32.60178075016406
7.9	32.691012083275474
7.9	39.23859966551525
7.9	40.24073972874806
7.9	44.77225178673574
7.9	46.84456184506272
7.9	49.4977823251814
7.9	49.651972904228224
7.9	55.463997994053344
7.9	60.34566198124822
7.9	63.2827980504622
7.9	65.06329164536264
8	18.19146339747568
8	18.343354212099676
8	19.528633556764444
8	19.913623019737855
8	22.413883581655522
8	22.824307423167486
8	26.891344495470452
8	26.995436029409568
8	32.35048580172395
8	32.988280351892115
8	38.82105769807603
8	40.71434583283403
8	44.80733021062581
8	46.3499051203075
8	49.602865385895385
8	50.05988639201935
8	54.89193806169194
8	60.99763850718934
8	63.406148796100226
8	64.41340137901999
8.1	18.248155890153924
8.1	18.31979392445615
8.1	19.666848461272032
8.1	19.810948550835565
8.1	22.63497088551447
8.1	22.64346822855328
8.1	26.737138747376733
8.1	27.19669559620935
8.1	32.01516018848619
8.1	33.37930296772713
8.1	38.40885396434786
8.1	41.19248444518076
8.1	44.8428456718171
8.1	45.860724798584684
8.1	49.55422060765078
8.1	50.62654872813236
8.1	54.3254895664685
8.1	61.65421529739929
8.1	63.53004568151476
8.1	63.76930714781285
8.200000000000001	18.300960563350966
8.200000000000001	18.309497463778758
8.200000000000001	19.713095934668786
8.200000000000001	19.809652184062802
8.200000000000001	22.46756147476758
8.200000000000001	22.860604252314797
8.200000000000001	26.483897594543485
8.200000000000001	27.506567052461694
8.200000000000001	31.685023839217212
8.200000000000001	33.77483634107725
8.200000000000001	38.001977730678746
8.200000000000001	41.67514341249311
8.200000000000001	44.878798124704694
8.200000000000001	45.37701092300016
8.200000000000001	49.50603841449081
8.200000000000001	51.19775712752598
8.200000000000001	53.764643390672475
8.200000000000001	62.31538157781165
8.200000000000001	63.13090319829449
8.200000000000001	63.65434537124035
8.3	18.286841524952205
8.3	18.37547558025164
8.3	19.6200525927073
8.3	19.957032294754637
8.3	22.29657474780723
8.3	23.090771357432228
8.3	26.235700493805382
8.3	27.820946597589792
8.3	31.36006519362795
8.3	34.17486808145831
8.3	37.600418110570494
8.3	42.16231046807309
8.3	44.89875339067478
8.3	44.91518754466321
8.3	49.45831864411693
8.3	51.773499264963924
8.3	53.209390257709735
8.3	62.49822340757587
8.3	62.98112419122036
8.3	63.77910487695031
8.4	18.27742407153686
8.4	18.44607757625445
8.4	19.53180580418648
8.4	20.10897624458975
8.4	22.130495483883223
8.4	23.32545976309179
8.4	25.992535213295916
8.4	28.139821853244232
8.4	31.040272535291955
8.4	34.57938566169295
8.4	37.20416406418958
8.4	42.653973233505006
8.4	44.42594195205424
8.4	44.95201393272509
8.4	49.41106113489758
8.4	52.35376270262122
8.4	52.65972076333982
8.4	61.87125884729965
8.4	63.65143067938649
8.4	63.904323965174456
8.5	18.272695333162947
8.5	18.52129066451019
8.5	19.448342707143365
8.5	20.26547136818085
8.5	21.96931097012851
8.5	23.56465692015902
8.5	25.754389366616863
8.5	28.463180331084413
8.5	30.72563399149515
8.5	34.98837641397835
8.5	36.8132043979039
8.5	43.15011922037177
8.5	43.95856621023644
8.5	44.98927732146641
8.5	49.36426572517158
8.5	52.11562536541654
8.5	52.93853489132072
8.5	61.25000093624457
8.5	64.03000228157
8.5	64.32628847286655
8.6	18.272642308887043
8.6	18.601101935547966
8.6	19.36965029945836
8.6	20.426504885296428
8.6	21.813008345244462
8.6	23.808350170035368
8.6	25.52125041308378
8.6	28.79100943448882
8.6	30.416137533086303
8.6	35.40182752442814
8.6	36.427527763812705
8.6	43.49661562028071
8.6	43.65073583196981
8.6	45.02697778241005
8.6	49.31793225345705
8.6	51.57709438309102
8.6	53.527803172412966
8.6	60.63444084849638
8.6	64.15613981952572
8.6	65.00568449433877
8.700000000000001	18.27725186823588
8.700000000000001	18.685498359363365
8.700000000000001	19.295715439977403
8.700000000000001	20.592063902713925
8.700000000000001	21.66157460022963
8.700000000000001	24.056526746608558
8.700000000000001	25.293105658032097
8.700000000000001	29.12329646030409
8.700000000000001	30.11177097438058
8.700000000000001	35.819726025640804
8.700000000000001	36.04712265931761
8.700000000000001	43.04007948856127
8.700000000000001	44.15581036504178
8.700000000000001	45.06511543551206
8.700000000000001	49.272060558732214
8.700000000000001	51.04411799603161
8.700000000000001	54.121554779726054
8.700000000000001	60.02456964201611
8.700000000000001	64.28273617721804
8.700000000000001	65.68960614047732
8.8	18.28651075267834
8.8	18.774466787131807
8.8	19.2265248496577
8.8	20.762135416097905
8.8	21.514996579131346
8.8	24.30917377822378
8.8	25.069942253136535
8.8	29.460028600575512
8.8	29.812521973066534
8.8	35.67197742668788
8.8	36.24205878655605
8.8	42.58894697207562
8.8	44.66533001152796
8.8	45.103690461349494
8.8	49.22665048073024
8.8	50.516686243627184
8.8	54.71977684153425
8.8	59.42037824596789
8.8	64.40979115851444
8.8	66.37804131290689
8.9	18.300405577154244
8.9	18.867993952978473
8.9	19.162065112771046
8.9	20.93670631193106
8.9	21.373260979848926
8.9	24.56627828970728
8.9	24.851747196777502
8.9	29.51837803014752
8.9	29.8011929442851
8.9	35.30208025264958
8.9	36.66881249866274
8.9	42.14320707780316
8.9	45.14270311701247
8.9	45.179281860281776
8.9	49.18170186027722
8.9	49.994789024193665
8.9	55.322456382578146
8.9	58.821857459574076
8.9	64.53730454714571
8.9	67.07098388012771
9	18.31892283165784
9	18.966066475799778
9	19.10232267816178
9	21.11576336949605
9	21.23635435498926
9	24.63850733444955
9	24.827827204436588
9	29.22932648992031
9	30.146776479081524
9	34.93741916799621
9	37.09997365717864
9	41.70284866205188
9	45.18215375708765
9	45.69765289880775
9	49.13721453970394
9	49.47841609418593
9	55.92958032613416
9	58.228997951212705
9	64.66527616159485
9	67.76839283707606
9.1	18.342048882852996
9.1	19.04728386053307
9.1	19.068670861118186
9.1	21.104263112743574
9.1	21.299293262888177
9.1	24.430209359191988
9.1	25.09380734643514
9.1	28.9453545399575
9.1	30.49676609297813
9.1	34.57798204719843
9.1	37.535528535183815
9.1	41.26786042979874
9.1	45.222042861674005
9.1	46.220430014953735
9.1	48.96755706738966
9.1	49.09318836328026
9.1	56.54113549609439
9.1	57.64179025754472
9.1	64.79370561633154
9.1	67.26547960904433
9.200000000000001	18.369769975764324
9.200000000000001	18.99693484181737
9.200000000000001	19.175793503003604
9.200000000000001	20.976973517854102
9.200000000000001	21.48728256308549
9.200000000000001	24.226839812083288
9.200000000000001	25.364205442533564
9.200000000000001	28.666449211153214
9.200000000000001	30.851148576038998
9.200000000000001	34.22375660806209
9.200000000000001	37.97546314779895
9.200000000000001	40.8382309340719
9.200000000000001	45.262371074460894
9.200000000000001	46.74759999859139
9.200000000000001	48.462201414139386
9.200000000000001	49.04962317776468
9.200000000000001	57.06022478272004
9.200000000000001	57.1571086192422
9.200000000000001	64.92259276152858
9.200000000000001	66.60713523301791
9.3	18.40207223549907
9.3	18.951261672563597
9.3	19.287420686034533
9.3	20.85447169258321
9.3	21.679717740065897
9.3	24.02838508275888
9.3	25.63900812455258
9.3	28.392597377775953
9.3	31.20991062200361
9.3	33.87473041138007
9.3	38.419763201929435
9.3	40.413948575310286
9.3	45.30313925523102
9.3	47.2791495432394
9.3	47.9623384605172
9.3	49.006518833008585
9.3	56.48429179743518
9.3	57.7774863269252
9.3	65.05193729217672
9.3	65.95455356775184
9.4	18.438941669035117
9.4	18.910250273407797
9.4	19.403538587310766
9.4	20.736743617770625
9.4	21.876585164965057
9.4	23.834831409987615
9.4	25.91820193154258
9.4	28.123785757569152
9.4	31.573038829865823
9.4	33.53089086062584
9.4	38.86841402476659
9.4	39.99500160075797
9.4	45.344348553680184
9.4	47.46795738756714
9.4	47.81506524763635
9.4	48.96387518268445
9.4	55.91398143818784
9.4	58.40225515819989
9.4	65.18173872738494
9.4	65.30772714461433
9.5	18.48036416704783
9.5	18.873886436571603
9.5	19.52413327850849
9.5	20.62377513391583
9.5	22.0778711122737
9.5	23.646164882273997
9.5	26.201773312049035
9.5	27.860000911875446
9.5	31.940519705354898
9.5	33.19222520165156
9.5	39.32140046021521
9.5	39.58137810384797
9.5	45.38600051531584
9.5	46.97904723049556
9.5	48.35533361721306
9.5	48.9216920851101
9.5	55.349283706318296
9.5	59.031401561241694
9.5	64.6666454099736
9.5	65.31199830442976
9.600000000000001	18.52632550579426
9.600000000000001	18.842155827425902
9.600000000000001	19.649190727988888
9.600000000000001	20.5155519423201
9.600000000000001	22.283561762086606
9.600000000000001	23.462371438521128
9.600000000000001	26.489708626427742
9.600000000000001	27.601229245799907
9.600000000000001	32.312339662319815
9.600000000000001	32.8587205224192
9.600000000000001	39.173066023610424
9.600000000000001	39.778706715711344
9.600000000000001	45.42809723701288
9.600000000000001	46.49559687788981
9.600000000000001	48.879969425869064
9.600000000000001	48.899941122467744
9.600000000000001	54.79018846545043
9.600000000000001	59.66491220224089
9.600000000000001	64.03134596519985
9.600000000000001	65.44280354102962
9.700000000000001	18.576811349059955
9.700000000000001	18.815043986115803
9.700000000000001	19.77869680296286
9.700000000000001	20.412059606292384
9.700000000000001	22.49364320240264
9.700000000000001	23.28343686873954
9.700000000000001	26.78199414920365
9.700000000000001	27.34745700842031
9.700000000000001	32.53036375276111
9.700000000000001	32.688485023982814
9.700000000000001	38.77005314410036
9.700000000000001	40.240316129971035
9.700000000000001	45.47064160173026
9.700000000000001	46.01759507091243
9.700000000000001	48.83870701144623
9.700000000000001	49.448873917656684
9.700000000000001	54.236685447959815
9.700000000000001	60.30277314105712
9.700000000000001	63.40171491050283
9.700000000000001	65.57395637007731
9.8	18.63180725014371
9.8	18.792536329227723
9.8	19.912637271693207
9.8	20.313283552394076
9.8	22.70810143145643
9.8	23.10934681479766
9.8	27.078616071458015
9.8	27.098670293024636
9.8	32.2071416641648
9.8	33.068942023995696
9.8	38.37232709382172
9.8	40.70621081038455
9.8	45.51363764327252
9.8	45.54503040258583
9.8	48.79790478404164
9.8	50.00211840151484
9.8	53.688764242391954
9.8	60.94497120159212
9.8	62.77780979758994
9.8	65.7055650835252
9.9	18.69129865390319
9.9	18.774618151520095
9.9	20.05099780575027
9.9	20.21920907174507
9.9	22.926922360091265
9.9	22.94008677123564
9.9	26.854855037378147
9.9	27.379560503274835
9.9	31.8890408695687
9.9	33.453696807300936
9.9	37.97987534518017
9.9	41.176371046964874
9.9	45.077891316841544
9.9	45.55709113621679
9.9	48.757562612022994
9.9	50.5596606654888
9.9	53.14641430077484
9.9	61.591497280562606
9.9	62.15963235895706
9.9	65.83763753881436
10	18.755270898803882
10	18.761274627757466
10	20.129821321382785
10	20.19376398232131
10	22.775642086069812
10	23.15009181423498
10	26.615997024076172
10	27.68481347618176
10	31.576047823212132
10	33.842735430679085
10	37.59268521394531
10	41.65077432517266
10	44.61616610805304
10	45.601010582773455
10	48.71768039572003
10	51.12148676617216
10	52.60962493576539
10	61.54709852482288
10	62.24230721591386
10	65.9701766918369
10.100000000000001	18.752490814280957
10.100000000000001	18.823709219338788
10.100000000000001	20.045105325694255
10.100000000000001	20.340921286545825
10.100000000000001	22.615997961800744
10.100000000000001	23.377595537264316
10.100000000000001	26.382081880875678
10.100000000000001	27.994360945686076
10.100000000000001	31.26814882049787
10.100000000000001	34.23604386295321
10.100000000000001	37.21074385873246
10.100000000000001	42.129393577920645
10.100000000000001	44.15984291996028
10.100000000000001	45.645408966308445
10.100000000000001	48.678258049734836
10.100000000000001	51.687582683858736
10.100000000000001	52.07838531851694
10.100000000000001	60.940309070965014
10.100000000000001	62.89743478210796
10.100000000000001	66.10317932181214
10.200000000000001	18.748251651487703
10.200000000000001	18.896598747666967
10.200000000000001	19.965045977874407
10.200000000000001	20.49245511394795
10.200000000000001	22.461139456275173
10.200000000000001	23.609419192626504
10.200000000000001	26.153095081126477
10.200000000000001	28.30818879381011
10.200000000000001	30.96532999789847
10.200000000000001	34.63360798472975
10.200000000000001	36.8340382805074
10.200000000000001	42.61219389466145
10.200000000000001	43.70890974508089
10.200000000000001	45.69030704332436
10.200000000000001	48.63929550569804
10.200000000000001	51.552684486312074
10.200000000000001	52.25793423381748
10.200000000000001	60.339190055364455
10.200000000000001	63.55684027457228
10.200000000000001	66.23664091044556
10.3	18.74854196517081
10.3	18.973924516462652
10.3	19.889628041468736
10.3	20.648350772851746
10.3	22.311051483740957
10.3	23.845548366326113
10.3	25.929021944208955
10.3	28.626282831660284
10.3	30.667577332875283
10.3	35.03541358754071
