% Model:              PROYECTO.mph
% Version:            COMSOL 5.6.0.280
% Date:               Jul 11 2026, 14:53
% Table:              Tabla 4 - Valor propio
% R_1 (nm)                                        lambda                                            Energía propia (meV)                              Probabilidad total (1)
7.8                                               0.07934447976458513                               79.34447976458512                                 0.9999999999999987
7.999999999999999                                 -0.020632551018961012                             -20.63255101896101                                1.0000000000000007
7.999999999999999                                 -0.012904294719662715                             -12.904294719662714                               1.000000000000002
7.999999999999999                                 -0.0054200544475506846                            -5.420054447550684                                1.0000000000000013
7.999999999999999                                 0.001819896827290099                              1.8198968272900988                                0.9999999999999982
7.999999999999999                                 0.00881340435873132                               8.813404358731319                                 0.999999999999999
7.999999999999999                                 0.015556037697646727                              15.556037697646724                                0.999999999999999
7.999999999999999                                 0.022040575316170846                              22.040575316170845                                1.0000000000000004
7.999999999999999                                 0.02825619914078986                               28.25619914078986                                 0.9999999999999996
7.999999999999999                                 0.03132208782388242                               31.322087823882413                                0.999999999999999
7.999999999999999                                 0.03418691311619883                               34.186913116198824                                1.0000000000000004
7.999999999999999                                 0.03941223223961832                               39.41223223961831                                 1.0000000000000018
7.999999999999999                                 0.03981125981599041                               39.811259815990404                                1.0000000000000007
7.999999999999999                                 0.045078122712437316                              45.07812271243731                                 0.9999999999999991
7.999999999999999                                 0.04727717456380473                               47.27717456380473                                 0.9999999999999972
7.999999999999999                                 0.05002767351024721                               50.027673510247205                                0.9999999999999998
7.999999999999999                                 0.054010582288474974                              54.01058228847497                                 1.0000000000000018
7.999999999999999                                 0.05490526414271767                               54.90526414271767                                 1.0000000000000007
7.999999999999999                                 0.0590593821430844                                59.05938214308439                                 1.0000000000000002
7.999999999999999                                 0.06018306664942493                               60.18306664942492                                 1
7.999999999999999                                 0.06228356300940591                               62.2835630094059                                  0.9999999999999972
7.999999999999999                                 0.06843525348689103                               68.43525348689103                                 1
7.999999999999999                                 0.06849232586099516                               68.49232586099515                                 0.9999999999999989
7.999999999999999                                 0.06939719911180631                               69.3971991118063                                  1.0000000000000013
7.999999999999999                                 0.0762284077044364                                76.22840770443639                                 0.9999999999999971
7.999999999999999                                 0.07934430808060482                               79.3443080806048                                  0.9999999999999994
8.199999999999998                                 -0.020632550667849622                             -20.63255066784962                                0.9999999999999987
8.199999999999998                                 -0.01290429465245059                              -12.90429465245059                                1.0000000000000027
8.199999999999998                                 -0.005420054393135115                             -5.420054393135114                                1.0000000000000009
8.199999999999998                                 0.001819897009673263                              1.819897009673263                                 1.0000000000000018
8.199999999999998                                 0.008813404446793655                              8.813404446793653                                 1.0000000000000018
8.199999999999998                                 0.015556037523271657                              15.556037523271655                                1.0000000000000004
8.199999999999998                                 0.022040574983306846                              22.040574983306843                                0.9999999999999977
8.199999999999998                                 0.028256198900428617                              28.256198900428615                                1.0000000000000018
8.199999999999998                                 0.03132208740091949                               31.322087400919486                                0.9999999999999994
8.199999999999998                                 0.03418691298080556                               34.18691298080556                                 1.0000000000000013
8.199999999999998                                 0.039412231595479824                              39.41223159547982                                 0.9999999999999988
8.199999999999998                                 0.039811259414751304                              39.811259414751305                                0.9999999999999994
8.199999999999998                                 0.045078122113688314                              45.07812211368831                                 1
8.199999999999998                                 0.0472771737727254                                47.27717377272539                                 1.0000000000000004
8.199999999999998                                 0.05002767307729906                               50.027673077299056                                0.9999999999999997
8.199999999999998                                 0.054010581960093305                              54.0105819600933                                  1
8.199999999999998                                 0.05490526378704102                               54.905263787041015                                0.999999999999999
8.199999999999998                                 0.05905938191763464                               59.05938191763464                                 0.9999999999999999
8.199999999999998                                 0.06018306652388254                               60.18306652388254                                 1.0000000000000024
8.199999999999998                                 0.06228356179803752                               62.28356179803752                                 1.0000000000000004
8.199999999999998                                 0.06843525322081884                               68.43525322081884                                 1.0000000000000016
8.199999999999998                                 0.06849232594156773                               68.49232594156773                                 1.000000000000001
8.199999999999998                                 0.06939719705161854                               69.39719705161853                                 0.999999999999999
8.199999999999998                                 0.0762284043034743                                76.22840430347429                                 1
8.199999999999998                                 0.0793453619621605                                79.34536196216048                                 1.0000000000000013
8.4                                               -0.020632550537766303                             -20.632550537766303                               0.9999999999999983
8.4                                               -0.012904294830248894                             -12.904294830248894                               0.9999999999999998
8.4                                               -0.0054200547776923624                            -5.4200547776923615                               0.9999999999999986
8.4                                               0.0018198969444538915                             1.8198969444538915                                1.000000000000001
8.4                                               0.008813404341061148                              8.813404341061148                                 1
8.4                                               0.01555603754070349                               15.556037540703489                                1.0000000000000002
8.4                                               0.022040575146855118                              22.040575146855115                                0.9999999999999996
8.4                                               0.028256198968320517                              28.256198968320515                                1.0000000000000009
8.4                                               0.03132208583230907                               31.322085832309067                                0.9999999999999989
8.4                                               0.034186912862758975                              34.18691286275897                                 1
8.4                                               0.039412229815617886                              39.41222981561788                                 0.9999999999999999
8.4                                               0.03981125924497168                               39.81125924497168                                 0.999999999999999
8.4                                               0.045078121704171525                              45.07812170417152                                 0.9999999999999992
8.4                                               0.04727717118269192                               47.27717118269191                                 0.9999999999999978
8.4                                               0.05002767234335686                               50.02767234335685                                 1.0000000000000018
8.4                                               0.0540105806657308                                54.0105806657308                                  0.9999999999999987
8.4                                               0.054905262462325986                              54.905262462325986                                1.0000000000000009
8.4                                               0.059059381008835954                              59.05938100883595                                 1.0000000000000002
8.4                                               0.06018306534377995                               60.18306534377994                                 0.9999999999999994
8.4                                               0.062283559291032485                              62.283559291032475                                1
8.4                                               0.06843525256907954                               68.43525256907952                                 1.0000000000000013
8.4                                               0.06849232510667416                               68.49232510667416                                 1.0000000000000013
8.4                                               0.06939719513265623                               69.39719513265622                                 0.9999999999999997
8.4                                               0.07622840047518568                               76.22840047518568                                 0.9999999999999999
8.4                                               0.0793443159438125                                79.34431594381249                                 1.0000000000000024
8.6                                               -0.02063255018753886                              -20.632550187538858                               0.9999999999999994
8.6                                               -0.012904294166052904                             -12.904294166052903                               0.9999999999999999
8.6                                               -0.00542005380362981                              -5.420053803629809                                1.0000000000000029
8.6                                               0.0018198976479937012                             1.819897647993701                                 1
8.6                                               0.008813405075647651                              8.813405075647651                                 0.999999999999998
8.6                                               0.015556038156638974                              15.556038156638971                                1.000000000000002
8.6                                               0.022040575717919328                              22.040575717919324                                0.9999999999999998
8.6                                               0.028256199661346668                              28.256199661346663                                0.9999999999999996
8.6                                               0.03132208391289136                               31.322083912891358                                1.0000000000000004
8.6                                               0.03418691363477823                               34.18691363477823                                 1.0000000000000002
8.6                                               0.03941223016969301                               39.412230169693004                                1.0000000000000002
8.6                                               0.039811260161800914                              39.81126016180091                                 0.9999999999999974
8.6                                               0.045078122859147474                              45.07812285914747                                 0.9999999999999993
8.6                                               0.0472771721434196                                47.2771721434196                                  0.9999999999999998
8.6                                               0.05002767352043791                               50.0276735204379                                  1
8.6                                               0.05401058138991895                               54.01058138991895                                 0.9999999999999999
8.6                                               0.05490526258141132                               54.905262581411314                                0.9999999999999993
8.6                                               0.059059381974517454                              59.05938197451745                                 1.0000000000000002
8.6                                               0.060183066523852344                              60.18306652385234                                 0.9999999999999978
8.6                                               0.06228355887546368                               62.28355887546368                                 1.0000000000000007
8.6                                               0.06843525375328618                               68.43525375328618                                 0.9999999999999992
8.6                                               0.06849232624893967                               68.49232624893966                                 0.9999999999999988
8.6                                               0.06939719425521203                               69.39719425521203                                 1
8.6                                               0.07622839537999071                               76.2283953799907                                  0.9999999999999987
8.6                                               0.07934432063881848                               79.34432063881847                                 1
8.8                                               -0.020632551395878024                             -20.63255139587802                                0.9999999999999949
8.8                                               -0.012904294726793636                             -12.904294726793635                               0.9999999999999992
8.8                                               -0.005420053917147644                             -5.4200539171476425                               1.0000000000000036
8.8                                               0.0018198977131724803                             1.81989771317248                                  0.9999999999999998
8.8                                               0.008813405189244422                              8.81340518924442                                  1.0000000000000009
8.8                                               0.015556038469632619                              15.556038469632616                                0.9999999999999983
8.8                                               0.022040575914754224                              22.04057591475422                                 1
8.8                                               0.028256199685648464                              28.25619968564846                                 0.9999999999999984
8.8                                               0.031322076461274564                              31.32207646127456                                 0.9999999999999969
8.8                                               0.0341869136598886                                34.186913659888596                                1.0000000000000013
8.8                                               0.0394122262332845                                39.41222623328449                                 0.9999999999999991
8.8                                               0.03981126024948634                               39.81126024948634                                 0.9999999999999999
8.8                                               0.04507812255441997                               45.07812255441997                                 0.9999999999999997
8.8                                               0.047277168711719525                              47.27716871171952                                 1.0000000000000013
8.8                                               0.05002767324124289                               50.02767324124289                                 1.000000000000002
8.8                                               0.05401058055846036                               54.010580558460354                                1.0000000000000027
8.8                                               0.05490525974873388                               54.905259748733876                                0.9999999999999998
8.8                                               0.05905938161166852                               59.05938161166852                                 1.0000000000000018
8.8                                               0.060183064872876564                              60.18306487287656                                 1.0000000000000013
8.8                                               0.06228355454473469                               62.28355454473469                                 1.000000000000004
8.8                                               0.0684352532983594                                68.43525329835938                                 1.0000000000000002
8.8                                               0.06849232557804469                               68.49232557804469                                 1.0000000000000002
8.8                                               0.06939719088460278                               69.39719088460278                                 1.000000000000001
8.8                                               0.07622837952528885                               76.22837952528884                                 0.9999999999999986
8.8                                               0.07934509286933668                               79.34509286933667                                 0.9999999999999997
9                                                 -0.020632550385409787                             -20.632550385409786                               1.0000000000000007
9                                                 -0.012904293933143782                             -12.90429393314378                                0.9999999999999996
9                                                 -0.005420054168972704                             -5.420054168972704                                1.0000000000000002
9                                                 0.0018198966645611159                             1.8198966645611157                                1.0000000000000004
9                                                 0.008813404011167716                              8.813404011167716                                 1.000000000000001
9                                                 0.01555603696006752                               15.556036960067518                                0.9999999999999979
9                                                 0.02204057432079523                               22.04057432079523                                 1.0000000000000016
