% Model:              PROYECTO.mph
% Version:            COMSOL 5.6.0.280
% Date:               Jul 16 2026, 22:23
% Table:              Tabla 6 - Valor propio 2
% n                                               lambda                                            Energía propia (meV)                              Probabilidad total (1)
1.8                                               0.017164033870489495                              17.164033870489494                                1.0000000000000018
1.8                                               0.017950033187112496                              17.950033187112496                                1.0000000000000016
1.8                                               0.017950042139796327                              17.950042139796324                                0.9999999999999991
1.8                                               0.020299192762656307                              20.299192762656304                                0.9999999999999992
1.8                                               0.020299194225479905                              20.2991942254799                                  0.9999999999999996
1.8                                               0.024185444995154695                              24.185444995154693                                0.9999999999999989
1.8                                               0.024185445245283863                              24.185445245283862                                1.0000000000000007
1.8                                               0.029567002604226955                              29.56700260422695                                 1.0000000000000004
1.8                                               0.029567003159668287                              29.567003159668285                                0.9999999999999999
1.8                                               0.036388840931213584                              36.38884093121358                                 1.0000000000000022
1.8                                               0.03638884106935124                               36.38884106935124                                 0.9999999999999988
1.8                                               0.04458627929086561                               44.5862792908656                                  1.0000000000000002
1.8                                               0.04458628020022594                               44.58628020022593                                 1.0000000000000009
1.8                                               0.05408946692493327                               54.08946692493327                                 1.0000000000000018
1.8                                               0.05408946745658334                               54.08946745658334                                 1
1.8                                               0.06170467547782331                               61.7046754778233                                  1.0000000000000007
1.8                                               0.0648282746313975                                64.82827463139749                                 0.9999999999999986
1.8                                               0.06482827520675005                               64.82827520675005                                 0.9999999999999996
1.8                                               0.06570821269125968                               65.70821269125966                                 1.0000000000000018
1.8                                               0.06837802373957727                               68.37802373957726                                 0.9999999999999987
1.8                                               0.06919358744820121                               69.1935874482012                                  1.0000000000000004
1.8                                               0.06921584043212602                               69.21584043212602                                 0.9999999999999991
1.8                                               0.07169168739983868                               71.69168739983867                                 0.9999999999999987
1.8                                               0.07169227198439079                               71.69227198439079                                 1
1.8                                               0.07585078482175456                               75.85078482175454                                 0.9999999999999999
1.8                                               0.07585093080399906                               75.85093080399905                                 1
1.8                                               0.07673686954501278                               76.73686954501277                                 1.0000000000000002
1.8                                               0.07673687009378362                               76.73687009378361                                 1
1.8                                               0.07767163903477213                               77.67163903477211                                 0.9999999999999991
1.8                                               0.08167624910695849                               81.67624910695848                                 1.0000000000000004
1.9                                               0.0171640348785507                                17.164034878550698                                1.0000000000000002
1.9                                               0.017950033717821154                              17.950033717821153                                1.0000000000000004
1.9                                               0.017950042830549767                              17.950042830549766                                1.000000000000001
1.9                                               0.02029919300461075                               20.29919300461075                                 1.0000000000000007
1.9                                               0.020299194346409935                              20.299194346409934                                1.0000000000000009
1.9                                               0.024185445036739223                              24.185445036739218                                0.9999999999999998
1.9                                               0.02418544528241401                               24.185445282414005                                0.9999999999999983
1.9                                               0.029567002612349777                              29.56700261234977                                 0.9999999999999992
1.9                                               0.02956700316665653                               29.56700316665653                                 0.9999999999999996
1.9                                               0.03638884093235527                               36.388840932355265                                1.0000000000000007
1.9                                               0.036388841070824976                              36.38884107082497                                 1.0000000000000004
1.9                                               0.044586279291073526                              44.586279291073524                                1.0000000000000007
1.9                                               0.044586280200438415                              44.58628020043841                                 1.0000000000000022
1.9                                               0.05408946692496108                               54.08946692496107                                 1.0000000000000009
1.9                                               0.054089467456614665                              54.08946745661466                                 0.9999999999999998
1.9                                               0.06251874802511742                               62.51874802511741                                 1
1.9                                               0.0648282746313989                                64.82827463139888                                 0.9999999999999992
1.9                                               0.06482827520675                                  64.82827520674999                                 0.9999999999999991
1.9                                               0.0663325307856597                                66.3325307856597                                  0.9999999999999988
1.9                                               0.06837921994410556                               68.37921994410556                                 0.9999999999999994
1.9                                               0.06919433582515949                               69.19433582515948                                 1.000000000000002
1.9                                               0.06921929638119431                               69.2192963811943                                  1.0000000000000009
1.9                                               0.07169175156345299                               71.69175156345298                                 1.0000000000000002
1.9                                               0.0716923483268062                                71.69234832680618                                 0.9999999999999994
1.9                                               0.07585084207216641                               75.8508420721664                                  1.0000000000000004
