% Model:              PROYECTO.mph
% Version:            COMSOL 5.6.0.280
% Date:               Jul 17 2026, 02:13
% Table:              Tabla 7 - Valor propio 3
% B (T)                                           n                                                 lambda                                            Energía propia (meV)                              Probabilidad total (1)
10.4                                              3                                                 0.015004782738025968                              15.004782738025966                                1.0000000000000002
10.4                                              3                                                 0.01587476249730599                               15.874762497305989                                0.999999999999999
10.4                                              3                                                 0.01662968795942224                               16.629687959422238                                0.9999999999999992
10.4                                              3                                                 0.018096174452405092                              18.09617445240509                                 1
10.4                                              3                                                 0.01978023493177479                               19.78023493177479                                 0.9999999999999996
10.4                                              3                                                 0.021652637427468938                              21.652637427468935                                0.9999999999999981
10.4                                              3                                                 0.024588442689291917                              24.588442689291917                                1.0000000000000002
10.4                                              3                                                 0.02536616677148927                               25.36616677148927                                 0.9999999999999966
10.4                                              3                                                 0.02635573272492585                               26.355732724925847                                1.0000000000000002
10.4                                              3                                                 0.03105959827741875                               31.059598277418747                                1.0000000000000016
10.4                                              3                                                 0.03212199769961563                               32.121997699615626                                0.9999999999999992
10.4                                              3                                                 0.038894415188293355                              38.89441518829335                                 1.0000000000000002
10.4                                              3                                                 0.03919904880233801                               39.199048802338005                                0.9999999999999998
10.4                                              3                                                 0.04663276170075318                               46.63276170075317                                 1.0000000000000013
10.4                                              3                                                 0.04901785926207584                               49.01785926207584                                 0.9999999999999991
10.4                                              3                                                 0.055309544435607254+1.9574162693273895E-16i      55.30954443560725+1.9574162693273894E-13i         0.9999999999999996
10.4                                              3                                                 0.060505254997421445-5.725711735989194E-13i       60.50525499742144-5.725711735989194E-10i          1.0000000000000004
10.4                                              3                                                 0.06284442578763935+1.6851845773363835E-12i       62.844425787639345+1.6851845773363832E-9i         1.000000000000001
10.4                                              3                                                 0.06490663129407259+3.6181427197866405E-9i        64.90663129407258+3.61814271978664E-6i            0.9999999999999988
10.600000000000001                                1                                                 0.01342290363805776                               13.422903638057758                                0.9999999999999977
10.600000000000001                                1                                                 0.015086739972023228                              15.086739972023226                                0.9999999999999986
10.600000000000001                                1                                                 0.015805228483214973                              15.80522848321497                                 1.0000000000000018
10.600000000000001                                1                                                 0.016935461245335542                              16.935461245335542                                0.9999999999999987
10.600000000000001                                1                                                 0.016988611878419754                              16.988611878419754                                1.000000000000003
10.600000000000001                                1                                                 0.017823943851630802                              17.8239438516308                                  0.9999999999999999
10.600000000000001                                1                                                 0.020264515774403052                              20.26451577440305                                 1.0000000000000013
10.600000000000001                                1                                                 0.02122767055293942                               21.22767055293942                                 1.000000000000002
10.600000000000001                                1                                                 0.02524238924369729                               25.242389243697286                                0.9999999999999986
10.600000000000001                                1                                                 0.025782896980200698                              25.782896980200693                                1.0000000000000009
10.600000000000001                                1                                                 0.03140223692777398                               31.40223692777398                                 0.9999999999999991
10.600000000000001                                1                                                 0.031877665214073744                              31.87766521407374                                 1.000000000000001
10.600000000000001                                1                                                 0.03802738123364982                               38.02738123364981                                 0.9999999999999994
10.600000000000001                                1                                                 0.04018833054820046                               40.188330548200454                                1.0000000000000002
10.600000000000001                                1                                                 0.04561745908095136                               45.617459080951356                                1.0000000000000002
10.600000000000001                                1                                                 0.045873253992091856+5.5737108898049614E-18i      45.873253992091854+5.573710889804961E-15i         0.9999999999999984
10.600000000000001                                1                                                 0.05018218681608274+1.5822527562627444E-17i       50.182186816082734+1.5822527562627442E-14i        1.0000000000000004
10.600000000000001                                1                                                 0.05414464567069123+5.384093536054688E-16i        54.144645670691226+5.384093536054687E-13i         0.9999999999999996
10.600000000000001                                1                                                 0.059624387611845554+8.175833182295082E-11i       59.62438761184555+8.175833182295081E-8i           1.000000000000001
10.600000000000001                                1                                                 0.06118095619835827+1.0795421665543993E-9i        61.18095619835826+1.0795421665543992E-6i          0.9999999999999986
10.600000000000001                                1.5                                               0.013422914091982041                              13.42291409198204                                 1.0000000000000002
10.600000000000001                                1.5                                               0.015086758877782255                              15.086758877782252                                0.9999999999999999
10.600000000000001                                1.5                                               0.015805234647421562                              15.805234647421559                                0.9999999999999982
10.600000000000001                                1.5                                               0.016939223928815528                              16.939223928815526                                1.0000000000000002
10.600000000000001                                1.5                                               0.01782394386456826                               17.823943864568257                                0.999999999999999
10.600000000000001                                1.5                                               0.020263442293056377                              20.263442293056375                                1.0000000000000004
10.600000000000001                                1.5                                               0.021167335287370026                              21.167335287370022                                1.000000000000001
10.600000000000001                                1.5                                               0.02122767110919692                               21.22767110919692                                 0.9999999999999982
10.600000000000001                                1.5                                               0.025242756172304967                              25.242756172304965                                0.9999999999999997
10.600000000000001                                1.5                                               0.02578289704242774                               25.78289704242774                                 1.0000000000000002
10.600000000000001                                1.5                                               0.03140223697681556                               31.402236976815555                                1.000000000000001
10.600000000000001                                1.5                                               0.03187788897541685                               31.877888975416845                                0.9999999999999981
10.600000000000001                                1.5                                               0.0380273812725069                                38.027381272506894                                0.9999999999999993
10.600000000000001                                1.5                                               0.04018886392863336                               40.18886392863336                                 1.0000000000000007
10.600000000000001                                1.5                                               0.04561745911119003                               45.61745911119002                                 1.0000000000000009
10.600000000000001                                1.5                                               0.050182489616901846                              50.18248961690184                                 1.0000000000000009
10.600000000000001                                1.5                                               0.053929006973301954+2.097722377868084E-15i       53.929006973301945+2.097722377868084E-12i         0.9999999999999951
10.600000000000001                                1.5                                               0.05414464569365581-5.569952725525548E-15i        54.144645693655804-5.5699527255255465E-12i        0.9999999999999992
10.600000000000001                                1.5                                               0.061848402086035446-6.109676454127197E-12i       61.848402086035435-6.109676454127196E-9i          0.9999999999999996
10.600000000000001                                1.5                                               0.06359067797089724-1.5762875498322887E-9i        63.59067797089723-1.5762875498322885E-6i          0.9999999999999989
10.600000000000001                                2                                                 0.013422916446565708                              13.422916446565706                                0.9999999999999993
10.600000000000001                                2                                                 0.015086761149075811                              15.086761149075809                                0.9999999999999993
10.600000000000001                                2                                                 0.015805234961392092                              15.805234961392092                                0.9999999999999991
10.600000000000001                                2                                                 0.016939239157132163                              16.93923915713216                                 1.0000000000000007
10.600000000000001                                2                                                 0.017823943784573734                              17.823943784573732                                0.9999999999999994
10.600000000000001                                2                                                 0.02026404494885091                               20.264044948850906                                1.0000000000000018
10.600000000000001                                2                                                 0.021227670552398464                              21.22767055239846                                 0.999999999999999
10.600000000000001                                2                                                 0.023381075749540722                              23.38107574954072                                 0.9999999999999972
10.600000000000001                                2                                                 0.02524355297587333                               25.243552975873328                                1
10.600000000000001                                2                                                 0.025782897001466284                              25.78289700146628                                 1.0000000000000016
10.600000000000001                                2                                                 0.03140223694530114                               31.402236945301137                                1.0000000000000022
10.600000000000001                                2                                                 0.03187803653243858                               31.878036532438575                                1.0000000000000009
10.600000000000001                                2                                                 0.038027381249816875                              38.02738124981687                                 1.0000000000000009
10.600000000000001                                2                                                 0.04018899033880948                               40.188990338809475                                1.0000000000000002
10.600000000000001                                2                                                 0.04561745909555213                               45.61745909555212                                 1.0000000000000013
10.600000000000001                                2                                                 0.050182605678204165                              50.182605678204155                                0.9999999999999992
10.600000000000001                                2                                                 0.054144645683406795+2.067020123629505E-17i       54.144645683406786+2.067020123629505E-14i         0.9999999999999997
10.600000000000001                                2                                                 0.05846319318085782-5.412425050623488E-15i        58.463193180857814-5.412425050623487E-12i         0.9999999999999989
10.600000000000001                                2                                                 0.06184845237477691+6.2073381141014845E-12i       61.8484523747769+6.207338114101484E-9i            1.0000000000000016
10.600000000000001                                2                                                 0.06359067780600211+2.2755230310124817E-11i       63.5906778060021+2.2755230310124816E-8i           0.9999999999999996
10.600000000000001                                2.5                                               0.013422917209729601                              13.4229172097296                                  0.9999999999999982
10.600000000000001                                2.5                                               0.01508676193031129                               15.08676193031129                                 1.0000000000000009
10.600000000000001                                2.5                                               0.0158052351259476                                15.805235125947599                                1.0000000000000009
10.600000000000001                                2.5                                               0.01693924387720583                               16.939243877205826                                0.9999999999999989
10.600000000000001                                2.5                                               0.017823943786910795                              17.823943786910792                                0.999999999999998
10.600000000000001                                2.5                                               0.020264116288861753                              20.26411628886175                                 1.0000000000000002
10.600000000000001                                2.5                                               0.021227670557374026                              21.227670557374026                                0.9999999999999994
10.600000000000001                                2.5                                               0.024624873552371                                 24.624873552371                                   1.000000000000002
10.600000000000001                                2.5                                               0.025246448431426302                              25.2464484314263                                  1.0000000000000018
10.600000000000001                                2.5                                               0.025782897005811448                              25.782897005811442                                1
10.600000000000001                                2.5                                               0.0314022369453814                                31.402236945381397                                0.9999999999999999
10.600000000000001                                2.5                                               0.03187814512741008                               31.878145127410075                                0.9999999999999999
10.600000000000001                                2.5                                               0.03802738124982335                               38.02738124982334                                 0.9999999999999997
10.600000000000001                                2.5                                               0.04018905108952265                               40.18905108952264                                 0.9999999999999986
10.600000000000001                                2.5                                               0.04561745909555402                               45.61745909555402                                 1.0000000000000029
10.600000000000001                                2.5                                               0.050182659041959524                              50.18265904195952                                 0.9999999999999999
10.600000000000001                                2.5                                               0.054144645683408384+1.0868318760608903E-17i      54.144645683408385+1.0868318760608901E-14i        1.0000000000000009
10.600000000000001                                2.5                                               0.06116357387153878+2.5483957457126804E-12i       61.16357387153877+2.54839574571268E-9i            1.0000000000000036
10.600000000000001                                2.5                                               0.06184857283149657-1.113875027953037E-11i        61.84857283149656-1.1138750279530368E-8i          1
10.600000000000001                                2.5                                               0.0635906776396856-3.3931141031375867E-10i        63.59067763968559-3.3931141031375865E-7i          1
10.600000000000001                                3                                                 0.013422917573284704                              13.422917573284703                                0.9999999999999999
10.600000000000001                                3                                                 0.01508676228855664                               15.086762288556638                                0.9999999999999994
10.600000000000001                                3                                                 0.01580523520280623                               15.805235202806228                                1.0000000000000013
10.600000000000001                                3                                                 0.016939246009710626                              16.939246009710626                                1
10.600000000000001                                3                                                 0.017823943788032162                              17.82394378803216                                 0.9999999999999994
10.600000000000001                                3                                                 0.02026414274294064                               20.264142742940635                                0.9999999999999997
10.600000000000001                                3                                                 0.021227670558918166                              21.227670558918163                                1.0000000000000007
10.600000000000001                                3                                                 0.025224652997598976                              25.22465299759897                                 1.0000000000000002
10.600000000000001                                3                                                 0.025394414272951166                              25.394414272951163                                1.0000000000000016
10.600000000000001                                3                                                 0.02578289702142371                               25.782897021423707                                1.0000000000000004
10.600000000000001                                3                                                 0.031402236945443585                              31.40223694544358                                 0.999999999999997
10.600000000000001                                3                                                 0.0318782247882176                                31.878224788217594                                1.000000000000001
10.600000000000001                                3                                                 0.03802738124982583                               38.02738124982583                                 0.9999999999999989
10.600000000000001                                3                                                 0.04018908625797376                               40.189086257973756                                1
10.600000000000001                                3                                                 0.04561745909555346                               45.61745909555346                                 0.9999999999999998
10.600000000000001                                3                                                 0.05018268965611936                               50.182689656119365                                0.9999999999999991
10.600000000000001                                3                                                 0.054144645683407794+2.618112479874708E-17i       54.14464568340779+2.618112479874708E-14i          1
10.600000000000001                                3                                                 0.061848366290144154-2.170785213359904E-11i       61.84836629014414-2.1707852133599037E-8i          1.000000000000001
10.600000000000001                                3                                                 0.06286599085455309+4.838675509141659E-14i        62.86599085455309+4.8386755091416584E-11i         1.0000000000000029
10.600000000000001                                3                                                 0.06359067900337534+7.737088517082698E-10i        63.59067900337533+7.737088517082697E-7i           0.9999999999999997
10.8                                              1                                                 0.013480013223603426                              13.480013223603423                                0.9999999999999967
10.8                                              1                                                 0.015166720854227572                              15.16672085422757                                 1.0000000000000004
10.8                                              1                                                 0.015783740439220165                              15.783740439220162                                0.9999999999999989
10.8                                              1                                                 0.01700190805493615                               17.001908054936145                                1.0000000000000002
10.8                                              1                                                 0.017270182254504676                              17.270182254504675                                0.9999999999999997
10.8                                              1                                                 0.017571908808686754                              17.571908808686754                                0.9999999999999986
10.8                                              1                                                 0.020765821025960765                              20.76582102596076                                 1.000000000000001
10.8                                              1                                                 0.020822354522970793                              20.82235452297079                                 1
10.8                                              1                                                 0.02523012066140677                               25.23012066140677                                 0.9999999999999998
10.8                                              1                                                 0.02590971162500258                               25.90971162500258                                 0.9999999999999994
10.8                                              1                                                 0.03070311638013011                               30.70311638013011                                 0.9999999999999997
10.8                                              1                                                 0.03271306451029314                               32.71306451029314                                 1.0000000000000002
10.8                                              1                                                 0.03718160710812951                               37.181607108129505                                1.000000000000001
10.8                                              1                                                 0.04119482558984444                               41.194825589844434                                0.999999999999999
10.8                                              1                                                 0.04462402960987341                               44.6240296098734                                  1.000000000000003
10.8                                              1                                                 0.04589241855173817                               45.89241855173817                                 0.9999999999999989
10.8                                              1                                                 0.051363602933330955+1.2059573911096407E-16i      51.36360293333095+1.2059573911096405E-13i         0.9999999999999991
10.8                                              1                                                 0.05300220584746769+1.1156804340339565E-15i       53.00220584746768+1.1156804340339563E-12i         1.0000000000000004
10.8                                              1                                                 0.059531561635365826+5.053924445127275E-11i       59.53156163536582+5.053924445127274E-8i           1.0000000000000004
10.8                                              1                                                 0.061319820593672844+1.2280853683701003E-9i       61.31982059367284+1.2280853683701003E-6i          0.9999999999999978
10.8                                              1.5                                               0.013480022832692201                              13.4800228326922                                  1.0000000000000009
10.8                                              1.5                                               0.015166739388725245                              15.166739388725244                                0.9999999999999993
10.8                                              1.5                                               0.01578375062608682                               15.78375062608682                                 0.9999999999999993
10.8                                              1.5                                               0.017269386399591094                              17.26938639959109                                 1.000000000000001
10.8                                              1.5                                               0.017571908821622212                              17.57190882162221                                 0.9999999999999998
10.8                                              1.5                                               0.020763673250516146                              20.763673250516145                                1.000000000000002
10.8                                              1.5                                               0.02082235460102537                               20.822354601025367                                0.9999999999999993
10.8                                              1.5                                               0.021184284177163407                              21.184284177163402                                0.9999999999999989
10.8                                              1.5                                               0.02523012072612621                               25.230120726126206                                1.0000000000000004
10.8                                              1.5                                               0.025910029529463044                              25.910029529463042                                0.9999999999999989
10.8                                              1.5                                               0.030703116430570707                              30.703116430570702                                0.9999999999999991
10.8                                              1.5                                               0.032713288905549864                              32.71328890554986                                 0.9999999999999994
10.8                                              1.5                                               0.03718160714801677                               37.18160714801677                                 0.9999999999999998
10.8                                              1.5                                               0.04119553965948014                               41.19553965948014                                 0.9999999999999991
10.8                                              1.5                                               0.0446240296408793                                44.62402964087929                                 0.9999999999999999
10.8                                              1.5                                               0.05136396280433637                               51.36396280433636                                 1.0000000000000007
10.8                                              1.5                                               0.053002205871001115+6.627158945818229E-16i       53.00220587100111+6.627158945818228E-13i          0.9999999999999998
10.8                                              1.5                                               0.05395414516325272-1.2456228974673918E-15i       53.95414516325272-1.2456228974673916E-12i         1
10.8                                              1.5                                               0.06229773332582696+5.199667231217464E-10i        62.297733325826954+5.199667231217464E-7i          0.9999999999999991
10.8                                              1.5                                               0.06320830920264513-2.6591011527988853E-11i       63.208309202645125-2.6591011527988852E-8i         0.9999999999999982
10.8                                              2                                                 0.01348002502187691                               13.480025021876909                                0.9999999999999994
10.8                                              2                                                 0.015166741579628162                              15.16674157962816                                 0.9999999999999989
10.8                                              2                                                 0.01578375126401628                               15.783751264016278                                1.0000000000000004
10.8                                              2                                                 0.017269404759003015                              17.269404759003013                                1
10.8                                              2                                                 0.017571908732637462                              17.57190873263746                                 0.9999999999999999
10.8                                              2                                                 0.02076530441877239                               20.765304418772388                                0.9999999999999984
10.8                                              2                                                 0.02082235454227302                               20.82235454227302                                 0.9999999999999994
10.8                                              2                                                 0.023396398018420597+3.3615251681590154E-18i      23.396398018420594+3.3615251681590153E-15i        1.0000000000000018
10.8                                              2                                                 0.025230120685061072                              25.230120685061067                                1.0000000000000007
10.8                                              2                                                 0.0259105736800693                                25.910573680069298                                0.9999999999999994
10.8                                              2                                                 0.030703116397951175                              30.70311639795117                                 1
10.8                                              2                                                 0.0327134248873826                                32.7134248873826                                  1
10.8                                              2                                                 0.03718160712455461                               37.1816071245546                                  0.9999999999999988
10.8                                              2                                                 0.04119568215534314                               41.195682155343135                                1.0000000000000002
10.8                                              2                                                 0.04462402962470952                               44.62402962470952                                 1.0000000000000004
10.8                                              2                                                 0.05136410248246142                               51.36410248246142                                 1.0000000000000009
10.8                                              2                                                 0.0530022058603996+7.560748814468778E-18i         53.0022058603996+7.560748814468778E-15i           0.9999999999999988
10.8                                              2                                                 0.05848794217364573-3.330411128251824E-15i        58.48794217364573-3.3304111282518235E-12i         1.0000000000000013
10.8                                              2                                                 0.06229773357194339+5.950764407734522E-12i        62.29773357194338+5.950764407734522E-9i           1.0000000000000002
10.8                                              2                                                 0.06320836870986124-4.795307302823302E-11i        63.20836870986124-4.795307302823301E-8i           0.9999999999999994
10.8                                              2.5                                               0.013480025721497715                              13.480025721497714                                1.0000000000000009
10.8                                              2.5                                               0.015166742323259264                              15.166742323259262                                1.0000000000000007
10.8                                              2.5                                               0.015783751544382454                              15.783751544382454                                0.9999999999999987
10.8                                              2.5                                               0.0172694102376168                                17.269410237616796                                1.0000000000000013
10.8                                              2.5                                               0.017571908734378985                              17.571908734378983                                0.9999999999999998
10.8                                              2.5                                               0.02076540493732415                               20.765404937324146                                0.9999999999999997
10.8                                              2.5                                               0.020822354542420596                              20.822354542420594                                1.0000000000000009
10.8                                              2.5                                               0.024641509964564767                              24.64150996456476                                 0.9999999999999984
10.8                                              2.5                                               0.025230120698562425                              25.230120698562423                                1.000000000000001
10.8                                              2.5                                               0.0259116835367819                                25.911683536781897                                0.9999999999999996
10.8                                              2.5                                               0.03070311639804195                               30.703116398041946                                1.0000000000000004
10.8                                              2.5                                               0.032713520103768365                              32.71352010376836                                 0.9999999999999996
10.8                                              2.5                                               0.037181607124559826                              37.181607124559825                                0.9999999999999998
10.8                                              2.5                                               0.04119574757577505                               41.195747575775044                                1
10.8                                              2.5                                               0.04462402962470922                               44.62402962470921                                 1.0000000000000009
10.8                                              2.5                                               0.05136416229266406                               51.364162292664055                                0.9999999999999991
10.8                                              2.5                                               0.053002205860399304                              53.00220586039929                                 0.9999999999999979
10.8                                              2.5                                               0.061187039469709506+1.857062454609123E-12i       61.1870394697095+1.857062454609123E-9i            1.0000000000000053
10.8                                              2.5                                               0.06229773363543387+1.188977907174518E-10i        62.297733635433865+1.1889779071745179E-7i         0.9999999999999991
10.8                                              2.5                                               0.06320841667674332+8.063672662134582E-11i        63.20841667674331+8.063672662134582E-8i           1
10.8                                              3                                                 0.01348002605523925                               13.480026055239248                                1.0000000000000007
10.8                                              3                                                 0.015166742663204974                              15.166742663204971                                1
10.8                                              3                                                 0.015783751673954183                              15.783751673954182                                0.9999999999999997
10.8                                              3                                                 0.017269412681067978                              17.269412681067976                                0.9999999999999974
10.8                                              3                                                 0.01757190873525409                               17.57190873525409                                 0.9999999999999983
10.8                                              3                                                 0.020765439640370684                              20.76543964037068                                 0.9999999999999994
10.8                                              3                                                 0.020822354542481228                              20.822354542481225                                0.9999999999999989
10.8                                              3                                                 0.025230120603658826                              25.230120603658825                                1.0000000000000018
