% Model:              PROYECTO.mph
% Version:            COMSOL 5.6.0.280
% Date:               Jul 11 2026, 13:52
% Table:              Tabla 4 - Valor propio
% n                                               lambda                                            Energía propia (meV)                              Probabilidad total (1)
1.4                                               0.10384222092009507                               103.84222092009506                                1
1.4                                               0.10384222698007753                               103.84222698007753                                1.0000000000000004
1.4                                               0.10914549813617173                               109.14549813617171                                0.9999999999999991
1.4                                               0.1091455038658186                                109.14550386581858                                0.9999999999999988
1.4                                               0.11895129335286735                               118.95129335286734                                0.9999999999999991
1.4                                               0.11895129396505288                               118.95129396505287                                0.999999999999999
1.4                                               0.12159586601767104                               121.59586601767103                                0.9999999999999992
1.4                                               0.12159587433194391                               121.5958743319439                                 1.0000000000000002
1.4                                               0.12612515310000633                               126.12515310000632                                1.000000000000003
1.4                                               0.1261397687794132                                126.1397687794132                                 0.9999999999999982
1.4                                               0.13505595758623268                               135.05595758623267                                0.9999999999999999
1.6                                               0.017164185681326813                              17.16418568132681                                 1.0000000000000004
1.6                                               0.017950206969284718                              17.950206969284718                                1.0000000000000002
1.6                                               0.0179502106519889                                17.9502106519889                                  1.0000000000000018
1.6                                               0.020299384569208392                              20.29938456920839                                 1.0000000000000007
1.6                                               0.020299385174596285                              20.29938517459628                                 0.9999999999999991
1.6                                               0.024185653614775746                              24.18565361477574                                 1.0000000000000018
1.6                                               0.024185655755399715                              24.18565575539971                                 1.0000000000000024
1.6                                               0.029567235620352364                              29.56723562035236                                 0.9999999999999999
1.6                                               0.02956723907545132                               29.56723907545132                                 0.9999999999999996
1.6                                               0.03638911231936687                               36.389112319366866                                0.9999999999999984
1.6                                               0.03638911290626741                               36.38911290626741                                 1.0000000000000002
1.6                                               0.04339819259240087                               43.39819259240086                                 1.0000000000000036
1.6                                               0.044586606873247114                              44.58660687324711                                 0.9999999999999998
1.6                                               0.04458660835492455                               44.58660835492454                                 0.9999999999999992
1.6                                               0.05408987966168326                               54.089879661683256                                1.0000000000000007
1.6                                               0.0540898807691809                                54.08988076918089                                 0.9999999999999994
1.6                                               0.055012442565809644                              55.01244256580964                                 1.0000000000000009
1.6                                               0.05501282151444618                               55.012821514446166                                0.9999999999999981
1.6                                               0.06482881493343948                               64.82881493343947                                 1.0000000000000013
1.6                                               0.06482881539531199                               64.82881539531199                                 1.0000000000000002
1.6                                               0.06837197229699976                               68.37197229699976                                 0.999999999999999
1.6                                               0.06920425082486                                  69.20425082485998                                 1.0000000000000007
1.6                                               0.06920426009015038                               69.20426009015037                                 0.9999999999999996
1.6                                               0.07169093362546401                               71.69093362546401                                 0.9999999999999992
1.6                                               0.07169134579481024                               71.69134579481023                                 1.0000000000000016
1.6                                               0.07585164769766234                               75.85164769766233                                 0.9999999999999996
1.6                                               0.07585165608613925                               75.85165608613924                                 1.0000000000000018
1.6                                               0.07673759550653714                               76.73759550653713                                 1.0000000000000002
1.6                                               0.07673759686331832                               76.73759686331832                                 1.000000000000001
1.6                                               0.08167715908915589                               81.67715908915588                                 0.9999999999999977
1.6                                               0.08167717207534422                               81.67717207534422                                 1
1.6                                               0.08355046008209124                               83.55046008209123                                 0.9999999999999967
1.6                                               0.08555781226196882                               85.5578122619688                                  1.0000000000000009
1.6                                               0.0891708787576777                                89.17087875767767                                 0.9999999999999988
1.6                                               0.08917088466732588                               89.17088466732588                                 1.0000000000000007
1.6                                               0.08975818554709583                               89.75818554709582                                 1
1.6                                               0.0897581877382512                                89.7581877382512                                  0.9999999999999993
1.6                                               0.09833029270713235                               98.33029270713233                                 1.0000000000000004
1.6                                               0.09833029906144249                               98.33029906144249                                 1
1.6                                               0.10384222092010152                               103.8422209201015                                 1.0000000000000016
1.6                                               0.10384222698008388                               103.84222698008386                                0.9999999999999987
1.6                                               0.10914549813650679                               109.14549813650677                                1.0000000000000004
1.6                                               0.10914550386612643                               109.1455038661264                                 1.0000000000000013
1.6                                               0.11895129335287126                               118.95129335287125                                0.9999999999999994
1.6                                               0.1189512939650756                                118.95129396507559                                0.9999999999999991
1.6                                               0.12159586601803674                               121.59586601803672                                1.0000000000000016
1.6                                               0.12159587433227825                               121.59587433227824                                0.999999999999999
1.6                                               0.12613667336089726                               126.13667336089725                                1.0000000000000042
1.6                                               0.12615383148815879                               126.15383148815877                                0.9999999999999972
1.6                                               0.13505595964252182                               135.0559596425218                                 0.9999999999999999
1.8                                               0.01716418550697528                               17.164185506975276                                0.9999999999999992
1.8                                               0.01795020689539699                               17.950206895396988                                1.0000000000000018
1.8                                               0.017950210613516843                              17.95021061351684                                 0.9999999999999999
1.8                                               0.020299384561051848                              20.299384561051845                                0.9999999999999988
1.8                                               0.020299385170262835                              20.299385170262834                                0.9999999999999993
1.8                                               0.024185653614003197                              24.185653614003193                                1.0000000000000002
1.8                                               0.024185655755132054                              24.185655755132053                                1.0000000000000022
1.8                                               0.029567235620353197                              29.56723562035319                                 1.000000000000001
1.8                                               0.029567239075410492                              29.56723907541049                                 0.9999999999999998
1.8                                               0.03638911231938832                               36.38911231938832                                 0.9999999999999982
1.8                                               0.036389112906294596                              36.38911290629459                                 1.0000000000000009
1.8                                               0.04332217671608448                               43.32217671608448                                 0.9999999999999973
1.8                                               0.04458660687327716                               44.586606873277155                                0.9999999999999991
