x_0(nm)	Estado_1(eV)	Estado_2(eV)	Estado_3(eV)	Estado_4(eV)	Estado_5(eV)	Estado_6(eV)	Estado_7(eV)	Estado_8(eV)	Estado_9(eV)	Estado_10(eV)	Estado_11(eV)	Estado_12(eV)	Estado_13(eV)	Estado_14(eV)	Estado_15(eV)	Estado_16(eV)	Estado_17(eV)	Estado_18(eV)	Estado_19(eV)	Estado_20(eV)
16	-23.81509618	-15.86014403	-8.257752739	-0.978361162	5.993657414	12.33147579	12.66603907	19.03758654	21.04948748	25.10053798	29.41574583	30.83037184	36.2197615	37.47236819	38.57719953	41.04361529	45.20528656	45.95767045	48.34921788	52.23560094
16.2	-23.71975899	-15.7752608	-8.17597992	-0.8953960755	6.080880847	12.75962595	13.00763363	19.1393642	21.68736302	25.21207523	30.02644304	30.95485464	36.35637966	38.06185279	38.60618175	41.21068993	45.77358047	46.11229541	48.59197462	52.73009341
16.4	-23.61955309	-15.68560519	-8.089790432	-0.8083718868	6.171793955	12.85659619	13.70528237	19.24425332	22.34780537	25.32652589	30.65859896	31.0829481	36.49551501	38.62696167	38.67387062	41.37921861	46.27047056	46.36558358	48.83802889	53.14603799
16.6	-23.514165	-15.59087126	-7.99887043	-0.7169679	6.266734742	12.95729501	14.42583605	19.35260877	23.0321156	25.44425153	31.20053551	31.32805448	36.63759661	38.64239227	39.30977034	41.54963167	46.43251174	46.98235562	49.08767844	53.40856468
16.8	-23.40335035	-15.49081399	-7.902961834	-0.6209273951	6.36596747	13.06198958	15.17032952	19.4647024	23.74122559	25.56553133	31.34115109	32.00254159	36.7829125	38.65364755	39.97052297	41.7222439	46.59862924	47.62462039	49.34105046	53.53588087
17	-23.28683266	-15.38515801	-7.801777045	-0.5199593774	6.469792096	13.17098439	15.93991668	19.58084049	24.47618765	25.69070223	31.47840399	32.70986964	36.93176904	38.66188436	40.65726912	41.89739681	46.76906121	48.29334881	49.59828569	53.59782198
17.2	-23.1643608	-15.27364611	-7.695051822	-0.4137961259	6.578474136	13.28453927	16.73558852	19.70128145	25.2377678	25.82019408	31.6190152	33.4444885	37.0844237	38.66771627	41.37098057	42.07538991	46.94400513	48.98934652	49.85945496	53.63119802
17.4	-23.03559318	-15.15594208	-7.582435182	-0.3020831623	6.692375013	13.4030199	17.55868712	19.82639319	25.94857212	26.03304246	31.76370072	34.20730953	37.24122853	38.67224806	42.11300627	42.256623	47.12376277	49.7138991	50.12474604	53.65106819
17.6	-22.90024756	-15.03175719	-7.463632578	-0.1845248484	6.811789357	13.526717	18.41024478	19.95646565	26.09105	26.84807956	31.91282451	34.99908816	37.40245004	38.67603174	42.44140028	42.88434608	47.30853914	50.39421974	50.46792323	53.66365448
17.8	-22.7580108	-14.90077331	-7.33831249	-0.06078025927	6.93706249	13.65597535	19.29144008	20.09185595	26.23471759	27.69729876	32.06676108	35.8206454	37.56842163	38.67960195	42.63010015	43.68624307	47.49862041	50.66800386	51.25262693	53.67182664
18	-22.60856737	-14.76267533	-7.20615098	0.06947452562	7.068511962	13.7911081	20.20192516	20.23437642	26.38361353	28.57807801	32.22582148	36.67208355	37.73942434	38.68418558	42.8230427	44.51980144	47.69422829	50.94616057	52.06905434	53.67714309
18.2	-22.45155241	-14.6170932	-7.066768891	0.2066279386	7.206536705	13.93251351	20.37966616	21.14774172	26.53823403	29.49157291	32.39039781	37.55044761	37.9158289	38.69445281	43.02063382	45.38632963	47.89567707	51.2288688	52.918537	53.68097626
18.4	-22.28660636	-14.46366338	-6.919791547	0.3510596241	7.351513507	14.08056677	20.53304247	22.125249	26.69897228	30.43904845	32.56086347	38.09799358	38.40309285	38.76444138	43.22327174	46.28714145	48.1032796	51.51626941	53.68369917	53.80235125
18.6	-22.11335732	-14.30200817	-6.764833025	0.5031623369	7.503836149	14.23565895	20.69315514	23.13750449	26.86621468	31.42180314	32.73759668	38.28628266	38.64253835	39.48301453	43.43135409	47.2235343	48.31734652	51.80852158	53.68572543	54.72179021
18.8	-21.931441	-14.13176888	-6.601527145	0.6633098616	7.663887112	14.39817485	20.86040517	24.18578843	27.04034267	32.441079	32.92096675	38.48104252	38.65905913	40.46086538	43.64525017	48.19673358	48.53816043	52.10575902	53.68701738	55.67807491
19	-21.74039878	-13.95247018	-6.429384917	0.831997083	7.832158633	14.56859824	21.03527247	25.27166547	27.22182898	33.11144424	33.49847319	38.66404149	38.6827359	41.48875173	43.86546346	48.76611618	49.2083212	52.40827754	53.68829394	56.67261309
19.2	-21.53981035	-13.7636947	-6.247983236	1.009656689	8.009092507	14.74738087	21.21821095	26.39659765	27.41112437	33.3094803	34.59541742	38.6662841	38.89180213	42.55909153	44.09245273	49.00164074	50.25956652	52.71632673	53.68954081	57.70548886
19.4	-21.32921792	-13.56498116	-6.056850002	1.19676648	8.195167817	14.93499899	21.40969429	27.56221186	27.6086958	33.51553168	35.73352179	38.66750089	39.10868868	43.67187638	44.32668966	49.24510486	51.351647	53.03018264	53.69136651	58.27457217
19.6	-21.10818663	-13.35588423	-5.855529267	1.393793976	8.390858203	15.13192448	21.61019235	27.81501052	28.76996464	33.73006652	36.914265	38.66816339	39.33384449	44.56864575	44.82807621	49.49690577	52.48381766	53.35014366	53.69600922	58.37201076
19.8	-20.87614299	-13.13583346	-5.643445707	1.601318309	8.596747038	15.33874394	21.82028865	28.03064547	30.02179239	33.95364881	38.13953844	38.6686608	39.56782699	44.81890418	46.02935837	49.75754841	53.5743285	53.67664319	53.78728812	58.37323732
20	-20.63258717	-12.90432144	-5.420079775	1.819871015	8.813374229	15.55600391	22.04053316	28.2561507	31.31940117	34.18683329	38.66905309	39.41108271	39.81118272	45.07802314	47.27738762	50.02753332	53.67754394	54.01010363	54.91261874	58.37387256
20.2	-20.37696218	-12.66079241	-5.184873417	2.050015985	9.041311396	15.78428033	22.27150223	28.49209923	32.6646598	34.4301887	38.66945939	40.06447156	40.73076528	45.3465858	48.57394464	50.30737624	53.68229389	54.35099259	56.18500859	58.37432163
20.4	-20.10869925	-12.40465862	-4.937219962	2.29236982	9.281174975	16.02418212	22.51379959	28.73909299	34.05946705	34.68430833	38.66983135	40.32827536	42.10057193	45.62518197	49.92101514	50.59759831	53.68379882	54.69980632	57.51114904	58.37455591
20.6	-19.82712792	-12.13526168	-4.676462583	2.547604051	9.533651737	16.27641352	22.76813825	28.99784493	34.94990748	35.50578843	38.67047554	40.60330804	43.52261331	45.91454604	50.89888026	51.32067506	53.68451093	55.05720813	58.3746609	58.8908427
20.8	-19.53161861	-11.85196318	-4.401948761	2.81637048	9.799396153	16.54162924	23.03517541	29.26901234	35.22764221	37.00484868	38.67237898	40.89021836	44.99902046	46.21533846	51.21182864	52.77506023	53.68495996	55.42380726	58.37477876	60.26983281
21	-19.22147453	-11.55405911	-4.112971197	3.099387884	10.07913794	16.82056463	23.31564368	29.5533247	35.51823773	38.52114371	38.71328455	41.1897184	46.52828131	46.53210172	51.53710742	53.68523379	54.28645407	55.80029228	58.37485603	60.60559335
21.2	-18.89597045	-11.24082519	-3.808792174	3.397406077	10.3736302	17.11397504	23.61030311	29.85154369	35.82245354	38.66395421	40.18642579	41.50256697	46.85414054	48.12434009	51.87543481	53.6854116	55.85735764	56.18740744	58.37486002	60.95587688
21.4	-18.55431146	-10.91145991	-3.488609314	3.711232408	10.68369183	17.42269194	23.91999352	30.16451566	36.14114233	38.66622495	41.8296174	41.86133062	47.19379169	49.77806065	52.22764014	53.68567001	56.58604109	57.49012447	58.37493774	61.3214756
21.6	-18.19568239	-10.56514779	-3.151594814	4.041704822	11.01016821	17.74756117	24.24556119	30.49308213	36.47513982	38.66694768	42.17169716	43.60167904	47.54806117	51.49580865	52.59450273	53.68614366	56.99702122	58.37497976	59.187495	61.70309577
21.8	-17.81921703	-10.20101407	-2.796871967	4.389708593	11.35395152	18.08948744	24.58791738	30.83816187	36.82536868	38.66727673	42.52972931	45.40915875	47.9178821	52.97691712	53.27727711	53.69000817	57.42130316	58.37504576	60.95227582	62.10157983
22	-17.42400206	-9.818145785	-2.423514434	4.75617566	11.71598288	18.44941272	24.94800581	31.20069879	37.19276819	38.66743911	42.90464615	47.28641412	48.30419707	53.37574943	53.68407186	55.1385298	57.85981787	58.37514783	62.51775153	62.78737471
22.2	-17.00903513	-9.415534414	-2.030511412	5.142128607	12.09729228	18.82837876	25.32687777	31.58175007	37.5784049	38.66756254	43.29752321	48.708088	49.23642713	53.68449467	53.79249694	57.06609688	58.31201624	58.37706505	62.95260148	64.69581209
22.4	-16.57328324	-8.992147117	-1.616823295	5.548613267	12.49893323	19.22744562	25.72559845	31.98238375	37.98334482	38.66765061	43.70941798	49.13062356	51.26242606	53.68492452	54.22723186	58.37461887	58.7851272	59.07049448	63.40707861	65.60250203
22.6	-16.11564881	-8.546880036	-1.181338139	5.976749632	12.92203676	19.64774989	26.14531257	32.40375035	38.40873344	38.66771496	44.14149338	49.57297331	53.36791472	53.68504756	54.68184046	58.37482944	59.27339669	61.15482456	63.88225121	66.1783967
22.8	-15.63497524	-8.078573927	-0.7228925579	6.427707796	13.36777578	20.09047327	26.58720259	32.84703409	38.66766494	38.85584513	44.59492652	50.0363162	53.68509964	55.15730538	55.55618757	58.3749433	59.78084	63.32238916	64.37918734	66.77647781
23	-15.12997688	-7.585941889	-0.2401924563	6.902790973	13.83746715	20.55694076	27.05260329	33.31358019	38.66772111	39.32586138	45.07107831	50.5220245	53.68514568	55.65497023	57.83039968	58.37572536	60.3088102	64.89915939	65.57687765	67.39767173
23.2	-14.59934003	-7.067666326	0.2680853642	7.403327632	14.33244398	21.04849207	27.54286337	33.80473694	38.66775642	39.82024987	45.57130191	51.03145606	53.68518009	56.17616832	58.37453411	60.19715858	60.85871858	65.44341905	67.92226277	68.04288365
23.4	-14.04166249	-6.522341699	0.803350446	7.930735294	14.85412945	21.56655664	28.05941417	34.32194435	38.66776747	40.34043105	46.09703744	51.56605931	53.68519602	56.72232685	58.37469158	61.43208307	62.65724906	66.01330497	68.71310902	70.36267784
23.6	-13.45540333	-5.948424171	1.36715653	8.486579747	15.40410326	22.11272812	28.60386252	34.86682045	38.66777894	40.88803141	46.64992467	52.12748366	53.6852171	57.29508474	58.3747445	62.03062876	65.21656631	66.61038061	69.40954054	72.90255978
23.8	-12.83896469	-5.344314525	1.961101997	9.072457067	15.98396546	22.68860603	29.17781084	35.44096531	38.66778316	41.46465264	47.23156117	52.71732847	53.68522398	57.89602786	58.37477325	62.65602757	67.23613955	67.87906528	70.1333504	75.54586712
24	-12.19063643	-4.708301066	2.586906035	9.690097747	16.59545232	23.29593734	29.78301216	36.04614386	38.66778113	42.07206349	47.84372837	53.33738125	53.68521777	58.37478179	58.52693507	63.31013875	67.89228281	70.64967751	70.88588993	76.47084987
24.2	-11.50854263	-4.038499575	3.24645938	10.34139926	17.24046741	23.93663201	30.42138609	36.68427156	38.66779872	42.71218703	48.48833496	53.68523452	53.98956172	58.37478747	59.18970032	63.99493595	68.58061312	71.66865251	73.53311157	77.14005985
24.4	-10.79072715	-3.332955163	3.941723706	11.0283318	17.92099541	24.61268734	31.0949407	37.35738104	38.66779448	43.38706641	49.16745133	53.68523051	54.67594839	58.37479239	59.88641644	64.71258841	69.30316007	72.48333919	76.53491236	77.84598876
24.6	-10.03510629	-2.58958334	4.674780213	11.75297594	18.63911658	25.32618404	31.80575437	38.06754611	38.66779283	44.09877073	49.88314585	53.6852311	55.39860835	58.37479093	60.61914208	65.46521849	70.06190089	73.33166774	78.59060224	79.20782528
24.8	-9.239366442	-1.806067161	5.447956421	12.51766908	19.3971755	26.07947442	32.55618945	38.66779914	38.81713248	44.84967364	50.63778419	53.68523723	56.15991725	58.37480285	61.39022464	66.25525115	70.85909491	74.21565766	79.37615161	80.05279556
25	-8.401107121	-0.979999464	6.263663882	13.32482916	20.19760042	26.87500033	33.34870025	38.66780239	39.60861096	45.64226119	51.4338745	53.68524144	56.96239589	58.37480548	62.20221282	67.08528459	71.69724649	75.13755277	80.20515866	80.9454202
25.2	-7.517716222	-0.1087723407	7.124515059	14.17707498	21.04301581	27.71538636	34.18591839	38.66778993	40.44461491	46.47916669	52.27404936	53.68523331	57.80867501	58.37480342	63.05772528	67.95799977	72.57889205	76.09973243	81.08012099	81.88825709
25.4	-6.586417129	0.810393964	8.033285327	15.07718079	21.9361987	28.60341754	35.0706266	38.66780166	41.32793312	47.36318863	53.16110821	53.68524202	58.37479393	58.70159241	63.95957222	68.87626996	73.50679329	77.10480878	82.0037748	82.88401989
25.6	-5.604149604	1.780562998	8.99304976	16.02823101	22.88023857	29.54218482	36.00592372	38.66780283	42.26166369	48.29741856	53.68523679	54.09815709	58.37480357	59.64418039	64.91083928	69.84319274	74.48394863	78.15567159	82.97903105	83.89569513
25.8	-4.567687894	2.804967617	10.00704665	17.03347192	23.87839606	30.53496814	36.99510717	38.66780441	43.24912759	49.28519762	53.68523969	55.08853614	58.37480719	60.63986849	65.91491833	70.86225267	75.51373177	79.25561463	83.89568628	84.00927954
26	-3.473567383	3.887069887	11.07874099	18.09637443	24.9341432	31.58524158	38.0416544	38.66779886	44.29380381	50.33001572	53.68523348	56.13575126	58.37479921	61.6921441	66.97531815	71.93697926	76.5995993	80.40806922	83.89568805	85.09784848
26.2	-2.317974667	5.030682678	12.21193979	19.22074152	26.05128218	32.69680345	38.66780122	39.14936121	45.39947921	51.43564964	53.68524084	57.24356841	58.37480675	62.80476955	68.09578614	73.07115234	77.74523114	81.61673779	83.89569861	85.68129574
26.4	-1.096851886	6.239863953	13.41071137	20.41064655	27.23389483	33.87374327	38.66780535	40.32232112	46.5702613	52.60621308	53.68524722	58.37480736	58.41611191	63.98186814	69.28045265	74.26894151	78.95471584	82.88575118	83.89570499	85.68130102
26.6	0.1941686284	7.518991802	14.67944009	21.67048447	28.48638723	35.12048237	38.66780367	41.56497461	47.81060426	53.68524008	53.84618335	58.3748082	59.65787003	65.22796463	70.53384875	75.53492166	80.2325831	83.89570087	84.21968657	85.68130137
26.8	1.559898472	8.872879408	16.02294226	23.00508312	29.8135933	36.44186127	38.66780038	42.88216685	49.12536335	53.68524084	55.16041318	58.37480483	60.97370821	66.54791345	71.86084476	76.87397945	81.58364537	83.89569955	85.6234466	85.68132387
27	3.005427223	10.30660668	17.44629659	24.41950297	31.22057296	37.84292994	38.66780466	44.27894103	50.51957285	53.68523676	56.55394101	58.37480141	62.36866133	67.94675032	73.26646949	78.29118463	83.01291059	83.89569732	85.68129382	87.10224841
27.2	4.536329341	11.82575422	18.95507886	25.9193422	32.71291278	38.66780419	39.3292936	45.76091692	51.99885373	53.6852404	58.03238708	58.37480822	63.84834986	69.43011699	74.75635422	79.79218086	83.89570382	84.52598665	85.68129511	88.66174896
27.4	6.158687797	13.43641618	20.55540183	27.51071217	34.29675664	38.66780337	40.90709677	47.33424223	53.5693782	53.68525244	58.37480774	59.60194123	65.41898604	71.004212	76.33673795	81.3832307	83.89570872	85.68130023	86.12908542	90.30833556
27.6	7.879065711	15.1451607	22.25384039	29.20020281	35.97870374	38.66779947	42.58295597	49.00555647	53.68523607	55.23780061	58.37480019	61.26926844	67.08724555	72.67573969	78.01432152	83.0710772	83.89569688	85.68129079	87.82890802	92.04887037
27.8	9.704486329	16.95898464	24.05736493	30.99475908	37.76566472	38.66779895	44.36375746	50.78171378	53.68523709	57.01093767	58.37480368	63.04116944	68.85989436	74.45145462	79.7958338	83.8956981	84.86243742	85.68129507	89.63214633	93.89022133
28	11.64276047	18.8857232	25.9738381	32.902267	38.66780183	39.66555806	46.25744478	52.67068835	53.68524382	58.37480294	58.89680359	64.92567428	70.74500761	76.33944546	81.68939781	83.89570328	85.68129663	86.7654761	91.54692931	95.84067776
28.2	13.70229257	20.93378048	28.01166142	34.93113576	38.66780757	41.68679205	48.27243132	53.6852428	54.68089354	58.37480518	60.90380626	66.93120167	72.75098947	78.34812374	83.70341364	83.895705	85.68130334	88.7886087	93.58164377	97.90878694
28.4	15.89221274	23.1122952	30.17998749	37.09051758	38.66780329	43.83853646	50.41789425	53.68523757	56.82152478	58.37480389	63.04115745	69.06697131	74.88709189	80.48674564	83.89569846	85.68129706	85.84717766	90.94113573	95.7455854	100.1040005
28.6	18.22235636	25.4310767	32.48859501	38.66779977	39.39017825	46.130522	52.70354823	53.68523986	58.37480332	59.10226513	65.31851476	71.34263079	77.16291661	82.76491961	83.89570083	85.68129463	88.13025116	93.23264331	98.0483003	102.4360415
28.8	20.70363451	27.90106232	34.94844937	38.66780181	41.84110553	48.57377359	53.68524428	55.14043948	58.37480601	61.53419879	67.74699103	73.76931344	79.58964563	83.89570579	85.19382903	85.68129895	90.56386397	95.67437576	100.5010307	104.9162891
29	23.34779483	30.5339943	37.57128806	38.66780182	44.45503224	51.18001733	53.68524082	57.74029506	58.37481105	64.12903959	70.33831073	76.35872097	82.17898596	83.89570478	85.6813036	87.7851757	93.15972007	98.27803495	103.1154665	107.5565735
29.2	26.16769726	33.34276504	38.66780553	40.37004202	47.2449179	53.68523957	53.96223457	58.37480589	60.51612482	66.89982409	73.10552215	79.12396596	83.89570297	84.94403483	85.68129845	90.55212109	95.93096375	101.0568077	105.9047989	110.3701899
29.4	29.17708582	36.34105949	38.66780195	43.35833229	50.2243377	53.68523845	56.93397241	58.37480229	63.48142096	69.86002615	76.06205371	82.07840758	83.89569923	85.68129475	87.89817349	93.50795315	98.89091223	104.0239968	108.8822763	113.3705643
29.6	32.39114843	38.66780443	39.54410143	46.5514172	53.40857521	53.68524392	58.37480654	60.1105328	66.6515261	73.02498778	79.22328954	83.89570253	85.23747496	85.68130351	91.05680523	96.66815268	102.0550259	107.1950756	112.0634147	116.5732758
29.8	35.82622464	38.66780443	42.96822642	49.96563505	53.68524768	56.81397363	58.37480728	63.50824471	70.04276636	76.41104113	82.60555614	83.8957068	85.68130373	88.61748183	94.43626352	100.0490271	105.4396303	110.5863755	115.4645132	119.9947597
30	38.66779763	39.5003217	46.63148136	53.61908653	53.68523684	58.37480306	60.45868019	67.14532542	73.67340845	80.03649972	83.89569841	85.6812936	86.22721692	92.23683245	98.05500114	103.6690571	109.063244	114.2164411	119.1041353	123.6536609
30.2	38.66780415	43.43201097	50.5523912	53.68524178	57.53019397	58.37480915	64.36103667	71.0400273	77.56161587	83.89570725	83.91947209	85.68130022	90.10628615	96.11350005	101.9309117	107.5461362	112.9436897	118.1031014	123.0000842	126.1099801
30.4	38.66780639	47.64206604	53.68524515	54.75173191	58.37481326	61.71979909	68.54192565	75.21328084	81.7283752	83.89571202	85.68130481	88.08095992	94.26382757	100.268557	106.0851174	111.7013515	117.1021122	122.2674808	126.1099883	126.2513306
30.6	38.66780471	52.15248279	53.685244	58.37481017	59.25152857	66.20992885	73.02338409	79.68712057	83.89570771	85.68130359	86.195718	92.54301045	98.72189401	104.7240719	110.5396849	116.1568068	121.5606095	126.1099865	126.2513236	126.7317116
30.8	38.66780054	53.68523658	56.98673461	58.3748052	64.0753198	71.02417041	77.82907313	83.89570033	84.48527168	85.68129543	90.98744397	97.32946367	103.504385	109.5039892	115.3186021	120.9365302	126.1099741	126.2513145	126.3432442	131.5198889
31	38.66780695	53.68524581	58.3748103	62.16866106	69.24681689	76.18615685	82.98247502	83.89571037	85.68130369	89.63110329	96.12676854	102.4634649	108.6342851	114.6312005	120.4446744	126.063222	126.1099884	126.2513302	131.4726609	136.654531
31.2	38.66780512	53.68524257	58.37481016	67.72378175	74.7916045	81.72149205	83.89570589	85.6813045	88.50927854	95.15036434	101.6395331	107.9708621	114.1375653	120.1317078	125.9439448	126.1099881	126.2513244	131.56299	136.9749695	142.1618871
31.4	38.66780495	53.68524413	58.37481106	73.6776896	80.73529394	83.89570805	85.68130484	87.65580657	94.43511816	101.0686853	107.5513585	113.8773047	120.0398202	126.0311246	126.1099856	126.2513285	131.8420245	137.4614277	142.8757802	148.0675171
31.6	38.66780604	53.685246	58.37481198	80.0560801	83.89571118	85.68130458	87.10367395	94.0149691	100.7859523	107.4121187	113.8883697	120.2089583	126.1099831	126.2513295	126.36734	132.3557782	138.165246	143.7849603	149.2015379	154.3978204
31.8	38.66780532	53.68524116	58.37481022	83.89570918	85.68129843	86.88142855	93.91905908	100.8211799	107.5837891	114.2024767	120.6722214	126.1099813	126.2513254	126.9873594	133.1414369	139.1268031	144.9347696	150.5544663	155.9730319	160.5610259
32	38.66780493	53.68524585	58.37481371	83.89571358	85.68130367	94.174524	101.2023272	108.0953433	114.8496424	121.4608627	126.1099896	126.251329	127.9240669	134.2337137	140.383333	146.3656464	152.171745	157.7914274	160.5610263	160.8104762
32.2	38.66779942	53.68524193	58.37480847	83.895705	85.68129925	101.9505532	108.9686747	115.8526828	122.5987163	126.1099842	126.2513165	129.2024723	135.6590959	141.9631116	148.1082182	154.0872086	159.891347	160.5610267	160.8104762	161.5588538
32.4	38.66779758	53.68523963	58.37480906	83.89570772	85.68129415	110.2157511	117.2244484	124.0996007	126.1099827	126.2513155	130.8373953	137.4337973	143.8835588	150.1821696	156.3224453	160.5610272	160.8104763	161.5588547	162.2977782	162.8061541
32.6	38.66780258	53.68524305	58.37480964	83.89570924	85.68129896	118.9631163	125.9625119	126.1100265	126.2513217	132.8289495	139.5586044	146.1473328	152.5905839	158.8828638	160.561028	160.8104763	161.5588561	162.8061545	163.9510979	164.552457
32.8	38.66780277	53.68524145	58.37481262	83.89570695	85.68130405	126.1099848	126.2513219	128.1663363	135.1565856	142.0141203	148.7353468	155.3161712	160.5610292	160.8104764	161.5588582	161.7521663	162.806156	163.9510974	164.5524584	166.7978385
33	38.66780626	53.68524737	58.37481026	83.89570928	85.68130559	126.1099837	126.2513313	137.773821	144.7550072	151.6035326	158.3160313	160.5610313	160.8104768	161.5588617	162.8061572	163.9510628	164.5524442	164.8884721	166.7978392	169.542476
33.2	38.66780249	53.68524024	58.37480868	83.89570417	85.68129996	126.1099789	126.251321	147.6978623	154.6700648	160.5610323	160.8104772	161.509053	161.5591282	162.8061578	163.951148	164.5524725	166.7978241	168.2122487	169.5424742	172.7866404
33.4	38.66779772	53.68523906	58.37480608	83.89569894	85.68129901	126.1099755	126.2513152	157.8023611	160.5610776	160.8104742	161.5589173	162.806126	163.9511434	164.5524727	164.7651788	166.7978739	169.542445	171.5937507	172.7866294	176.2856961
33.6	38.66779845	53.68523697	58.37480198	83.89569816	85.68129232	126.1099719	126.2513085	160.5610047	160.8104756	161.5588095	162.8061483	163.9509293	164.5523995	166.7978221	167.8884278	169.5425124	172.7865887	174.8388378	176.285765	176.4794493
