x_0(nm)	Estado_1(eV)	Estado_2(eV)	Estado_3(eV)	Estado_4(eV)	Estado_5(eV)	Estado_6(eV)	Estado_7(eV)	Estado_8(eV)	Estado_9(eV)	Estado_10(eV)	Estado_11(eV)	Estado_12(eV)	Estado_13(eV)	Estado_14(eV)	Estado_15(eV)	Estado_16(eV)	Estado_17(eV)	Estado_18(eV)	Estado_19(eV)	Estado_20(eV)
-22.25	-40.2919385	-30.89512495	-21.75831167	-12.87583981	-4.244075737	4.138534432	12.27120434	12.40911453	20.15145265	22.31819502	27.77334032	31.99752636	34.73574723	35.12846715	41.44161582	42.20442237	48.98381516	50.63704358	52.10183668	55.43892848
-22	-39.60779038	-30.26306599	-21.1777924	-12.34650265	-3.765735799	4.565898702	12.64756146	13.06322089	20.476261	22.91517107	28.04616814	32.53710149	34.88212718	35.34851171	41.92451519	42.37050416	49.09427795	51.06306141	52.16523241	55.4907016
-21.75	-38.92405421	-29.63174569	-20.59833761	-11.81855538	-3.289112185	4.991216989	13.02144689	13.71729429	20.79833988	23.5116974	28.31590453	33.07576434	35.02816909	35.56507727	42.40629024	42.53267792	49.20035126	51.48761268	52.22803677	55.53738962
-21.5	-38.24073309	-29.00117278	-20.0199617	-11.29201818	-2.814230975	5.41445712	13.39289904	14.37125525	21.11764422	24.10776575	28.58249661	33.61340418	35.17396156	35.77810213	42.69087072	42.88692143	49.30194986	51.91067234	52.2902471	55.57886653
-21.25	-37.55783022	-28.3713562	-19.44267947	-10.76691178	-2.34111899	5.835585995	13.7618868	15.02509266	21.43412751	24.70336769	28.84588983	34.1497802	35.31972253	35.98752264	42.84500713	43.36638857	49.39898572	52.33221426	52.35186103	55.6149982
-21	-36.87534886	-27.74230517	-18.86650613	-10.24325752	-1.869803823	6.254569553	14.12837162	15.67880151	21.74774173	25.29849461	29.10602798	34.68419974	35.46612113	36.1932731	42.995009	43.84467079	49.4913679	52.41287502	52.75221277	55.64564143
-20.75	-36.19329236	-27.11402915	-18.29145734	-9.721077353	-1.400313874	6.671372723	14.49231233	16.33237814	22.05843738	25.89313768	29.36285302	35.21335937	35.6164365	36.39528564	43.14079535	44.32174649	49.57900244	52.47328756	53.17063933	55.6706428
-20.5	-35.51166416	-26.48653787	-17.7175492	-9.20039387	-0.9326783807	7.08595939	14.85366598	16.98581923	22.36616337	26.4872878	29.61630509	35.68117919	35.82672354	36.59349015	43.28228218	44.79759326	49.66179231	52.5330959	53.58746587	55.68983732
-20.25	-34.83046779	-25.85984133	-17.14479829	-8.681230334	-0.4669274584	7.498292342	15.21238812	17.63912159	22.67086701	27.08093563	29.86632237	35.87624755	36.30836803	36.78781416	43.41938227	45.27218785	49.73963734	52.5922978	54.00266293	55.70304693
-20	-34.14970689	-25.23394986	-16.57322169	-8.163610709	-0.003092134337	7.908333229	15.56843278	18.29228198	22.97249388	27.67407151	30.112841	36.02428167	36.83562612	36.97818271	43.55200499	45.74550605	49.81243415	52.65089125	54.41619994	55.71007875
-19.75	-33.46938517	-24.60887406	-16.00283698	-7.647559688	0.4587956096	8.316042505	15.92175252	18.94529709	23.27098783	28.26668549	30.355795	36.16791971	37.16451823	37.36583211	43.68005606	46.21752263	49.88007614	52.70887452	54.8280449	55.71072322
-19.5	-32.78950646	-23.98462487	-15.43366229	-7.133102728	0.9187027947	8.72137938	16.27229834	19.59816352	23.56629085	28.85876728	30.59511614	36.30996313	37.34674045	37.89615612	43.80343728	46.68821116	49.94245349	52.76624629	55.23816306	55.7047529
-19.25	-32.11007472	-23.36121355	-14.86571631	-6.620266084	1.3765954	9.12430176	16.62001962	20.25087775	23.85834299	29.45030625	30.83073383	36.4510138	37.5247662	38.42596691	43.92204622	47.15754386	49.9994532	52.82300577	55.64644996	55.69198658
-19	-31.43109399	-22.73865174	-14.29901832	-6.109076843	1.832438316	9.524766188	16.96486407	20.9034361	24.14708228	30.04129144	31.06257505	36.59127028	37.69850931	38.95503557	44.03577592	47.62549132	50.05095914	52.87915296	55.67190429	56.05311303
-18.75	-30.75256845	-22.1169514	-13.73358823	-5.599562967	2.286195291	9.922727781	17.30677766	21.55583477	24.43244465	30.63171146	31.29056414	36.73081183	37.86788044	39.48325151	44.14451452	48.09202219	50.09685225	52.93468893	55.64447273	56.45784211
-18.5	-30.0745024	-21.49612492	-13.16944657	-5.09175333	2.737828881	10.31814016	17.64570451	22.20806979	24.71436379	31.22155458	31.51462273	36.86967192	38.0327869	40.0105488	44.24814479	48.55710259	50.13701072	52.98961632	55.60925131	56.86069839
-18.25	-29.39690027	-20.87618507	-12.60661456	-4.585677764	3.187300387	10.71095537	17.98158682	22.86013702	24.99277104	31.73466958	31.81080861	37.0078633	38.1931325	40.53688119	44.34654367	49.02069528	50.17131027	53.04394017	55.56587009	57.26162967
-18	-28.71976663	-20.25714503	-12.04511413	-4.081367105	3.6345698	11.10112383	18.31436477	23.51203212	25.26759531	31.95062038	32.39946095	37.14538799	38.34881734	41.06221196	44.43958171	49.48275828	50.19962465	53.09766919	55.51391653	57.66057163
-17.75	-28.0431062	-19.63901844	-11.48496794	-3.578853242	4.079595735	11.48859421	18.64397644	24.16375057	25.53876291	32.16238764	32.98749852	37.282242	38.49973766	41.58650925	44.5271224	49.94324208	50.22182653	53.15081813	55.45293341	58.05742015
-17.5	-27.36692385	-19.02181941	-10.92619945	-3.078169167	4.522335359	11.87331339	18.97035765	24.8152876	25.80619744	32.36988047	33.57490778	37.41841757	38.64578557	42.10974367	44.60902143	50.23778214	50.40209132	53.20341203	55.38241538	58.45190651
-17.25	-26.6912246	-18.40556252	-10.36883293	-2.579349035	4.96274432	12.25522633	19.29344191	25.4666382	26.06981963	32.57300437	34.16167467	37.55390448	38.7868489	42.63188705	44.68512577	50.2473725	50.85921575	53.25549491	55.30180612	58.84215445
-17	-26.01601364	-17.79026286	-9.812893509	-2.08242822	5.400776672	12.63427598	19.61316023	26.11779711	26.3295472	32.77166104	34.74778459	37.68869072	38.92281094	43.15291162	44.7552727	50.25046325	51.31450232	53.30714874	55.21049708	59.01995617
-16.75	-25.34129636	-17.17593608	-9.258407222	-1.587443382	5.836384783	13.01040319	19.92944104	26.58529466	26.76875874	32.96574814	35.33322239	37.82276296	39.05355024	43.67278957	44.81928851	50.2469303	51.76774329	53.35854096	55.10782865	58.94467583
-16.5	-24.66707831	-16.56259838	-8.705401062	-1.094432528	6.269519256	13.38354659	20.24221002	26.83697318	27.41951717	33.155159	35.91797232	37.95610682	39.17894034	44.19149263	44.87698717	50.23665223	52.21850294	53.41006679	54.99309512	58.86631101
-16.25	-23.99336524	-15.95026657	-8.153903022	-0.6034350944	6.700128825	13.75364245	20.55138995	27.08449034	28.07006611	33.33978239	36.502018	38.08870703	39.29884957	44.70899127	44.92816921	50.21951318	52.66555462	53.46291104	54.86555471	58.78737646
-16	-23.32016312	-15.33895807	-7.603942159	-0.1144920139	7.128160261	14.12062457	20.85690057	27.32774997	28.72039877	33.51950213	37.0853424	38.22054761	39.41314081	44.97261337	45.22526082	50.19540504	53.10322356	53.52270514	54.72444642	58.70815822
-15.75	-22.64747813	-14.72869099	-7.055548643	0.3723541942	7.553558253	14.48442413	21.15865837	27.5666519	29.37050788	33.69419683	37.66792777	38.35161198	39.52167124	45.01009255	45.74026298	50.16422985	53.46331835	53.65759558	54.56901518	58.62875028
-15.5	-21.97531668	-14.11948413	-6.508753826	0.857059338	7.976265299	14.84496957	21.45657639	27.80109173	30.02038551	33.86373945	38.24975559	38.48188309	39.62429219	45.04034588	46.25397076	50.12590261	53.57304651	54.04032827	54.39854622	58.54920363
-15.25	-21.30368544	-13.51135702	-5.963590308	1.339577457	8.396221578	15.20218636	21.75056408	28.03096056	30.67002294	34.02799688	38.61134337	38.83080671	39.72084891	45.06309283	46.76635092	50.08035434	53.62887127	54.21240889	54.47439165	58.46955557
-15	-20.6325913	-12.90432999	-5.420092007	1.819860719	8.813364809	15.55599692	22.04052702	28.25614472	31.31941049	34.18682946	38.73997553	39.41106044	39.81118073	45.07802353	47.2773695	50.02753556	53.67793429	54.01010843	54.91259382	58.38983814
-14.75	-19.96204148	-12.29842421	-4.878294237	2.297859312	9.227630113	15.90632034	22.32636667	28.47652546	31.96853721	34.34009044	38.86776194	39.89511376	39.99050254	45.08479458	47.78699121	49.96741991	53.72459605	53.79134246	55.35052216	58.31008128
-14.5	-19.29204343	-11.6936617	-4.338233794	2.77352132	9.638949849	16.25307226	22.60798019	28.69197863	32.61739043	34.48762537	38.99468568	39.97248979	40.56909557	45.0830236	48.29517937	49.90000814	53.55605691	53.76985686	55.78712209	58.23031414
-14.25	-18.62260496	-11.09006545	-3.799949044	3.246792601	10.04725345	16.59616458	22.88526005	28.90237432	33.26595519	34.62927134	39.12073086	40.04311612	41.14682938	45.07228297	48.80189569	49.82533219	53.30449527	53.81406473	56.22198914	58.1505656
-14	-17.95373418	-10.4876594	-3.26348002	3.717616645	10.45246723	16.93550529	23.15809382	29.10757648	33.91421315	34.76485628	39.24588369	40.10681001	41.72367674	45.05209272	49.30710026	49.74345931	53.03723467	53.85737099	56.65491317	58.07086456
-13.75	-17.28543955	-9.886468594	-2.728868528	4.185934423	10.85451419	17.27099814	23.42636377	29.3074425	34.56214069	34.89419812	39.37013403	40.16337995	42.29961233	45.02191268	49.65449613	49.81075138	52.75520411	53.8998512	57.08575734	57.99123977
-13.5	-16.6177299	-9.286519157	-2.196158263	4.651684228	11.25331382	17.60254245	23.68994653	29.50182279	35.01710021	35.20970967	39.49347822	40.21262926	42.87460974	44.98113427	49.55859249	50.31280542	52.45968312	53.94154675	57.51441638	57.91171935
-13.25	-15.95061447	-8.687838428	-1.665394925	5.114801496	11.64878183	17.93003274	23.94871269	29.69056025	35.13336206	35.85687	39.61592431	40.25435706	43.44864122	44.92907228	49.45594488	50.81321676	52.15228208	53.98248181	57.8323293	57.94079915
-13	-15.28410289	-8.090455016	-1.136626363	5.575218618	12.04082991	18.25335841	24.20252637	29.87348983	35.24275916	36.50355783	39.7375024	40.28835948	44.02167758	44.86495772	49.34679932	51.31193755	51.83490841	54.02267116	57.75308902	57.83498068
-12.75	-14.61820529	-7.494398894	-0.6099027118	6.032864726	12.42936548	18.57240341	24.45124471	30.05043788	35.34505573	37.14965858	39.85828703	40.31443131	44.59368807	44.78793314	49.23145343	51.50972322	51.80891783	54.06212423	57.67399447	57.68526311
-12.5	-13.95293222	-6.899701487	-0.08527655669	6.487665475	12.81429135	18.88704582	24.69471735	30.22122166	35.43999696	37.79495734	39.9784521	40.33236811	44.69705256	45.16464022	49.11025761	51.17909428	52.30410459	54.1008472	57.53754414	57.59491915
-12.25	-13.28829479	-6.30639578	0.437196897	6.939542788	13.1955054	19.19715744	24.93278585	30.38564861	35.52730692	38.43897931	40.09842975	40.34196897	44.59128922	45.73449965	48.98361505	50.84554443	52.79744276	54.13884439	57.39212629	57.51331573
-12	-12.62430465	-5.714516428	0.9574596336	7.388414587	13.57290022	19.50260331	25.16528298	30.54351579	35.60668531	39.08039487	40.21950517	40.34303986	44.46955481	46.30322984	48.85198053	50.51169909	53.2888741	54.17611906	57.24927847	57.36288726
-11.75	-11.96097403	-5.124099877	1.47545062	7.834194501	13.94636273	19.80324117	25.39203208	30.69460911	35.67780336	39.71353565	40.33539777	40.34730044	44.33073476	46.87079193	48.71585781	50.18022683	53.7783373	54.21267401	57.10923513	57.19841523
-11.5	-11.29831581	-4.535184502	1.991105579	8.276791536	14.31577372	20.09892095	25.61284611	30.83870265	35.74029883	40.27898463	40.31887585	40.54118425	44.17374334	47.43714428	48.57579564	49.85377038	54.24851106	54.2657688	56.97219632	57.04135898
-11.25	-10.63634357	-3.947810753	2.50435674	8.716109717	14.68100737	20.38948407	25.8275268	30.97555799	35.79376989	40.29332904	40.51430516	41.06354295	43.99760108	48.00224204	48.4323823	49.53486491	54.28363677	54.7510972	56.83832836	56.89146194
-11	-9.975071596	-3.362021317	3.015132564	9.152047699	15.04193074	20.67476279	26.03586357	31.10492346	35.83776752	40.25864118	40.64171538	41.69210582	43.8015326	48.2862387	48.56603652	49.22584389	54.31805288	55.23425315	56.70776528	56.74821375
-10.75	-9.314515003	-2.777861299	3.52335744	9.584498324	15.39840315	20.95457943	26.23763228	31.22653356	35.87178633	40.2147325	40.75713162	42.33090152	43.5850779	48.13801035	48.92873821	49.12847408	54.35176718	55.71515858	56.58061091	56.6111218
-10.5	-8.65468976	-2.19537842	4.028951352	10.01334815	15.75027556	21.22874553	26.43259383	31.34010841	35.8952533	40.16156822	40.8684174	42.97200798	43.3482047	47.98835801	48.64518097	49.68949478	54.38479005	56.19372916	56.45694123	56.47974245
-10.25	-7.995612774	-1.614623235	4.531829504	10.4384769	16.09738985	21.49706088	26.62049257	31.4453534	35.90751435	40.09916755	40.97717457	43.09139425	43.61376957	47.83794767	48.37633385	50.24902973	54.41713777	56.33680724	56.35368479	56.66984145
-10	-7.337301977	-1.035649379	5.03190191	10.85975689	16.43957795	21.75931247	26.80105431	31.54195908	35.90781852	40.02761322	41.08390581	42.81572692	44.25560973	47.68744	48.12285096	50.80699647	54.44883689	56.22023787	56.23260838	56.83072653
-9.75	-6.679776405	-0.4585138398	5.529072934	11.27705233	16.77666101	22.01527334	26.97398407	31.62960143	35.89530001	39.94706081	41.18879577	42.52286885	44.89728035	47.53747954	47.88488929	51.3632901	54.47993296	56.10724298	56.11621825	56.75738692
-9.5	-6.023056306	0.1167227411	6.023240775	11.69021865	17.10844834	22.26470126	27.13896336	31.70794264	35.86895881	39.85774772	41.29190242	42.21507312	45.53864318	47.38868433	47.66216461	51.91776382	54.51050963	55.9978164	56.00425997	56.68478152
-9.25	-5.367163252	0.6899957276	6.514296891	12.09910157	17.43473629	22.50733724	27.2956468	31.77663267	35.82764181	39.76000111	41.39318913	41.89514644	46.17961083	47.24163615	47.45404127	52.47018074	54.5407365	55.89193869	55.89651424	56.61298545
-9	-4.712120262	1.261236107	7.002125357	12.50353626	17.75530691	22.74290396	27.44365812	31.83531166	35.77002802	39.65424419	41.49136947	41.56755109	46.82012	47.09687207	47.25963843	53.02007024	54.57101247	55.78957983	55.79279198	56.54205531
-8.75	-4.057951947	1.830370063	7.48660213	12.90334623	18.06992655	22.97110391	27.58258501	31.88361373	35.69462394	39.54100041	41.23092573	41.59131015	46.95487741	47.07793492	47.46011944	53.56615918	54.60253398	55.6907016	55.69292987	56.47204761
-8.5	-3.404684667	2.397318485	7.967594232	13.29834214	18.37834411	23.19161737	27.71197282	31.92117226	35.59977874	39.42089478	40.89487019	41.68715956	46.81608073	46.90786035	48.09956321	54.10260196	54.64106458	55.59525967	55.59678627	56.40302059
-8.25	-2.75234672	2.961996424	8.444958811	13.68832048	18.68028917	23.40410022	27.83131645	31.94762724	35.48373225	39.29465194	40.56090936	41.78128443	46.68085075	46.74836395	48.73840765	54.54671557	54.76919922	55.50320548	55.50423781	56.33503483
-8	-2.100968542	3.524312464	8.918542081	14.07306199	18.97546975	23.60818142	27.94005004	31.96263496	35.34471081	39.16309051	40.23310894	41.87352999	46.54949546	46.59846219	49.37660835	54.64734794	55.23799535	55.41448782	55.41517665	56.2681539
-7.75	-1.450582946	4.084168005	9.388178102	14.45232987	19.26356971	23.80346038	28.03753354	31.9658805	35.18108305	39.02711344	39.91530637	41.96382692	46.42226322	46.45726596	50.01411806	54.68191759	55.32905371	55.32950649	55.76993259	56.20244522
-7.5	-0.8012253945	4.641456447	9.853687386	14.82586781	19.5442458	23.98950404	28.1230355	31.95709329	34.99157659	38.88769426	39.6109828	42.05211582	46.29934569	46.32399255	50.65088409	54.70929661	55.2468504	55.24714374	56.13798165	56.30602863
-7.25	-0.1529343098	5.196062242	10.31487529	15.19339759	19.81712403	24.16584386	28.19571052	31.93606591	34.77553566	38.74585946	39.32304362	42.13833834	46.1808822	46.19796661	51.28684459	54.73413503	55.16782512	55.16801227	56.07484454	56.84151425
-7	0.4942485637	5.747859803	10.77153014	15.55461637	20.08179551	24.3319728	28.25457025	31.90267607	34.53317528	38.60266731	39.05360935	42.22243541	46.06696529	46.0786142	51.92192181	54.75747304	55.0919263	55.09204387	56.01312948	57.37521983
-6.75	1.140277741	6.296712232	11.22342108	15.90919354	20.33781128	24.48734234	28.29844641	31.85691123	34.26577389	38.459184	38.8038796	42.3043468	45.95764688	45.96545291	52.55600816	54.77966984	55.01910392	55.01917666	55.95295982	57.9066452
-6.5	1.785103504	6.842469837	11.6702955	16.25676698	20.58467616	24.63136005	28.32594482	31.79889518	33.97575723	38.31645797	38.57411718	42.38401109	45.85294476	45.85808033	53.18893187	54.8008814	54.94930982	54.94935418	55.89452002	58.43548032
-6.25	2.428671329	7.384968382	12.11187608	16.59693875	20.82184101	24.76338801	28.33539096	31.72891495	33.66666249	38.17549412	38.36376247	42.46136578	45.75284902	45.75616219	53.82035457	54.82118574	54.88249798	54.88252465	55.83815743	58.96147826
-6	3.070921201	7.924027026	12.54785721	16.92926989	21.04869305	24.88274281	28.32477143	31.64744639	33.343012	38.03722921	38.17164399	42.53634744	45.65732808	45.65942128	54.44935858	54.81862343	54.81864031	54.840627	55.784794	59.48441018
-5.75	3.711786806	8.45944586	12.97790075	17.25327435	21.26454344	24.98869819	28.29168332	31.55517615	33.01014475	37.90251041	37.99622572	42.60889185	45.56633426	45.56762732	54.75764698	54.75765704	54.85922813	55.07154343	55.73882877	60.00404548
-5.5	4.35119456	8.991002966	13.40163096	17.56841172	21.46861106	25.08049158	28.23331717	31.45301724	32.6740374	37.77207846	37.83583457	42.67893424	45.47980859	45.48058823	54.69952752	54.69953386	54.87700663	55.58639015	55.80077235	60.52014075
-5.25	4.989062435	9.51845085	13.81862832	17.87407851	21.6600008	25.15733659	28.14651984	31.34211585	32.34110507	37.64655675	37.68883353	42.74640949	45.39768492	45.39814279	54.64422845	54.64423271	54.8939721	55.60360512	56.36090165	61.03243213
-5	5.625298532	10.04151211	14.22842192	18.16959775	21.83767404	25.21844362	28.02800423	31.22384652	32.01792679	37.52644693	37.55373142	42.81125233	45.31989318	45.3201545	54.59171505	54.59171815	54.91013104	55.56141351	56.98096475	61.5406287
-4.75	6.259799328	10.5598741	14.63048015	18.45420654	22.00040747	25.26305149	27.87477378	31.09979371	31.71082412	37.41213106	37.42923724	42.87339764	45.24636213	45.24650666	54.54195473	54.54195719	54.92548776	55.51667129	57.60406683	62.04440573
-4.5	6.892447502	11.07318233	15.02419891	18.72704107	22.14673501	25.2904729	27.68477668	30.97171793	31.42526909	37.30387963	37.31427415	42.93278064	45.17702126	45.17709847	54.494917	54.49491909	54.94004507	55.47270283	58.22683011	62.54339719
-4.25	7.523109202	11.58103214	15.40888675	18.987119	22.27486451	25.30015634	27.4576813	30.84150596	31.16522407	37.20186407	37.20796837	42.98933725	45.11180226	45.11184197	54.45057341	54.45057527	54.95380478	55.43028797	58.84840365	63.03718679
-4	8.151630584	12.08295815	15.78374558	19.23331885	22.38255854	25.29176556	27.19553231	30.71110611	30.93265426	37.10617231	37.10962497	43.0430043	45.05064005	45.05065965	54.40889746	54.40889914	54.966768	55.38973774	59.46838388	63.52529686
-3.75	8.777833352	12.57842073	16.14784532	19.46435664	22.46696608	25.26527557	26.90304665	30.58245175	30.72746095	37.01682561	37.01869869	43.0937199	44.99347341	44.99348267	54.36986453	54.36986606	54.9789353	55.35122311	60.08648091	64.00717427
