% Model:              PROYECTO.mph
% Version:            COMSOL 5.6.0.280
% Date:               Jul 27 2026, 18:50
% Table:              Tabla 9 - Valor propio 2
% F (kV/cm)                                       lambda                                            Energía propia (eV)                               Probabilidad total (1)
-24.000000000000004                               0.1281497718558166                                0.1281497718558166                                1.0000000000000007
-24.000000000000004                               0.1376629825088023                                0.1376629825088023                                0.9999999999999992
-24.000000000000004                               0.13975833437667778                               0.13975833437667778                               0.9999999999999997
-24.000000000000004                               0.15339491555076168                               0.15339491555076168                               1
-24.000000000000004                               0.15485045751335696                               0.154850457513357                                 0.9999999999999997
-24.000000000000004                               0.15610296022627404                               0.15610296022627404                               0.9999999999999988
-24.000000000000004                               0.17158233362886705                               0.17158233362886707                               0.9999999999999979
-24.000000000000004                               0.17159135760450817                               0.17159135760450817                               1.0000000000000004
-24.000000000000004                               0.1717428131886983                                0.17174281318869833                               1.0000000000000004
-24.000000000000004                               0.17283669115246098                               0.172836691152461                                 1.000000000000001
-24.000000000000004                               0.1794097748257294                                0.1794097748257294                                1.000000000000003
-23.8                                             0.03010172299629814                               0.03010172299629814                               0.9999999999999993
-23.8                                             0.033978531049105254                              0.033978531049105254                              1.0000000000000013
-23.8                                             0.04462325300304427                               0.044623253003044275                              1.0000000000000009
-23.8                                             0.047681775242972395                              0.0476817752429724                                1.0000000000000009
-23.8                                             0.05499655817568269                               0.05499655817568269                               0.9999999999999996
-23.8                                             0.055864573947368566                              0.055864573947368566                              0.9999999999999996
-23.8                                             0.065020478647878                                 0.065020478647878                                 0.9999999999999997
-23.8                                             0.07467616745730685                               0.07467616745730686                               0.999999999999999
-23.8                                             0.07964761969445883                               0.07964761969445883                               1.0000000000000013
-23.8                                             0.08119080594828326                               0.08119080594828326                               0.9999999999999989
-23.8                                             0.0839636788356462                                0.0839636788356462                                0.9999999999999987
-23.8                                             0.09282468054216242                               0.09282468054216242                               0.9999999999999987
-23.8                                             0.1012204071874176                                0.1012204071874176                                0.9999999999999993
-23.8                                             0.10891805350994861                               0.10891805350994861                               1.0000000000000002
-23.8                                             0.1118154038869222                                0.1118154038869222                                0.9999999999999977
-23.8                                             0.11621225801589508                               0.11621225801589508                               0.9999999999999993
-23.8                                             0.1214238822123444                                0.12142388221234442                               1.0000000000000002
-23.8                                             0.12169919730512233                               0.12169919730512233                               0.9999999999999984
-23.8                                             0.12371711120819055                               0.12371711120819057                               0.9999999999999979
-23.8                                             0.1280012001310431                                0.1280012001310431                                0.9999999999999998
-23.8                                             0.13757987144360462                               0.13757987144360462                               1.0000000000000004
-23.8                                             0.1396374790991199                                0.1396374790991199                                1.0000000000000009
-23.8                                             0.1533274303471625                                0.15332743034716254                               1.0000000000000009
-23.8                                             0.15477228507774227                               0.15477228507774227                               1.0000000000000013
