x_0(nm)	Estado_1(eV)	Estado_2(eV)	Estado_3(eV)	Estado_4(eV)	Estado_5(eV)	Estado_6(eV)	Estado_7(eV)	Estado_8(eV)	Estado_9(eV)	Estado_10(eV)	Estado_11(eV)	Estado_12(eV)	Estado_13(eV)	Estado_14(eV)	Estado_15(eV)	Estado_16(eV)	Estado_17(eV)	Estado_18(eV)	Estado_19(eV)	Estado_20(eV)
-30	-0.05081633607	-0.04021831089	-0.0298851142	-0.01980838767	-0.009982401249	-0.007922273378	-0.00040377413	0.003622517455	0.008928702665	0.0149322012	0.01801414634	0.02599781434	0.02684978367	0.02993238576	0.03542895701	0.03681243125	0.04374566953	0.04736208444	0.04986109533	0.05178795225
-29.75	-0.05016473589	-0.03961030468	-0.02932039017	-0.01928676783	-0.009503819503	-0.007265125692	3.17331347e-05	0.004230535532	0.009320998366	0.01549134502	0.0183629901	0.02650819694	0.02715495361	0.0300898333	0.0356896412	0.03727454257	0.04396128233	0.04777558662	0.04994158525	0.05195756472
-29.5	-0.04951368533	-0.03900305356	-0.02875662454	-0.01876630883	-0.009026601521	-0.00660805365	0.0004656718546	0.004838264929	0.009711517409	0.01604998228	0.01870984482	0.02701770253	0.02745806427	0.03024698836	0.0359478772	0.03773571109	0.04417420245	0.04818777366	0.05002172332	0.05212421072
-29.25	-0.05960459016	-0.04886318879	-0.03839656461	-0.0281938271	-0.01824702321	-0.008550762634	-0.005951058145	0.0008980238554	0.005445702173	0.01010023868	0.01660810654	0.01905468659	0.02752591199	0.02775949844	0.03040384754	0.03620363488	0.0381959241	0.04438439415	0.04859853985	0.05010159815
-29	-0.05890993227	-0.04821325072	-0.03779084504	-0.02763200788	-0.0177289238	-0.008076318493	-0.005294140097	0.00132877058	0.006052843704	0.01048714062	0.0171657111	0.01939749109	0.0280230559	0.02806898844	0.03056040734	0.03645688293	0.03865516909	0.04459182085	0.04900767688	0.0501814007
-28.75	-0.05821562135	-0.04756387567	-0.03718590222	-0.02707117706	-0.01721202367	-0.007603285074	-0.00463730046	0.001757893076	0.00665968587	0.0108722012	0.0177227889	0.01973823368	0.02834972141	0.02854590914	0.03071666414	0.03670758904	0.03911343357	0.04479644511	0.04941467718	0.05026162076
-28.5	-0.0575216592	-0.04691506827	-0.03658174365	-0.02651134507	-0.01669633615	-0.007131678695	-0.003980540218	0.002185371987	0.007266224925	0.01125539793	0.01827933237	0.02007688949	0.0286445462	0.02905158406	0.03087261423	0.03695571996	0.03957070495	0.04499822854	0.04981781918	0.05034396185
-28.25	-0.05682804764	-0.04626683326	-0.035978377	-0.02595252253	-0.01618187487	-0.006661516017	-0.003323860387	0.002611187533	0.007872457025	0.01163670781	0.01883533321	0.02041343366	0.02893622501	0.02955727874	0.03102825379	0.03720124154	0.0400269705	0.04519713183	0.05020579112	0.05043971727
-28	-0.05613478853	-0.04561917543	-0.03537581007	-0.0253947203	-0.01566865375	-0.006192814062	-0.002667262019	0.003035319507	0.008478378219	0.01201610736	0.01939078189	0.02074784179	0.02922533039	0.03006237999	0.0311835789	0.03744411876	0.04048221727	0.04539311469	0.05045245866	0.05067500255
-27.75	-0.05544188374	-0.0449720997	-0.03477405084	-0.02483794944	-0.015156687	-0.005725590224	-0.002010746198	0.003457747253	0.009083984447	0.01239357257	0.01994566656	0.021080091	0.02951194448	0.03056676408	0.03133858554	0.03768431568	0.04093643205	0.0455861358	0.05054898908	0.05105863122
-27.5	-0.05474933519	-0.04432561108	-0.03417310745	-0.02428222128	-0.01464598914	-0.005259862274	-0.001354314046	0.003878449656	0.009689271532	0.01276907891	0.02049997037	0.0214101626	0.0297960718	0.03107038392	0.03149326958	0.03792179545	0.0413896014	0.04577615282	0.05062951779	0.05145644827
-27.25	-0.05405714483	-0.04367971468	-0.03357298822	-0.02372754737	-0.01413657499	-0.00479564838	-0.0006979667219	0.004297405128	0.01029423517	0.0131426013	0.0210536634	0.0217380501	0.03007769479	0.03157321349	0.03164762679	0.0381565203	0.04184171157	0.0459631223	0.05070674062	0.05185573789
-27	-0.05336531464	-0.0430344157	-0.03297370162	-0.02317393951	-0.01362845972	-0.004332967115	-4.170542368e-05	0.00471459159	0.0108988709	0.01351411414	0.02160667025	0.02206379165	0.0303567872	0.03180165284	0.0320752344	0.03838845148	0.04229274851	0.04614699964	0.05078248506	0.05225465218
-26.75	-0.05267384663	-0.04238971948	-0.03237525633	-0.02262140976	-0.01312165883	-0.003871837472	0.0006144686112	0.005129986458	0.01150317411	0.01388359126	0.02215864216	0.0223876978	0.0306333185	0.03195534331	0.03257643143	0.03861754926	0.04274269786	0.0463277391	0.05085726613	0.05265265528
-26.5	-0.05198274286	-0.04174563145	-0.03177766121	-0.02206997046	-0.01261618817	-0.003412278875	0.001270554103	0.005543566627	0.01210713999	0.01425100596	0.02269193736	0.0227273712	0.03090725561	0.03210869364	0.03307679083	0.03884377289	0.04319154491	0.04650529371	0.05093128238	0.05304952735
-26.25	-0.0512920054	-0.04110215714	-0.03118092532	-0.02151963422	-0.01211206394	-0.002954311199	0.001926549731	0.005955308453	0.01271076347	0.01461633105	0.02302451939	0.02326480818	0.03117856363	0.03226169922	0.03357629948	0.03906708054	0.04363927462	0.04667961522	0.05100462527	0.05344515522
-26	-0.05060163638	-0.04045930224	-0.0305850579	-0.02097041392	-0.01160930271	-0.002497954778	0.002582454125	0.006365187733	0.01331403909	0.01497953892	0.02334132874	0.02381502712	0.03144720621	0.0324143553	0.03407494449	0.0392874293	0.04408587157	0.04685065406	0.05107734183	0.0538394696
-25.75	-0.04991163798	-0.03981707252	-0.02999006841	-0.02042232275	-0.01110792145	-0.002043230425	0.003238265871	0.006773179692	0.01391696084	0.0153406017	0.02365529924	0.02436505198	0.0317131457	0.03256665707	0.03457271304	0.03950477512	0.04453131996	0.04701835932	0.05114945802	0.05423242187
-25.5	-0.04922201239	-0.03917547391	-0.02939596655	-0.01987537421	-0.01060793752	-0.001590159448	0.003893983504	0.00717925896	0.01451952163	0.01569949178	0.02396670976	0.02491456053	0.03197634328	0.03271859963	0.03506959217	0.03971907276	0.04497560361	0.04718267863	0.05122098869	0.05434999308
-25.25	-0.04853276186	-0.03853451245	-0.02880276219	-0.01932958208	-0.01010936869	-0.001138763665	0.004549605507	0.007583399553	0.01512171206	0.01605618299	0.02427558947	0.02546347911	0.03223675895	0.03287017801	0.03556556876	0.03993027574	0.04541870592	0.04734355814	0.05129194243	0.05445891782
-25	-0.04784388868	-0.03789419433	-0.02821046548	-0.01878496051	-0.009612233152	-0.0006890654236	0.005205130304	0.007985574855	0.01572351642	0.01641065453	0.02458192399	0.02601177636	0.03249435156	0.03302138719	0.03606062944	0.04013833633	0.04586060987	0.04750094248	0.05136232406	0.05456393196
-24.75	-0.04715539519	-0.03725452587	-0.02761908677	-0.01824152396	-0.009116549538	-0.0002410876183	0.00586055626	0.008385757598	0.01632489498	0.01676290872	0.02488568567	0.02655943284	0.03274907878	0.03317222213	0.03655476057	0.04034320544	0.04630129801	0.04765477464	0.05143213601	0.05466496595
-24.5	-0.04646728377	-0.03661551355	-0.02702863669	-0.01769928725	-0.008622336939	0.000205146289	0.006515881667	0.008783919844	0.01692562308	0.01711313185	0.02518684128	0.02710643333	0.0330008971	0.03332267781	0.03704794819	0.04054483262	0.04674075243	0.04780499595	0.05150137919	0.05476194771
-24.25	-0.04577955685	-0.03597716399	-0.0264391261	-0.01715826556	-0.008129614918	0.0006496122492	0.007171104736	0.009180032973	0.01745821555	0.01752876969	0.02548535449	0.0276527642	0.03324976178	0.03347274925	0.03754017802	0.04074316596	0.04717895472	0.04795154599	0.05157005341	0.05485480241
-24	-0.04509221692	-0.03533948397	-0.02585056613	-0.01661847444	-0.007638403523	0.001092285605	0.007826223571	0.009574067675	0.01780475016	0.01812770403	0.02578118691	0.02819841223	0.03349562682	0.03362243167	0.03803143538	0.04093815207	0.04761588602	0.04809436251	0.05163815779	0.05494345232
-23.75	-0.04440526651	-0.03470248044	-0.02526296819	-0.01607992982	-0.007148723312	0.001533141067	0.008481236121	0.009965993969	0.0181476489	0.01872747138	0.02607429848	0.02874336403	0.0337384449	0.03377172053	0.03852170525	0.04112973595	0.04805152692	0.04823338137	0.0517056909	0.05502781654
-23.5	-0.04371870821	-0.03406616049	-0.02467634398	-0.01554264807	-0.006660595366	0.001972152693	0.009136140081	0.01035578128	0.01848800088	0.01932694001	0.02636464773	0.02928760559	0.03392061178	0.03397816736	0.03901097217	0.04131786099	0.04836853645	0.04848585752	0.05177265094	0.05510781079
-23.25	-0.04303254466	-0.03343053143	-0.02409070547	-0.01500664592	-0.006174041313	0.00240929386	0.009790932602	0.01074339868	0.01882584098	0.01992603123	0.02665219176	0.02983112184	0.03406910213	0.03421474413	0.03949922026	0.04150246886	0.04849975957	0.04891885732	0.05183903585	0.05518334707
-23	-0.04234677858	-0.03279560071	-0.02350606496	-0.01447194058	-0.005689083344	0.002844537243	0.01044560934	0.01112881581	0.01916114823	0.02052472102	0.02693688637	0.03037389605	0.03421718954	0.03444812369	0.03998643322	0.04168349944	0.04862698039	0.04935050529	0.05190484334	0.05525433339
-22.75	-0.04166141272	-0.032161376	-0.02292243506	-0.0139385497	-0.00520574424	0.003277854784	0.01110015973	0.01151200761	0.01949388951	0.02112299624	0.02721868599	0.03091590897	0.03436487406	0.03467825297	0.04047259423	0.04186089071	0.04875012634	0.04978077977	0.051970071	0.05532067339
-22.5	-0.04097644991	-0.03152786514	-0.02233982872	-0.01340649139	-0.004724047388	0.003709217663	0.01175450567	0.01189301552	0.01982402713	0.021720847	0.02749754367	0.0314571373	0.03451215928	0.03490507735	0.04095768601	0.0420345787	0.0488691225	0.0502096585	0.05203471629	0.05538226588
-22.25	-0.04029189306	-0.0308950762	-0.02175825921	-0.01287578424	-0.004244016813	0.004138596273	0.01227126955	0.01240917946	0.0201515209	0.02231826459	0.02777341107	0.03199755087	0.03465905512	0.03512854054	0.04144169076	0.04220449737	0.04898389153	0.05063711856	0.0520987766	0.05543900438
-22	-0.03960774511	-0.03026301744	-0.02117774017	-0.01234644735	-0.003765677195	0.004565960185	0.01264762628	0.01306328577	0.02047632879	0.02291524068	0.02804623837	0.03253710699	0.03480558346	0.03534858453	0.04192459012	0.0423705785	0.04909435356	0.05106313636	0.05216224929	0.0554907766
-21.75	-0.03892400912	-0.02963169734	-0.02059828562	-0.01181850035	-0.003289053901	0.004991278113	0.01302151131	0.01371735913	0.02079840721	0.02351176707	0.02831597425	0.03307573767	0.03495179086	0.03556514951	0.04240636516	0.0425327516	0.04920042611	0.05148768758	0.05222513168	0.05553746372
-21.5	-0.03824068818	-0.02900112463	-0.02001990995	-0.01129196342	-0.00281417301	0.005414517886	0.01339296307	0.01437132005	0.02111771109	0.02410783546	0.02858256581	0.03361331681	0.03509778134	0.03577817379	0.04269094374	0.04288699633	0.04930202396	0.05191074718	0.05228742111	0.05557893972
-21.25	-0.03755778548	-0.02837130826	-0.01944262796	-0.0107668573	-0.002341061345	0.005835646404	0.01376195042	0.01502515739	0.02143419392	0.02470343745	0.02884595852	0.03414955749	0.03524381909	0.03598759373	0.04284507948	0.04336646345	0.04939905906	0.05233228934	0.05234911492	0.05561507047
-21	-0.0368753043	-0.02774225743	-0.01886645486	-0.01024320332	-0.001869746498	0.006254629603	0.01412843484	0.01567886617	0.02174780768	0.02529856442	0.02910609614	0.03468357244	0.03539076795	0.0361933436	0.04299508068	0.04384474565	0.04949144047	0.05241021054	0.0527522874	0.05564571277
-20.75	-0.03619324797	-0.02711398161	-0.01829140631	-0.00972102343	-0.001400256868	0.006671432416	0.01449237515	0.01633244271	0.02205850287	0.02589320753	0.02936292067	0.03521039979	0.03554356565	0.03639535557	0.04314086635	0.04432182131	0.04957907424	0.05247070546	0.05317071386	0.05567071321
-20.5	-0.03551161995	-0.02648649053	-0.0177174984	-0.009200340223	-0.0009326216951	0.007086018726	0.0148537284	0.01698588371	0.0223662284	0.02648735771	0.02961637222	0.03563063324	0.03580159355	0.0365935595	0.0432823525	0.04479766805	0.04966186333	0.05253059727	0.05358754027	0.05568990678
-20.25	-0.03483042376	-0.0258597942	-0.01714474773	-0.008681176963	-0.0004668710924	0.007498351321	0.01521245014	0.01763918596	0.02267093157	0.02708100558	0.02986638898	0.03580256265	0.03630653609	0.03678788292	0.04341945191	0.04527226259	0.04973970758	0.05258988376	0.05400273718	0.05570311544
-20	-0.03414966303	-0.02523390293	-0.01657317137	-0.008163557613	-3.036087959e-06	0.007908391851	0.0155684944	0.01829234622	0.02297255798	0.02767414151	0.03011290709	0.03594943228	0.03683512248	0.03697825088	0.04355207395	0.04574558074	0.04981250361	0.0526485629	0.054416274	0.05571014629
-19.75	-0.03346934149	-0.02460882733	-0.01600278689	-0.007647506868	0.0004588513364	0.00831610077	0.01592181374	0.01894536119	0.02327105147	0.02826675553	0.03035586057	0.03609293771	0.03716458581	0.03736562973	0.04368012433	0.04621759726	0.04988014481	0.05270663299	0.05482811871	0.05571078978
-19.5	-0.03278946296	-0.02398457834	-0.01543361244	-0.007133050185	0.000918758202	0.008721437289	0.01627235915	0.01959822745	0.02356635402	0.02885883736	0.03059518118	0.03623504123	0.03734680744	0.03789606729	0.04380350484	0.04668828571	0.04994252138	0.05276409269	0.05523823658	0.05570481847
