% Model:              PROYECTO.mph
% Version:            COMSOL 5.6.0.280
% Date:               Jul 21 2026, 22:33
% Table:              Tabla 8 - Valor propio
% B (T)                                           lambda                                            Energía propia (eV)                               Probabilidad total (1)
15.8                                              0.11061018340446431                               0.11061018340446431                               0.9999999999999998
15.8                                              0.1194816606734653                                0.11948166067346531                               0.9999999999999997
15.8                                              0.12008159622226101                               0.12008159622226101                               1.0000000000000004
15.8                                              0.12186638801962221                               0.12186638801962221                               0.9999999999999998
15.8                                              0.13347755588122467                               0.13347755588122467                               0.9999999999999989
15.8                                              0.13486866219475935                               0.13486866219475938                               0.9999999999999992
15.8                                              0.14948943369125223                               0.14948943369125223                               0.9999999999999987
15.8                                              0.15198100364396705                               0.15198100364396705                               0.9999999999999984
15.8                                              0.16396574161342076                               0.16396574161342078                               0.9999999999999999
15.8                                              0.1659911095846025+1.844208937771042E-16i         0.1659911095846025+1.8442089377710423E-16i        1.0000000000000009
15.8                                              0.16673957838288417+5.316530765022511E-16i        0.16673957838288417+5.316530765022511E-16i        0.9999999999999997
15.8                                              0.16746751199263732+1.2608539765062923E-16i       0.16746751199263732+1.2608539765062923E-16i       0.9999999999999989
15.8                                              0.171448362576119+1.3910711952311448E-16i         0.171448362576119+1.3910711952311448E-16i         0.9999999999999992
15.8                                              0.1728500948214421-7.224540608115378E-16i         0.17285009482144212-7.224540608115378E-16i        0.999999999999999
16                                                0.03783741835901848+4.500442139747541E-18i        0.03783741835901848+4.500442139747541E-18i        1.0000000000000022
16                                                0.04265699768201604                               0.04265699768201604                               1.0000000000000009
16                                                0.055959304399373064                              0.05595930439937307                               1.0000000000000009
16                                                0.06723807255512342+1.6614119280125444E-17i       0.06723807255512342+1.6614119280125447E-17i       1.0000000000000004
16                                                0.07353492295393932                               0.07353492295393932                               1.0000000000000047
16                                                0.0808464645027874                                0.0808464645027874                                1.000000000000001
16                                                0.08239610041760907                               0.08239610041760907                               1.0000000000000016
16                                                0.08425322845782789                               0.0842532284578279                                0.9999999999999993
16                                                0.0845331032155777                                0.0845331032155777                                0.9999999999999996
16                                                0.08495425988190114                               0.08495425988190114                               1.000000000000001
16                                                0.08964426311233473                               0.08964426311233474                               1.0000000000000007
16                                                0.09037838486346483                               0.09037838486346485                               0.9999999999999978
16                                                0.09709751998554635                               0.09709751998554635                               1.0000000000000016
16                                                0.09824323463855161                               0.09824323463855163                               1.0000000000000002
16                                                0.1067414285179332                                0.10674142851793321                               0.9999999999999983
16                                                0.10851087271162885                               0.10851087271162885                               0.9999999999999998
16                                                0.11111839237480461                               0.11111839237480463                               0.9999999999999972
16                                                0.11850430514944921                               0.11850430514944921                               1.0000000000000013
16                                                0.12112078748405009                               0.1211207874840501                                0.9999999999999992
16                                                0.12138809579015149                               0.1213880957901515                                1.0000000000000016
16                                                0.13233337526610495                               0.13233337526610495                               0.9999999999999977
16                                                0.13608981550819024                               0.13608981550819024                               0.9999999999999979
16                                                0.1481799061468562                                0.1481799061468562                                1
16                                                0.15337652235541965                               0.15337652235541965                               1.000000000000002
16                                                0.1640782088752551-3.118095349413297E-17i         0.16407820887525512-3.118095349413297E-17i        1.0000000000000004
16                                                0.1655099774835872+2.5386840651289767E-16i        0.1655099774835872+2.5386840651289767E-16i        1.0000000000000004
16                                                0.16599383158401312-1.0866140785666205E-16i       0.16599383158401315-1.0866140785666207E-16i       1.000000000000002
16                                                0.1672798614931993-6.446599282713329E-17i         0.1672798614931993-6.446599282713329E-17i         1.0000000000000016
16                                                0.1727802066694525+1.6953527463630405E-15i        0.1727802066694525+1.6953527463630407E-15i        1
16                                                0.17313347714442112-9.325853471584115E-15i        0.17313347714442112-9.325853471584115E-15i        1.0000000000000002
16.2                                              0.037858727540576856                              0.037858727540576856                              0.9999999999999983
16.2                                              0.0427500659399413                                0.04275006593994131                               0.9999999999999978
16.2                                              0.0557824569302275-6.412036514242356E-18i         0.0557824569302275-6.412036514242356E-18i         1.0000000000000016
16.2                                              0.06755688792155601+9.315736558093209E-18i        0.06755688792155601+9.315736558093209E-18i        1.0000000000000009
16.2                                              0.07355958342520419                               0.07355958342520419                               0.9999999999999988
16.2                                              0.08086631363366137                               0.08086631363366137                               0.9999999999999992
16.2                                              0.08245219423483294                               0.08245219423483294                               1.0000000000000007
16.2                                              0.08396513333777633-1.0432500867364297E-17i       0.08396513333777633-1.0432500867364297E-17i       0.9999999999999989
16.2                                              0.08427727466617077                               0.08427727466617077                               0.9999999999999982
16.2                                              0.08525911475688133                               0.08525911475688133                               0.9999999999999984
16.2                                              0.08919522461053199                               0.08919522461053199                               1.0000000000000004
16.2                                              0.09090502820997934                               0.09090502820997935                               1.0000000000000016
16.2                                              0.0964718731921218                                0.09647187319212182                               0.9999999999999993
16.2                                              0.0989538456450004                                0.0989538456450004                                1
16.2                                              0.10594509401967075                               0.10594509401967075                               0.9999999999999982
16.2                                              0.10939685980229562                               0.10939685980229562                               1
16.2                                              0.11162854039332551+2.0868986770368856E-17i       0.11162854039332552+2.0868986770368856E-17i       0.9999999999999964
16.2                                              0.11754003564007927                               0.11754003564007928                               1.000000000000002
16.2                                              0.12089465242015307                               0.12089465242015308                               1.0000000000000004
16.2                                              0.12219112467030044                               0.12219112467030045                               0.999999999999999
16.2                                              0.1312027119812343                                0.1312027119812343                                0.9999999999999983
16.2                                              0.13732398809454255                               0.13732398809454255                               0.9999999999999992
16.2                                              0.14688400966451848                               0.14688400966451848                               1.0000000000000007
16.2                                              0.1547849921116503+1.931060332983364E-17i         0.1547849921116503+1.931060332983364E-17i         1.000000000000001
16.2                                              0.16397648792940267-2.48130995313149E-16i         0.16397648792940267-2.48130995313149E-16i         0.9999999999999982
16.2                                              0.16453396707508833                               0.16453396707508833                               1.000000000000002
16.2                                              0.16520970417471212-7.593926422878719E-16i        0.16520970417471215-7.593926422878719E-16i        0.9999999999999984
16.2                                              0.16784335165839842-1.068909191375702E-16i        0.16784335165839842-1.068909191375702E-16i        0.9999999999999992
16.2                                              0.1729415857408238+7.371953460095087E-16i         0.1729415857408238+7.371953460095088E-16i         0.9999999999999992
16.2                                              0.17461926646203152+3.9548936409868145E-17i       0.17461926646203155+3.9548936409868145E-17i       0.9999999999999997
16.400000000000002                                0.037879425522026174                              0.037879425522026174                              1.0000000000000016
16.400000000000002                                0.0428470858710638                                0.042847085871063804                              0.9999999999999999
16.400000000000002                                0.055607622968428035                              0.055607622968428035                              0.9999999999999988
16.400000000000002                                0.06787740053053726+1.0932604095225005E-17i       0.06787740053053726+1.0932604095225005E-17i       1.0000000000000009
16.400000000000002                                0.07358453776021323                               0.07358453776021323                               1
16.400000000000002                                0.08088344858515113                               0.08088344858515113                               0.9999999999999991
16.400000000000002                                0.08253783183232842                               0.08253783183232842                               0.9999999999999991
16.400000000000002                                0.08365618037698662                               0.08365618037698662                               1.0000000000000002
16.400000000000002                                0.08403840829009093                               0.08403840829009093                               1.0000000000000007
16.400000000000002                                0.08560394690134504                               0.08560394690134504                               0.9999999999999999
16.400000000000002                                0.0887589930762245                                0.08875899307622451                               1
16.400000000000002                                0.09144786706070009                               0.09144786706070009                               0.9999999999999978
16.400000000000002                                0.09585939650825206                               0.09585939650825208                               0.9999999999999999
16.400000000000002                                0.09967826683693691                               0.09967826683693691                               1.0000000000000013
16.400000000000002                                0.10516216853970252                               0.10516216853970252                               1.0000000000000016
16.400000000000002                                0.11029600647436809                               0.11029600647436809                               0.999999999999999
16.400000000000002                                0.1121406136399118                                0.1121406136399118                                0.9999999999999999
16.400000000000002                                0.1165892665741391                                0.11658926657413911                               1.0000000000000013
16.400000000000002                                0.12041508418618904                               0.12041508418618906                               0.9999999999999984
16.400000000000002                                0.12326317134954197                               0.12326317134954197                               0.9999999999999993
16.400000000000002                                0.13008561404398658                               0.13008561404398658                               0.9999999999999993
16.400000000000002                                0.13857111008868106                               0.13857111008868106                               0.9999999999999998
16.400000000000002                                0.14560174529106107                               0.14560174529106107                               1.0000000000000027
16.400000000000002                                0.15620637704998594                               0.15620637704998594                               0.9999999999999984
16.400000000000002                                0.16308715322646244                               0.16308715322646244                               0.9999999999999977
16.400000000000002                                0.16360830409482174-9.87839430484474E-16i         0.16360830409482174-9.87839430484474E-16i         1.0000000000000002
16.400000000000002                                0.16515751830936998-1.6410425642264085E-16i       0.16515751830936998-1.6410425642264085E-16i       0.9999999999999984
16.400000000000002                                0.1684128342119116-2.6007992724453004E-17i        0.1684128342119116-2.6007992724453007E-17i        0.9999999999999982
16.400000000000002                                0.17304064078002485+2.7609796696183747E-16i       0.17304064078002487+2.760979669618375E-16i        0.9999999999999988
16.400000000000002                                0.17620233261335463-2.787722048849691E-16i        0.17620233261335463-2.787722048849691E-16i        1.000000000000001
16.6                                              0.037899616678142636                              0.037899616678142636                              1.0000000000000016
16.6                                              0.04294794549565909                               0.04294794549565909                               1.0000000000000016
16.6                                              0.05543480421682909                               0.05543480421682909                               0.9999999999999973
16.6                                              0.0681995920181582                                0.0681995920181582                                1.0000000000000016
16.6                                              0.07360978479553115                               0.07360978479553115                               0.9999999999999976
16.6                                              0.08089955084296334                               0.08089955084296334                               1.0000000000000004
16.6                                              0.08264775515288245                               0.08264775515288245                               0.9999999999999994
16.6                                              0.08334612814671515                               0.08334612814671515                               0.9999999999999999
16.6                                              0.08381876900232141                               0.08381876900232141                               0.9999999999999997
16.6                                              0.08597046377208899                               0.08597046377208899                               1.0000000000000009
16.6                                              0.08833688707960682                               0.08833688707960684                               1.0000000000000016
